circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers
9,8,5,111,1,505,320,600,0,280,320,600,0,0,312,5,3,320,0,18.15,19.00,False,163,149,sebsi:1  marzouki:1  
9,8,5,110,4,531,274,600,1,325,274,600,0,0,267,2,5,274,0,18.25,19.05,True,117,150,sebsi:1  marzouki:1  
9,8,5,110,2,533,353,594,0,241,353,594,0,0,348,3,2,353,0,18.30,19.20,False,201,147,sebsi:1  marzouki:1  
9,8,5,110,1,533,345,595,1,249,345,595,0,0,340,3,2,345,0,18.20,19.10,True,237,103,sebsi:1  marzouki:1  
9,8,4,109,3,440,226,500,0,274,226,500,0,0,212,7,7,226,0,18.30,19.15,True,124,88,sebsi:1  marzouki:1  
9,8,4,109,2,440,273,500,0,227,273,500,0,0,271,1,1,273,0,18.25,19.00,True,175,96,sebsi:1  marzouki:1  
9,8,4,109,1,440,270,501,1,230,270,501,0,0,263,7,0,270,0,18.30,19.10,True,190,73,sebsi:1  marzouki:1  
9,8,3,108,1,575,396,700,3,301,396,700,0,0,388,5,3,396,0,18.30,19.45,True,269,119,sebsi:1  marzouki:1  
9,8,3,107,3,548,389,608,1,219,388,608,0,1,377,4,7,388,0,18.30,20.01,True,231,146,sebsi:1  marzouki:1  
9,8,3,107,2,548,427,600,0,173,427,600,0,0,416,10,1,427,0,18.25,19.40,True,269,147,sebsi:1  marzouki:1  
9,8,3,107,1,548,423,594,1,170,423,594,0,0,409,6,8,423,0,18.25,19.24,True,292,117,sebsi:1  marzouki:1  
9,8,3,106,5,529,295,603,0,308,295,603,0,0,286,3,6,295,0,18.25,19.20,True,144,142,sebsi:1  marzouki:1  
9,8,3,106,4,531,335,601,1,265,335,601,0,0,325,4,6,335,0,18.35,19.31,True,193,132,sebsi:1  marzouki:1  
9,8,3,106,3,531,400,600,0,200,400,600,0,0,391,5,4,400,0,18.00,19.00,True,248,143,sebsi:1  marzouki:1  
9,8,3,106,2,531,376,600,0,224,376,600,0,0,366,8,2,376,0,18.30,19.51,True,236,130,sebsi:1  marzouki:1  
9,8,3,106,1,531,381,599,0,218,381,599,0,0,368,4,9,381,0,18.20,20.00,True,257,111,sebsi:1  marzouki:1  
9,8,2,105,4,474,251,500,0,249,251,500,0,0,245,5,1,251,0,18.32,19.20,False,105,140,sebsi:1  marzouki:1  
9,8,2,105,3,475,277,501,0,224,277,501,0,0,271,5,1,277,0,18.30,19.35,True,135,136,sebsi:1  marzouki:1  
9,8,2,105,2,475,320,500,1,179,320,500,0,0,311,5,4,320,0,18.30,19.30,True,161,150,sebsi:1  marzouki:1  
9,8,2,103,3,491,343,600,0,257,343,600,0,0,336,7,0,343,0,,19.30,True,174,162,sebsi:1  marzouki:1  :  
9,8,2,103,2,491,371,600,0,229,371,600,0,0,364,5,2,371,0,18.45,20.00,True,187,177,sebsi:1  marzouki:1  :  
9,8,2,103,1,491,363,600,0,237,363,600,0,0,355,3,5,363,0,18.45,19.40,False,207,148,sebsi:1  marzouki:1  :  
9,8,1,102,2,572,354,700,0,346,354,700,0,0,344,7,3,354,0,16.35,19.30,True,168,176,sebsi:1  marzouki:1  :  
9,8,1,102,1,573,423,701,0,278,423,701,0,0,415,1,7,423,0,18.30,19.30,False,265,150,sebsi:1  marzouki:1  :  
9,8,1,101,4,565,343,600,0,257,343,600,0,0,334,7,2,343,0,18.33,19.33,False,144,190,sebsi:1  marzouki:1  :  
9,8,1,101,3,566,365,600,0,235,365,600,0,0,360,3,2,365,0,18.30,19.35,False,173,187,sebsi:1  marzouki:1  :  
9,8,1,101,2,566,436,600,0,164,436,600,0,0,427,5,4,436,0,18.30,19.45,False,256,171,sebsi:1  marzouki:1  :  
9,8,1,101,1,566,418,600,0,182,418,600,0,0,407,7,4,418,0,18.35,19.55,False,264,143,sebsi:1  marzouki:1  :  
9,8,1,100,6,600,379,700,0,321,379,700,0,0,364,10,5,379,0,18.50,20.00,True,176,188,sebsi:1  marzouki:1  :  
9,8,1,100,5,600,342,700,1,357,342,700,0,0,338,1,3,342,0,18.45,20.00,False,156,182,sebsi:1  marzouki:1  :  
9,8,1,100,4,600,427,699,0,272,427,699,0,0,421,3,3,427,0,19.00,20.18,True,189,232,sebsi:1  marzouki:1  :  
9,8,1,100,3,600,466,696,0,230,466,696,0,0,453,9,4,466,0,18.45,19.20,False,258,195,sebsi:1  marzouki:1  :  
9,8,1,100,2,600,470,700,1,229,470,700,0,0,452,12,6,470,0,18.35,19.55,False,267,185,sebsi:1  marzouki:1  :  
9,8,1,100,1,600,469,700,3,228,469,700,0,0,458,8,3,469,0,18.50,19.40,True,298,160,sebsi:1  marzouki:1  :  
9,8,1,99,6,514,350,600,0,250,350,600,0,0,340,7,3,350,0,18.33,19.15,True,168,172,sebsi:1  marzouki:1  :  
9,8,1,99,5,516,355,600,0,245,355,600,0,0,346,6,3,355,0,18.42,19.41,True,191,155,sebsi:1  marzouki:1  :  
9,8,1,99,3,516,385,600,0,215,385,600,0,0,378,5,2,385,0,16.45,19.45,True,197,181,sebsi:1  marzouki:1  
9,8,1,99,2,516,418,603,0,185,418,603,0,0,408,5,5,418,0,18.50,20.05,True,243,165,sebsi:1  marzouki:1  
9,8,1,99,1,516,424,601,7,170,424,601,0,0,414,5,5,424,0,19.15,20.45,True,291,123,sebsi:1  marzouki:1  
9,12,1,168,5,560,297,600,1,302,297,600,0,0,293,1,3,297,0,18.20,19.15,True,170,123,sebsi:1  marzouki:1  
9,12,1,168,4,560,364,600,0,236,364,600,0,0,358,4,2,364,0,18.30,19.15,True,231,127,sebsi:1  marzouki:1  
9,7,9,98,1,285,143,300,0,157,143,300,0,0,137,5,1,143,0,18.20,19.20,True,87,50,sebsi:1  marzouki:1  
9,7,9,97,1,205,92,300,0,208,92,300,0,0,90,0,2,92,0,06.15,07.00,False,63,27,sebsi:1  marzouki:1  
9,7,8,96,1,207,105,300,0,195,105,300,0,0,100,4,1,105,0,18.05,18.22,True,71,29,sebsi:1  marzouki:1  
9,7,8,95,2,366,108,400,0,292,108,400,0,0,106,0,2,108,0,,,False,80,26,sebsi:1  marzouki:1  
9,7,8,95,1,367,220,401,1,180,220,401,0,0,207,9,4,220,0,18.15,19.20,False,158,49,sebsi:1  marzouki:1  
9,7,8,94,2,314,104,400,0,296,104,400,0,0,101,3,0,104,0,18.00,18.40,True,83,18,sebsi:1  marzouki:1  
9,7,8,94,1,314,189,400,1,210,189,400,0,0,181,8,0,189,0,18.15,19.00,False,150,31,sebsi:1  marzouki:1  :  
9,7,8,93,3,483,170,600,0,430,170,600,0,0,166,3,1,170,0,19.00,,False,105,61,sebsi:1  marzouki:1  :  
9,7,8,93,2,484,253,600,0,347,253,600,0,0,247,4,2,253,0,18.00,19.00,False,170,77,sebsi:1  marzouki:1  :  
9,7,8,93,1,484,326,601,0,275,326,601,0,0,312,9,5,326,0,06.15,19.05,False,236,76,sebsi:1  marzouki:0  
9,7,7,92,1,279,163,300,0,137,163,300,0,0,158,3,2,163,0,18.05,18.30,True,128,30,sebsi:1  marzouki:0  
9,7,7,91,1,240,122,300,0,178,122,300,0,0,116,3,3,122,0,18.05,19.00,False,87,29,sebsi:1  marzouki:1  
9,7,7,90,2,412,122,501,0,379,122,501,0,0,120,2,0,122,0,18.10,18.30,True,94,26,sebsi:1  marzouki:1  
9,7,7,90,1,413,219,501,0,282,219,501,0,0,206,10,3,219,0,18.00,18.53,True,175,31,sebsi:1  marzouki:0  
9,7,6,89,1,71,49,100,1,50,49,100,0,0,49,0,0,49,0,18.15,18.27,True,36,13,sebsi:1  marzouki:0  
9,7,6,88,1,116,54,200,0,146,54,200,0,0,51,3,0,54,0,18.10,18.26,True,41,10,sebsi:  marzouki:  
9,7,6,87,1,123,73,200,0,127,73,200,0,0,72,1,0,73,0,18.15,18.42,True,46,26,sebsi:  marzouki:  
9,7,5,86,1,69,27,100,0,73,27,100,0,0,26,0,1,27,0,18.00,18.25,True,19,7,sebsi:  marzouki:  
9,7,5,85,1,321,142,400,0,258,142,400,0,0,141,1,0,142,0,18.30,19.00,False,99,42,sebsi:  marzouki:  
9,7,5,84,1,271,111,300,0,189,111,300,0,0,106,5,0,111,0,18.10,18.40,True,73,33,sebsi:1  marzouki:1  
9,7,4,83,1,97,63,200,0,137,63,200,0,0,58,4,1,63,0,18.05,18.44,True,50,8,sebsi:1  marzouki:1  
9,7,4,82,1,85,53,96,0,43,53,96,0,0,53,0,0,53,0,18.25,18.45,True,35,18,sebsi:  marzouki:  
9,7,4,81,1,323,159,400,1,240,159,400,0,0,150,8,1,159,0,06.15,07.00,False,130,20,sebsi:1  marzouki:1  
9,7,4,80,1,243,95,300,0,205,95,300,0,0,93,1,1,95,0,18.15,18.50,False,68,25,sebsi:1  marzouki:1  
9,7,3,79,1,431,217,500,0,283,217,500,0,0,212,4,1,217,0,18.15,19.00,False,146,66,sebsi:1  marzouki:1  
9,7,2,78,1,124,63,200,0,137,63,200,0,0,57,6,0,63,0,1805,1831,False,37,20,sebsi:1  marzouki:0  
9,7,2,77,1,98,50,200,0,150,50,200,0,0,47,3,0,50,0,18.00,18.30,True,36,11,sebsi:1  marzouki:1  
9,7,2,76,2,404,196,500,1,303,196,500,0,0,192,2,2,196,0,18.40,18.41,True,119,73,sebsi:1  marzouki:1  
9,7,2,76,1,405,251,498,0,247,251,498,0,0,238,12,1,251,0,18.30,18.45,False,187,51,sebsi:1  marzouki:1  
9,7,1,75,2,363,139,400,0,261,139,400,0,0,131,8,0,139,0,18.15,18.45,True,70,61,sebsi:1  marzouki:1  
9,7,1,75,1,364,236,400,0,164,236,400,0,0,230,6,0,236,0,18.45,19.00,True,156,74,sebsi:1  marzouki:1  
9,7,1,74,2,326,127,400,0,273,127,400,0,0,119,7,1,127,0,18.15,18.30,False,93,26,sebsi:1  marzouki:1  
9,7,1,74,1,327,201,400,0,199,201,400,0,0,191,6,4,201,0,18.00,18.30,False,147,44,sebsi:1  marzouki:1  
9,7,1,73,1,329,130,400,0,270,130,400,0,0,124,4,2,130,0,18.20,18.50,True,94,30,sebsi:1  marzouki:1  
9,6,4,72,4,562,261,600,0,339,261,600,0,0,248,4,9,261,0,18.23,19.00,True,92,156,sebsi:1  marzouki:1  
9,6,4,72,3,564,290,600,0,310,290,600,0,0,288,1,1,290,0,18.20,18.55,True,141,147,sebsi:1  marzouki:1  
9,6,4,72,2,564,395,600,1,204,395,600,0,0,389,3,3,395,0,18.15,19.10,True,187,202,sebsi:1  marzouki:1  
9,6,4,72,1,564,412,598,1,186,411,598,0,1,390,11,10,411,0,18.25,19.15,True,223,167,sebsi:1  marzouki:1  
9,6,4,71,2,305,165,400,0,236,164,400,0,0,163,0,1,164,0,18.10,18.40,True,86,77,sebsi:  marzouki:  
9,6,4,71,1,305,231,400,1,168,231,400,0,0,228,1,2,231,0,18.15,19.00,True,131,97,sebsi:1  marzouki:1  
9,6,3,70,5,501,218,596,0,378,218,596,0,0,215,1,2,218,0,08.00,,True,108,107,sebsi:1  marzouki:1  
9,6,3,70,4,501,244,610,0,366,244,610,0,0,242,1,1,244,0,18.20,19.00,True,125,117,sebsi:1  marzouki:1  
9,6,3,70,3,501,319,599,1,280,318,599,0,1,311,4,3,318,0,,19.05,True,166,145,sebsi:  marzouki:  
9,6,3,70,2,501,352,596,0,244,352,596,0,0,344,6,2,352,0,18.18,19.05,True,228,116,sebsi:1  marzouki:1  
9,6,3,70,1,501,356,598,0,242,356,598,0,0,346,3,7,356,0,18.25,19.05,True,230,116,sebsi:1  marzouki:1  :  
9,6,2,69,4,582,307,700,0,393,307,700,0,0,299,4,4,307,0,18.30,19.15,True,124,175,sebsi:1  marzouki:1  :  
9,6,2,69,3,582,373,700,0,327,373,700,0,0,363,6,4,373,0,18.30,19.30,True,153,210,sebsi:1  marzouki:1  
9,6,2,69,2,582,417,700,1,282,417,700,0,0,413,3,1,417,0,18.20,19.30,True,194,219,sebsi:1  marzouki:1  
9,6,2,69,1,582,428,700,2,270,428,700,0,0,415,9,4,428,0,18.20,19.30,True,236,179,sebsi:1  marzouki:1  
9,6,2,68,4,465,196,500,0,304,196,500,0,0,192,1,3,196,0,18.15,19.00,True,93,99,sebsi:1  marzouki:1  
9,6,2,68,3,465,264,500,1,235,264,500,0,0,260,2,2,264,0,18.21,19.00,True,116,144,sebsi:1  marzouki:1  
9,6,2,68,2,465,307,502,0,195,307,502,0,0,300,2,5,307,0,18.15,19.04,False,153,147,sebsi:1  marzouki:1  
9,6,2,68,1,465,313,498,0,185,313,498,0,0,299,3,11,313,0,,19.10,True,188,111,sebsi:1  marzouki:1  
9,6,1,67,8,546,288,600,0,312,288,600,0,0,282,4,2,288,0,18.30,19.20,True,146,136,sebsi:1  marzouki:1  
9,6,1,67,7,552,281,600,0,319,281,600,0,0,273,4,4,281,0,18.30,19.40,False,122,151,sebsi:1  marzouki:1  
9,6,1,67,6,552,312,596,0,284,312,596,0,0,303,4,5,312,0,18.15,20.23,False,153,150,sebsi:  marzouki:  
9,6,1,67,5,552,353,600,0,247,353,600,0,0,342,9,2,353,0,18.22,19.27,True,181,161,sebsi:1  marzouki:1  
9,6,1,67,4,552,387,600,0,213,387,600,0,0,374,5,8,387,0,,19.55,True,216,158,sebsi:1  marzouki:1  
9,6,1,67,3,552,402,600,0,198,402,600,0,0,389,9,4,402,0,18.30,19.15,True,234,155,sebsi:1  marzouki:1  
9,6,1,67,2,552,393,602,0,209,393,602,0,0,376,5,12,393,0,18.43,,True,261,115,sebsi:1  marzouki:1  
9,6,1,67,1,552,419,600,4,177,419,600,0,0,409,8,2,419,0,18.30,19.30,False,280,129,sebsi:1  marzouki:1  
9,11,7,164,2,382,150,500,0,350,150,500,0,0,140,7,3,150,0,18.12,18.50,False,75,65,sebsi:1  marzouki:1  
9,11,7,164,1,383,232,500,0,268,232,500,0,0,214,13,5,232,0,18.13,19.05,True,165,49,sebsi:1  marzouki:1  
9,11,6,163,1,126,44,200,0,156,44,200,0,0,42,1,1,44,0,18.05,18.30,True,19,23,sebsi:1  marzouki:1  
9,11,5,162,1,315,126,400,0,274,126,400,0,0,125,1,0,126,0,18.15,18.40,True,93,32,sebsi:1  marzouki:1  
9,11,4,161,3,499,187,600,0,413,187,600,0,0,180,5,2,187,0,18.14,19.00,True,129,51,sebsi:1  marzouki:1  
9,11,4,161,2,500,294,600,0,306,294,600,0,0,270,24,0,294,0,18.20,19.15,True,229,41,sebsi:1  marzouki:1  
9,11,4,161,1,500,292,600,2,302,292,596,0,0,277,13,2,292,0,1814,1906,True,234,43,sebsi:1  marzouki:1  
9,11,4,160,2,312,96,400,0,304,96,400,0,0,95,1,0,96,0,18.05,18.40,True,70,25,sebsi:1  marzouki:1  
9,11,4,160,1,313,121,400,0,279,121,400,0,0,96,23,2,121,0,18.00,18.30,True,82,14,sebsi:1  marzouki:1  
9,11,3,159,1,326,115,400,0,285,115,400,0,0,106,7,2,115,0,18.20,18.50,True,56,50,sebsi:1  marzouki:1  
9,11,3,158,1,432,233,502,0,269,233,502,0,0,221,9,3,233,0,18.15,18.45,False,140,81,sebsi:1  marzouki:1  
9,11,3,157,1,138,80,200,0,120,80,200,0,0,68,11,1,80,0,18.15,19.00,True,48,20,sebsi:1  marzouki:1  
9,11,3,156,1,244,123,300,0,177,123,300,0,0,122,1,0,123,0,18.30,19.00,True,109,13,sebsi:1  marzouki:1  
9,11,2,154,1,207,98,300,2,200,98,300,0,0,94,2,2,98,0,18.20,19.00,False,63,31,sebsi:1  marzouki:1  
9,11,1,153,1,183,77,200,0,123,77,200,0,0,73,4,0,77,0,18.30,18.55,True,59,14,sebsi:1  marzouki:1  
9,11,1,152,1,204,106,299,2,191,106,299,0,0,99,5,2,106,0,1810,1845,False,71,28,sebsi:1  marzouki:1  
9,11,1,151,1,291,133,400,1,266,133,400,0,0,131,1,1,133,0,18.15,19.10,True,105,26,sebsi:1  marzouki:1  
9,11,1,150,4,581,223,700,0,477,223,700,0,0,216,5,2,223,0,18.05,19.00,True,162,54,sebsi:1  marzouki:1  
9,11,1,150,3,582,298,700,0,402,298,700,0,0,284,9,5,298,0,18.15,19.09,True,215,69,sebsi:1  marzouki:1  
9,11,1,150,2,582,347,700,0,353,347,700,0,0,331,14,2,347,0,18.20,19.28,True,277,54,sebsi:1  marzouki:1  
9,11,1,150,1,582,373,700,0,327,373,700,0,0,361,10,2,373,0,18.05,19.05,True,319,42,sebsi:1  marzouki:1  
9,10,4,148,3,448,235,500,6,259,235,500,0,0,231,4,0,235,0,,19:30,False,89,142,sebsi:  marzouki:  :  
9,10,4,148,2,448,286,501,1,215,285,501,0,1,280,4,1,285,0,18.30,19.08,True,119,161,sebsi:1  marzouki:1  
9,10,4,148,1,448,295,500,2,203,295,500,0,0,290,5,0,295,0,18.30,19.30,True,159,131,sebsi:1  marzouki:1  
9,10,3,147,3,448,243,500,0,257,243,500,0,0,237,5,1,243,0,18.30,19.40,True,104,133,sebsi:1  marzouki:1  
9,10,3,147,2,449,281,500,1,218,281,500,0,0,274,6,1,281,0,18.30,19.30,True,149,125,sebsi:1  marzouki:1  
9,10,3,147,1,449,326,499,1,172,326,499,0,0,323,2,1,326,0,18.40,20.05,True,209,114,sebsi:1  marzouki:1  
9,10,2,145,2,461,236,500,0,264,236,500,0,0,232,2,2,236,0,18.30,19.30,False,138,94,sebsi:1  marzouki:0  
9,10,2,145,1,461,279,501,0,222,279,501,0,0,273,4,2,279,0,18.31,19.20,False,189,84,sebsi:1  marzouki:0  
