circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
18,2,4,15,2,516,397,600,2,201,203,397,600,0,0,383,8,6,397,0,False,0,13,11,122,56,18,Tozeur,2,Tozeur,4,15,E.P.1ER JUIN TOZEUR,2,33.93281,8.135029
18,2,4,15,3,516,291,600,0,309,309,291,600,0,0,286,2,3,291,0,False,1,14,15,59,60,18,Tozeur,2,Tozeur,4,15,E.P.1ER JUIN TOZEUR,3,33.93281,8.135029
18,2,4,15,4,514,208,600,0,390,390,208,598,2,0,202,4,2,208,0,True,0,12,8,52,27,18,Tozeur,2,Tozeur,4,15,E.P.1ER JUIN TOZEUR,4,33.93281,8.135029
18,2,5,16,1,594,475,700,15,210,225,475,700,0,0,446,22,7,475,0,False,1,16,3,111,75,18,Tozeur,2,Tozeur,5,16,E.P.14 JANVIER TOZEUR CITE EL MATAR,1,33.923051,8.121353
18,2,5,16,2,594,466,700,0,234,234,466,700,0,0,457,4,5,466,0,False,1,18,5,157,52,18,Tozeur,2,Tozeur,5,16,E.P.14 JANVIER TOZEUR CITE EL MATAR,2,33.923051,8.121353
18,2,5,16,3,594,378,700,0,322,322,378,700,0,0,370,3,5,378,0,False,1,24,10,82,43,18,Tozeur,2,Tozeur,5,16,E.P.14 JANVIER TOZEUR CITE EL MATAR,3,33.923051,8.121353
18,2,5,16,4,594,282,700,0,418,418,282,700,0,0,280,1,1,282,0,False,0,25,4,51,28,18,Tozeur,2,Tozeur,5,16,E.P.14 JANVIER TOZEUR CITE EL MATAR,4,33.923051,8.121353
18,2,5,17,2,501,342,600,1,257,258,342,600,0,0,334,3,5,342,0,False,2,27,10,89,44,18,Tozeur,2,Tozeur,5,17,E.P.CITE ESSALEM CITE AERORPORT,2,33.928157,8.120781
18,2,5,17,3,501,206,600,8,386,394,206,600,0,0,203,0,3,206,0,False,1,17,4,30,25,18,Tozeur,2,Tozeur,5,17,E.P.CITE ESSALEM CITE AERORPORT,3,33.928157,8.120781
18,2,6,18,1,495,366,600,0,234,234,366,600,0,0,325,14,27,366,0,False,1,4,3,66,69,18,Tozeur,2,Tozeur,6,18,E.P.IBN CHABBAT Echabia,1,33.923791,8.140701
18,2,6,18,2,495,408,600,1,191,192,408,600,0,0,385,13,10,408,0,False,0,7,4,115,62,18,Tozeur,2,Tozeur,6,18,E.P.IBN CHABBAT Echabia,2,33.923791,8.140701
18,2,6,18,3,495,364,600,4,231,235,364,599,1,0,352,10,2,364,0,True,0,5,1,99,59,18,Tozeur,2,Tozeur,6,18,E.P.IBN CHABBAT Echabia,3,33.923791,8.140701
18,2,6,18,4,495,321,600,2,277,279,321,600,0,0,313,0,8,321,0,False,0,8,2,75,45,18,Tozeur,2,Tozeur,6,18,E.P.IBN CHABBAT Echabia,4,33.923791,8.140701
18,2,6,18,5,494,259,600,0,341,341,259,600,0,0,255,3,1,259,0,True,3,17,4,35,51,18,Tozeur,2,Tozeur,6,18,E.P.IBN CHABBAT Echabia,5,33.923791,8.140701
18,2,6,19,1,598,461,700,1,238,239,461,700,0,0,430,24,7,461,0,False,5,35,5,60,70,18,Tozeur,2,Tozeur,6,19,E.P.CHABBIA TOZEUR,1,33.914583,8.124559
18,2,6,19,2,598,496,700,0,205,205,495,700,0,1,481,6,8,495,0,False,4,40,7,105,48,18,Tozeur,2,Tozeur,6,19,E.P.CHABBIA TOZEUR,2,33.914583,8.124559
18,2,6,19,3,598,409,700,12,279,291,409,700,0,0,400,2,8,410,1,False,1,40,9,90,57,18,Tozeur,2,Tozeur,6,19,E.P.CHABBIA TOZEUR,3,33.914583,8.124559
18,2,6,19,4,595,318,708,1,389,390,318,708,0,0,316,2,0,318,0,False,2,47,5,37,52,18,Tozeur,2,Tozeur,6,19,E.P.CHABBIA TOZEUR,4,33.914583,8.124559
18,2,6,20,1,428,337,500,1,163,164,336,500,0,1,332,3,1,336,0,False,1,15,5,87,78,18,Tozeur,2,Tozeur,6,20,E.P. ECHABBI Echabbia,1,33.918396,8.117917
