circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
7,1,1,1,1,514,380,600,3,219,222,378,600,0,2,335,17,26,378,0,False,0,11,19,86,132,7,Le Kef,1,Jérissa,1,1,E.P.14 JANVIER 2011 EJRISSA,1,35.847795,8.6263425
7,1,2,2,1,473,340,500,0,160,160,340,500,0,0,280,49,11,340,0,False,1,10,6,30,140,7,Le Kef,1,Jérissa,2,2,E.P.JERISSA MINE,1,35.844318,8.6419986
7,1,2,2,2,472,293,500,1,206,207,293,500,0,0,265,19,9,293,0,False,2,31,9,38,147,7,Le Kef,1,Jérissa,2,2,E.P.JERISSA MINE,2,35.844318,8.6419986
7,1,2,3,1,134,84,200,0,116,116,84,200,0,0,65,15,4,84,0,False,0,3,2,13,30,7,Le Kef,1,Jérissa,2,3,E.P.ALI BELHOUANE JRISSA NORD,1,35.842694,8.6488035
7,1,3,4,1,246,156,300,1,143,144,156,300,0,0,143,6,7,156,0,False,0,7,13,33,52,7,Le Kef,1,Jérissa,3,4,E.P.AIN GARSA JRISSA SUD,1,35.821553,8.6293526
7,1,3,5,1,393,278,500,0,222,222,278,500,0,0,247,27,4,278,0,False,1,13,9,41,116,7,Le Kef,1,Jérissa,3,5,E.P.CITE DES INGENIEURS JRISSA SUD,1,35.842156,8.6334566
7,1,3,5,2,392,236,500,0,264,264,236,500,0,0,226,4,6,236,0,False,0,18,16,59,87,7,Le Kef,1,Jérissa,3,5,E.P.CITE DES INGENIEURS JRISSA SUD,2,35.842156,8.6334566
7,1,3,6,1,419,284,500,0,216,216,284,500,0,0,245,36,3,284,0,False,0,12,23,55,81,7,Le Kef,1,Jérissa,3,6,E.P.PLACE DU MARCHE JRISSA SUD,1,35.844773,8.629809
7,1,3,6,2,419,312,500,1,187,188,312,500,0,0,288,18,6,312,0,False,1,14,19,83,108,7,Le Kef,1,Jérissa,3,6,E.P.PLACE DU MARCHE JRISSA SUD,2,35.844773,8.629809
7,1,3,6,3,417,235,496,1,259,260,236,496,0,1,232,2,2,236,236,False,1,33,18,46,91,7,Le Kef,1,Jérissa,3,6,E.P.PLACE DU MARCHE JRISSA SUD,3,35.844773,8.629809
7,1,4,7,1,523,340,600,0,260,260,340,600,0,0,320,16,4,340,0,False,1,22,18,53,142,7,Le Kef,1,Jérissa,4,7,E.P.OUM KLIL-BISRIANA,1,35.84175,8.5959351
7,1,5,8,1,154,96,200,1,103,104,96,200,0,0,92,2,2,96,0,False,0,3,5,16,42,7,Le Kef,1,Jérissa,5,8,E.P.FEJ ETTAMR,1,35.878027,8.710353
7,1,5,9,1,210,122,300,0,178,178,122,300,0,0,113,4,5,122,0,False,1,2,0,24,64,7,Le Kef,1,Jérissa,5,9,E.P.HAYADRA FEJ ETTAMR,1,35.871351,8.6512735
7,1,5,10,1,79,46,100,4,50,54,46,100,0,0,39,5,2,46,0,False,0,4,0,9,16,7,Le Kef,1,Jérissa,5,10,E.P.GORRAIA FEJ ETTAMIR,1,35.8189,8.6645494
7,1,5,11,1,104,58,200,0,142,142,58,200,0,0,52,3,3,58,0,False,2,1,2,7,31,7,Le Kef,1,Jérissa,5,11,E.P.AIN ZARGUA-FEJ TAMR,1,35.840664,8.7254644
7,1,6,12,1,87,56,100,0,44,44,56,100,0,0,48,8,0,56,0,False,0,1,3,13,6,7,Le Kef,1,Jérissa,6,12,E.P.ENNAIEM,1,35.799832,8.6267992
7,1,6,13,1,21,7,100,0,93,93,7,100,0,0,6,1,0,7,0,False,1,1,1,0,3,7,Le Kef,1,Jérissa,6,13,E.P.OUED SARRAT-NAAYEM,1,35.766988,8.6199615
7,2,1,14,1,532,416,600,3,182,185,415,600,0,1,352,20,43,415,0,False,2,8,30,65,179,7,Le Kef,2,Dahmani,1,14,E.P.CHAKER DAHMANI,1,35.942704,8.8293952
7,2,1,14,2,532,439,600,1,161,162,438,600,0,1,408,18,12,438,0,False,2,11,59,91,179,7,Le Kef,2,Dahmani,1,14,E.P.CHAKER DAHMANI,2,35.942704,8.8293952
7,2,1,14,3,532,379,600,0,221,221,379,600,0,0,363,11,5,379,0,False,1,12,55,77,163,7,Le Kef,2,Dahmani,1,14,E.P.CHAKER DAHMANI,3,35.942704,8.8293952
7,2,1,14,4,531,302,600,0,298,298,302,600,0,0,298,0,4,302,0,False,6,18,36,48,144,7,Le Kef,2,Dahmani,1,14,E.P.CHAKER DAHMANI,4,35.942704,8.8293952
7,2,1,15,1,512,394,600,0,206,206,394,600,0,0,317,34,43,394,0,False,1,9,32,59,135,7,Le Kef,2,Dahmani,1,15,E.P.2 MARS 34 DAHMENI,1,35.936518,8.8220336
7,2,1,16,1,457,365,500,2,135,137,363,500,0,2,336,15,12,363,0,False,2,8,39,79,158,7,Le Kef,2,Dahmani,1,16,"E.P.AV, BOURGUIBA DAHMANI",1,35.94328,8.8292229
7,2,1,16,2,457,326,500,1,173,174,326,500,0,0,319,4,3,326,0,False,4,24,49,70,138,7,Le Kef,2,Dahmani,1,16,"E.P.AV, BOURGUIBA DAHMANI",2,35.94328,8.8292229
7,2,1,17,1,552,363,600,0,237,237,363,600,0,0,320,33,10,363,0,False,2,6,24,75,154,7,Le Kef,2,Dahmani,1,17,E.P.INTILAK DAHMENI,1,35.945403,8.8343283
7,2,2,18,1,529,399,600,4,197,201,399,600,0,0,361,17,21,399,0,False,0,14,29,47,182,7,Le Kef,2,Dahmani,2,18,E.P.EL IMAM EL OBBI DAHMANI  NORD,1,35.948891,8.8213906
7,2,2,18,3,529,344,600,3,253,256,344,600,0,0,333,5,6,344,0,False,3,14,35,67,158,7,Le Kef,2,Dahmani,2,18,E.P.EL IMAM EL OBBI DAHMANI  NORD,3,35.948891,8.8213906
7,2,2,18,4,530,290,602,23,289,312,290,602,0,0,275,15,5,290,0,True,3,18,23,48,123,7,Le Kef,2,Dahmani,2,18,E.P.EL IMAM EL OBBI DAHMANI  NORD,4,35.948891,8.8213906
7,2,3,19,1,502,289,600,2,309,311,289,600,0,0,249,29,11,289,0,True,0,5,18,58,94,7,Le Kef,2,Dahmani,3,19,E.P.ZOUARINE,1,36.023094,8.9045627
7,2,3,20,1,226,145,300,0,155,155,145,300,0,0,131,7,7,145,0,False,0,9,28,22,37,7,Le Kef,2,Dahmani,3,20,E.P.ETTOUABAA EZAWARINE,1,35.979355,8.8883985
7,2,3,21,1,215,132,300,0,168,168,132,300,0,0,121,9,2,132,0,False,1,7,9,25,52,7,Le Kef,2,Dahmani,3,21,E.P.BATEN ZOUARINE,1,35.950476,8.9035278
7,2,3,22,1,242,150,300,0,150,150,150,300,0,0,132,10,8,150,0,False,0,2,9,36,31,7,Le Kef,2,Dahmani,3,22,E.P.OULED AISSA EZAWARINE,1,35.977812,8.9239732
7,2,4,24,1,190,116,300,0,184,184,116,300,0,0,103,12,1,116,0,False,0,0,15,21,42,7,Le Kef,2,Dahmani,4,24,E.P.ADISSI TERMIDA,1,36.015719,8.8064527
