circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
10,1,1,1,1,576,491,700,0,209,209,491,700,0,0,429,53,9,491,0,False,7,11,12,59,246,10,Béja,1,Béja Sud,1,1,E.P.SIDI FREJ,1,36.72184267,9.19575003
10,1,1,1,2,576,469,692,1,222,223,469,692,0,0,413,43,13,469,0,True,8,8,12,79,227,10,Béja,1,Béja Sud,1,1,E.P.SIDI FREJ,2,36.72184267,9.19575003
10,1,1,1,4,576,412,700,4,284,288,412,700,0,0,405,5,2,412,0,True,7,19,14,90,203,10,Béja,1,Béja Sud,1,1,E.P.SIDI FREJ,4,36.72184267,9.19575003
10,1,1,1,5,574,369,700,1,330,331,369,700,0,0,364,2,3,369,0,True,12,35,20,45,198,10,Béja,1,Béja Sud,1,1,E.P.SIDI FREJ,5,36.72184267,9.19575003
10,1,2,2,1,549,436,600,2,164,166,434,600,0,2,411,18,5,434,0,True,6,7,11,68,264,10,Béja,1,Béja Sud,2,2,E.P.AVENUE BOURGUIBA  HAOUARI BEJA,1,36.722744,9.1845314
10,1,2,2,2,549,419,600,0,181,181,419,600,0,0,381,35,3,419,0,True,3,10,11,71,214,10,Béja,1,Béja Sud,2,2,E.P.AVENUE BOURGUIBA  HAOUARI BEJA,2,36.722744,9.1845314
10,1,2,2,3,549,459,600,1,140,141,459,600,0,0,448,9,2,459,0,False,5,18,24,116,215,10,Béja,1,Béja Sud,2,2,E.P.AVENUE BOURGUIBA  HAOUARI BEJA,3,36.722744,9.1845314
10,1,2,2,4,549,428,600,0,172,172,428,600,0,0,425,2,1,428,0,False,6,10,25,93,214,10,Béja,1,Béja Sud,2,2,E.P.AVENUE BOURGUIBA  HAOUARI BEJA,4,36.722744,9.1845314
10,1,2,2,5,549,392,600,0,208,208,392,600,0,0,385,6,1,392,0,True,7,6,12,82,189,10,Béja,1,Béja Sud,2,2,E.P.AVENUE BOURGUIBA  HAOUARI BEJA,5,36.722744,9.1845314
10,1,2,2,6,549,358,600,0,242,242,358,600,0,0,343,13,2,358,0,True,9,20,17,51,177,10,Béja,1,Béja Sud,2,2,E.P.AVENUE BOURGUIBA  HAOUARI BEJA,6,36.722744,9.1845314
