circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
25,1,1,1,1,542,400,600,0,200,400,600,0,0,389,11,0,400,0,1820,1900,True,50,339,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,1,1,E.P.L'OASIS EL HAMMA REGION N.,1,33.898312,9.795917
25,1,1,1,2,542,391,600,0,209,391,600,0,0,383,7,1,391,0,1820,1910,True,27,356,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,1,1,E.P.L'OASIS EL HAMMA REGION N.,2,33.898312,9.795917
25,1,1,1,3,541,363,600,0,237,363,600,0,0,362,1,0,363,0,1815,1910,True,23,339,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,1,1,E.P.L'OASIS EL HAMMA REGION N.,3,33.898312,9.795917
25,1,1,2,1,327,251,400,0,149,251,400,0,0,242,6,3,251,0,1810,1848,True,23,219,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,1,2,E.P.ES'MARIA REGION NORD,1,33.899163,9.800933
25,1,1,2,2,327,215,400,0,185,215,400,0,0,212,2,1,215,0,1815,1900,True,13,199,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,1,2,E.P.ES'MARIA REGION NORD,2,33.899163,9.800933
25,1,2,3,1,598,447,700,4,249,447,700,0,0,438,3,6,447,0,1820,1920,True,87,351,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,2,3,E.P.KSAR EL HAMMA EL KSAR,1,33.892101,9.797902
25,1,2,3,2,598,398,700,0,302,398,700,0,0,388,6,4,398,0,1810,1900,True,66,322,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,2,3,E.P.KSAR EL HAMMA EL KSAR,2,33.892101,9.797902
25,1,2,3,3,598,465,698,0,233,465,698,0,0,459,5,1,465,0,1800,1900,True,71,388,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,2,3,E.P.KSAR EL HAMMA EL KSAR,3,33.892101,9.797902
25,1,2,3,4,598,443,704,2,259,443,704,0,0,438,3,2,443,0,1810,1907,True,60,378,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,2,3,E.P.KSAR EL HAMMA EL KSAR,4,33.892101,9.797902
25,1,2,3,5,598,398,700,0,302,398,700,0,0,394,2,2,398,0,1815,1917,True,45,349,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,2,3,E.P.KSAR EL HAMMA EL KSAR,5,33.892101,9.797902
25,1,2,3,6,598,377,700,1,322,377,700,0,0,370,6,1,377,0,1815,2010,True,37,333,sebsi:1  :1  ,25,Gabès,1,El Hamma,2,3,E.P.KSAR EL HAMMA EL KSAR,6,33.892101,9.797902
25,1,2,3,7,596,391,700,1,308,391,700,0,0,386,3,2,391,0,1819,1922,True,35,351,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,2,3,E.P.KSAR EL HAMMA EL KSAR,7,33.892101,9.797902
25,1,2,4,1,399,293,500,0,207,293,500,0,0,291,2,0,293,0,1815,1911,True,58,233,sebsi:1  marzouki:1  ,25,Gabès,1,El Hamma,2,4,E.P.MED ALI EL HAMMA EL KSAR,1,33.889186,9.804735
