circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
7,1,1,1,1,514,346,600,1,253,346,600,0,0,338,6,2,346,0,1830,1920,True,234,104,sebsi:  marzouki:  ,7,Le Kef,1,Jérissa,1,1,E.P.14 JANVIER 2011 EJRISSA,1,35.847795,8.6263425
7,1,1,1,2,513,257,601,0,344,257,601,0,0,252,3,2,257,0,1810,1900,True,145,107,sebsi:  marzouki:  ,7,Le Kef,1,Jérissa,1,1,E.P.14 JANVIER 2011 EJRISSA,2,35.847795,8.6263425
7,1,2,2,1,473,329,500,0,171,329,500,0,0,314,11,4,329,0,1830,1900,True,260,54,sebsi:  marzouki:  ,7,Le Kef,1,Jérissa,2,2,E.P.JERISSA MINE,1,35.844318,8.6419986
7,1,2,2,2,472,235,499,1,263,235,499,0,0,228,3,4,235,0,1810,1905,True,184,44,sebsi:  marzouki:  ,7,Le Kef,1,Jérissa,2,2,E.P.JERISSA MINE,2,35.844318,8.6419986
7,1,2,3,1,134,73,200,0,127,73,200,0,0,71,2,0,73,0,1815,1845,True,61,10,sebsi:  marzouki:  ,7,Le Kef,1,Jérissa,2,3,E.P.ALI BELHOUANE JRISSA NORD,1,35.842694,8.6488035
7,1,3,4,1,246,140,300,0,160,140,300,0,0,136,2,2,140,0,1805,1837,True,111,25,sebsi:  marzouki:  ,7,Le Kef,1,Jérissa,3,4,E.P.AIN GARSA JRISSA SUD,1,35.821553,8.6293526
7,1,3,5,1,393,233,499,0,266,233,499,0,0,222,9,2,233,0,1800,1849,True,190,32,sebsi:  marzouki:  ,7,Le Kef,1,Jérissa,3,5,E.P.CITE DES INGENIEURS JRISSA SUD,1,35.842156,8.6334566
7,1,3,5,2,392,186,499,0,313,186,499,0,0,182,4,0,186,0,1810,1900,True,125,57,sebsi:  marzouki:  ,7,Le Kef,1,Jérissa,3,5,E.P.CITE DES INGENIEURS JRISSA SUD,2,35.842156,8.6334566
7,1,3,6,1,419,263,500,0,237,263,500,0,0,253,6,4,263,0,1800,1900,True,189,64,sebsi:  marzouki:  ,7,Le Kef,1,Jérissa,3,6,E.P.PLACE DU MARCHE JRISSA SUD,1,35.844773,8.629809
7,1,3,6,2,419,280,500,0,220,280,500,0,0,269,7,4,280,0,,1815,True,182,87,sebsi:  marzouki:  ,7,Le Kef,1,Jérissa,3,6,E.P.PLACE DU MARCHE JRISSA SUD,2,35.844773,8.629809
