circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
19,3,2,23,1,410,299,500,0,201,299,500,0,0,291,3,5,299,0,18.15,19.15,True,50,241,sebsi:1  marzouki:1  ,19,Kébili,3,Souk Lahad,2,23,E.P.BOUABDALLAH,1,35.879431,9.4344471
19,3,2,23,2,410,242,500,0,258,242,500,0,0,238,1,3,242,0,18.12,19.3,True,30,208,sebsi:1  marzouki:1  ,19,Kébili,3,Souk Lahad,2,23,E.P.BOUABDALLAH,2,35.879431,9.4344471
19,3,2,23,3,409,161,500,0,339,161,500,0,0,156,2,3,161,0,18.2,18.55,True,21,135,sebsi:1  marzouki:1  ,19,Kébili,3,Souk Lahad,2,23,E.P.BOUABDALLAH,3,35.879431,9.4344471
19,1,1,1,1,520,400,600,0,200,400,600,0,0,393,7,0,400,0,18.08,19.03,True,65,328,sebsi:1  marzouki:1  ,19,Kébili,1,Douz Sud,1,1,E.P.GRANDE DOUZ DE DOUZ OUEST,1,33.45306,9.02155
19,1,1,1,2,520,449,599,0,150,449,599,0,0,439,4,6,449,0,,19,True,54,385,sebsi:1  marzouki:1  ,19,Kébili,1,Douz Sud,1,1,E.P.GRANDE DOUZ DE DOUZ OUEST,2,33.45306,9.02155
19,1,1,1,3,520,375,600,0,225,375,600,0,0,369,5,1,375,0,18.3,,True,23,346,sebsi:1  marzouki:1  ,19,Kébili,1,Douz Sud,1,1,E.P.GRANDE DOUZ DE DOUZ OUEST,3,33.45306,9.02155
19,1,1,1,4,518,357,600,0,243,357,600,0,0,354,3,0,357,0,18.07,18.5,True,10,344,sebsi:1  marzouki:1  ,19,Kébili,1,Douz Sud,1,1,E.P.GRANDE DOUZ DE DOUZ OUEST,4,33.45306,9.02155
19,1,1,2,1,560,465,602,1,136,465,602,0,0,455,7,3,465,0,18.12,19.05,True,50,405,sebsi:0  marzouki:1  ,19,Kébili,1,Douz Sud,1,2,E.P.18 JANVIER DOUZ OUEST,1,33.460957,9.0154357
19,1,1,2,2,560,479,598,0,119,479,598,0,0,471,8,0,479,0,18.1,19.38,True,25,446,sebsi:0  marzouki:1  ,19,Kébili,1,Douz Sud,1,2,E.P.18 JANVIER DOUZ OUEST,2,33.460957,9.0154357
19,1,1,2,3,559,413,596,1,182,413,596,0,0,410,3,0,413,0,18.1,19,True,15,395,sebsi:0  marzouki:1  ,19,Kébili,1,Douz Sud,1,2,E.P.18 JANVIER DOUZ OUEST,3,33.460957,9.0154357
19,1,1,3,1,399,315,500,1,184,315,500,0,0,309,6,0,315,0,18.2,19.12,True,42,267,sebsi:1  marzouki:1  ,19,Kébili,1,Douz Sud,1,3,E.P.RTE FAOUAR DOUZ SUD,1,33.453047,9.0107455
19,1,1,3,2,398,295,500,0,206,294,500,0,1,293,0,1,294,0,18.12,18.5,True,13,280,sebsi:0  marzouki:1  ,19,Kébili,1,Douz Sud,1,3,E.P.RTE FAOUAR DOUZ SUD,2,33.453047,9.0107455
19,1,2,4,1,468,318,500,0,182,318,500,0,0,311,6,1,318,0,1800,1921,True,106,205,sebsi:1  marzouki:1  :  ,19,Kébili,1,Douz Sud,2,4,E.P.ZAAFRANE  ADHRA,1,33.443213,8.917691
19,1,2,4,2,467,267,500,0,233,267,500,0,0,266,0,1,267,0,1820,1847,True,75,191,sebsi:1  marzouki:1  :  ,19,Kébili,1,Douz Sud,2,4,E.P.ZAAFRANE  ADHRA,2,33.443213,8.917691
19,1,2,5,1,567,368,600,0,232,368,600,0,0,356,7,5,368,0,18.1,19.02,True,167,189,sebsi:1  marzouki:1  ,19,Kébili,1,Douz Sud,2,5,E.P.ZAFRANE2 IBN SINA ADHARA,1,33.447699,8.924711
19,1,3,6,1,472,322,598,0,276,322,598,0,0,314,7,1,322,0,18,18.51,True,74,240,sebsi:0  marzouki:1  ,19,Kébili,1,Douz Sud,3,6,E.P.GHELISSIA DOUZ,1,33.437778,9.010493
19,1,3,6,2,472,318,600,1,281,318,600,0,0,312,4,2,318,0,18.1,19,True,33,279,sebsi:1  marzouki:1  ,19,Kébili,1,Douz Sud,3,6,E.P.GHELISSIA DOUZ,2,33.437778,9.010493
19,1,3,6,3,471,288,600,0,312,288,600,0,0,284,4,0,288,0,18.3,19.13,True,19,265,sebsi:0  marzouki:1  ,19,Kébili,1,Douz Sud,3,6,E.P.GHELISSIA DOUZ,3,33.437778,9.010493
19,1,3,7,1,101,51,200,0,149,51,200,0,0,49,2,0,51,0,,18.2,True,10,39,sebsi:1  marzouki:1  ,19,Kébili,1,Douz Sud,3,7,E.P.EL HASSI GHELISSIA,1,33.407847,9.004443
