circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
2,5,1,36,4,554,327,600,0,273,327,600,0,0,320,1,6,327,0,1820,1930,True,264,56,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,1,36,Collége Taieb Mhiri la Marsa,4,36.88187,10.326429
2,5,2,37,1,580,450,702,1,251,450,702,0,0,435,13,2,450,0,1825,1940,False,353,82,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,2,37,E.P.RUE MOHAMED ALI  - LES JARDINS,1,36.878011,10.311535
2,5,2,37,2,580,455,700,0,245,455,700,0,0,447,5,3,455,0,1814,1930,True,344,103,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,2,37,E.P.RUE MOHAMED ALI  - LES JARDINS,2,36.878011,10.311535
2,5,2,37,3,580,401,700,1,299,400,700,0,1,390,4,6,400,0,1845,2000,False,278,112,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,2,37,E.P.RUE MOHAMED ALI  - LES JARDINS,3,36.878011,10.311535
2,5,2,37,4,580,436,700,1,263,436,700,0,0,434,2,0,436,0,1825,1930,False,322,112,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,2,37,E.P.RUE MOHAMED ALI  - LES JARDINS,4,36.878011,10.311535
2,5,2,37,5,580,362,696,0,334,362,696,0,0,356,3,3,362,0,1825,1913,True,272,84,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,2,37,E.P.RUE MOHAMED ALI  - LES JARDINS,5,36.878011,10.311535
2,5,2,37,6,575,324,696,0,372,324,696,0,0,314,9,1,324,0,1900,2010,True,226,88,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,2,37,E.P.RUE MOHAMED ALI  - LES JARDINS,6,36.878011,10.311535
2,5,3,38,1,584,467,700,0,233,467,700,0,0,451,9,7,467,0,1820,2016,False,383,68,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,3,38,E.P.CITE RIADH EL MARSA,1,36.88437,10.312411
2,5,3,38,3,584,483,700,1,216,483,700,0,0,469,9,5,483,0,1810,1920,False,367,102,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,3,38,E.P.CITE RIADH EL MARSA,3,36.88437,10.312411
2,5,3,38,4,584,409,700,0,291,409,700,0,0,398,4,7,409,0,1830,1930,False,294,104,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,3,38,E.P.CITE RIADH EL MARSA,4,36.88437,10.312411
2,5,3,38,5,584,438,700,0,262,438,700,0,0,432,4,2,438,0,1810,1920,True,316,116,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,3,38,E.P.CITE RIADH EL MARSA,5,36.88437,10.312411
2,5,3,38,7,583,359,700,1,340,359,700,0,0,355,2,2,359,0,1840,1946,False,267,88,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,3,38,E.P.CITE RIADH EL MARSA,7,36.88437,10.312411
2,5,3,39,3,580,385,700,0,315,385,700,0,0,380,4,1,385,0,1815,1920,False,294,86,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,3,39,COLLEGE  CITE RIADH LA MARSA,3,36.888782,10.314819
2,5,3,39,4,580,314,700,0,386,314,700,0,0,307,2,5,314,0,1829,1914,True,241,66,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,3,39,COLLEGE  CITE RIADH LA MARSA,4,36.888782,10.314819
2,5,3,39,5,576,282,700,1,417,282,700,0,0,272,8,2,282,0,1830,1937,True,183,89,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,3,39,COLLEGE  CITE RIADH LA MARSA,5,36.888782,10.314819
2,5,4,40,1,533,417,600,1,182,417,600,0,0,399,17,1,417,0,1820,1930,False,309,90,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,4,40,E.P.Farhat Hached -RMILA,1,36.89012,10.309257
2,5,4,40,2,533,416,596,3,177,416,596,0,0,400,8,8,416,0,1800,1930,True,307,93,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,4,40,E.P.Farhat Hached -RMILA,2,36.89012,10.309257
2,5,4,40,3,533,388,600,0,212,388,600,0,0,370,11,7,388,0,1815,,False,266,104,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,4,40,E.P.Farhat Hached -RMILA,3,36.89012,10.309257
2,5,4,40,4,533,357,595,0,238,357,595,0,0,350,6,1,357,0,1800,1930,False,247,103,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,4,40,E.P.Farhat Hached -RMILA,4,36.89012,10.309257
2,5,4,40,5,533,344,600,0,256,344,600,0,0,330,4,10,344,0,1810,1900,False,245,85,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,4,40,E.P.Farhat Hached -RMILA,5,36.89012,10.309257
2,5,4,40,6,533,323,600,2,275,323,600,0,0,316,5,2,323,0,1830,1911,True,218,98,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,4,40,E.P.Farhat Hached -RMILA,6,36.89012,10.309257
2,5,4,40,7,529,281,600,0,319,281,600,0,0,274,5,2,281,0,1815,1855,False,192,82,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,4,40,E.P.Farhat Hached -RMILA,7,36.89012,10.309257
2,5,4,41,1,534,396,602,0,206,396,602,0,0,374,20,2,396,0,1830,1955,True,305,69,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,4,41,E.P.CITE NOUVELLE MARSA -RMILA,1,36.886663,10.304983
2,5,4,41,2,534,322,600,0,278,322,600,0,0,311,5,6,322,0,1830,1905,True,243,68,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,4,41,E.P.CITE NOUVELLE MARSA -RMILA,2,36.886663,10.304983
2,5,5,42,1,572,459,700,0,241,459,700,0,0,336,16,7,459,0,,1930,False,335,101,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,5,42,E.P.GAMMARTH,1,36.905363,10.300057
2,5,5,42,2,572,446,699,0,253,446,699,0,0,435,8,3,446,0,1840,1952,True,338,97,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,5,42,E.P.GAMMARTH,2,36.905363,10.300057
2,5,5,42,3,572,402,700,2,296,402,700,0,0,389,10,3,402,0,,1911,False,314,75,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,5,42,E.P.GAMMARTH,3,36.905363,10.300057
2,5,5,42,4,572,434,702,0,268,434,702,0,0,428,4,2,434,0,1810,1930,True,284,144,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,5,42,E.P.GAMMARTH,4,36.905363,10.300057
2,5,5,42,5,572,354,700,2,344,354,700,0,0,341,7,6,354,0,1815,1915,False,238,103,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,5,42,E.P.GAMMARTH,5,36.905363,10.300057
2,5,5,42,6,570,305,700,2,393,305,700,0,0,296,4,5,305,0,1815,1912,True,203,93,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,5,42,E.P.GAMMARTH,6,36.905363,10.300057
2,5,5,43,1,477,389,600,0,211,389,600,0,0,371,15,3,389,0,1810,1905,False,273,98,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,5,43,E.P. 14 JANVIER HARROUCHE  GAMARTH,1,36.90905,10.290909
2,5,5,43,2,477,347,600,0,253,347,600,0,0,341,2,4,347,0,1810,1910,True,223,118,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,5,43,E.P. 14 JANVIER HARROUCHE  GAMARTH,2,36.90905,10.290909
2,5,5,43,3,476,322,596,1,273,322,596,0,0,312,6,4,322,0,1815,1910,False,201,111,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,5,43,E.P. 14 JANVIER HARROUCHE  GAMARTH,3,36.90905,10.290909
2,5,6,44,1,545,458,595,2,135,458,595,0,0,444,10,4,458,0,1800,1940,False,309,135,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,6,44,E.P.SIDI DAOUD,1,36.864863,10.302975
2,5,6,44,2,545,452,592,1,139,452,592,0,0,444,8,0,452,0,1820,1935,True,283,161,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,6,44,E.P.SIDI DAOUD,2,36.864863,10.302975
2,5,6,44,3,545,421,600,1,178,421,600,0,0,414,4,3,421,0,1822,1929,True,294,120,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,6,44,E.P.SIDI DAOUD,3,36.864863,10.302975
2,5,6,44,4,545,403,600,0,197,403,600,0,0,400,1,2,403,0,1803,1920,True,272,128,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,6,44,E.P.SIDI DAOUD,4,36.864863,10.302975
2,5,6,44,5,545,434,601,0,167,434,601,0,0,430,3,1,434,0,1800,1915,False,241,189,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,6,44,E.P.SIDI DAOUD,5,36.864863,10.302975
2,5,6,44,6,545,395,600,1,204,395,600,0,0,390,2,3,395,0,1800,1910,True,252,138,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,6,44,E.P.SIDI DAOUD,6,36.864863,10.302975
2,5,6,44,7,545,362,600,0,238,362,600,0,0,350,5,7,362,0,1820,1918,True,220,130,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,6,44,E.P.SIDI DAOUD,7,36.864863,10.302975
2,5,6,44,8,543,304,600,0,296,304,600,0,0,298,3,3,304,0,1815,1915,False,200,98,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,6,44,E.P.SIDI DAOUD,8,36.864863,10.302975
2,5,6,45,1,574,403,700,3,294,403,700,0,0,390,6,7,403,0,1830,1920,False,290,100,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,6,45,COLLEGE  SIDI DAOUD,1,36.86192,10.312324
2,5,6,45,2,574,317,700,0,383,317,700,0,0,311,5,1,317,0,1834,1900,True,209,102,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,6,45,COLLEGE  SIDI DAOUD,2,36.86192,10.312324
2,5,6,45,3,572,310,708,0,398,310,708,0,0,302,5,3,310,0,1815,1902,False,209,93,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,6,45,COLLEGE  SIDI DAOUD,3,36.86192,10.312324
2,5,7,46,1,578,422,700,1,279,421,701,1,1,415,4,2,421,0,1815,1920,False,292,123,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,7,46,E.P.BAHER LAZREG MARSA,1,36.875392,10.290996
2,5,7,46,2,578,397,700,1,302,397,700,0,0,383,13,1,397,0,1810,1920,False,274,109,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,7,46,E.P.BAHER LAZREG MARSA,2,36.875392,10.290996
2,5,7,46,3,578,375,700,3,322,375,700,0,0,360,15,0,375,0,1810,1915,True,242,118,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,7,46,E.P.BAHER LAZREG MARSA,3,36.875392,10.290996
2,5,7,46,4,578,375,696,0,321,375,696,0,0,366,8,1,375,0,1830,1915,True,248,118,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,7,46,E.P.BAHER LAZREG MARSA,4,36.875392,10.290996
2,5,7,46,5,578,321,696,1,374,321,696,0,0,314,3,4,321,0,1815,,True,217,97,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,7,46,E.P.BAHER LAZREG MARSA,5,36.875392,10.290996
2,5,7,46,6,578,318,700,0,382,318,700,0,0,311,5,2,318,0,1800,1915,True,208,103,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,7,46,E.P.BAHER LAZREG MARSA,6,36.875392,10.290996
2,5,7,46,7,573,255,700,0,445,255,700,0,0,245,4,6,255,0,1830,1930,False,159,86,sebsi:1  marzouki:1  ,2,Tunis 2,5,La Marsa,7,46,E.P.BAHER LAZREG MARSA,7,36.875392,10.290996
2,7,1,56,1,589,487,700,1,213,486,700,0,1,472,11,3,486,0,1830,2000,False,370,102,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,56,E.P.AVENUE BOURGUIBA BARDO,1,36.808597,10.137898
2,7,1,56,2,589,477,700,3,220,477,700,0,0,470,4,3,477,0,1830,2033,False,361,109,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,56,E.P.AVENUE BOURGUIBA BARDO,2,36.808597,10.137898
2,7,1,56,3,589,486,700,1,213,486,700,0,0,480,5,1,486,0,1815,1920,False,339,141,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,56,E.P.AVENUE BOURGUIBA BARDO,3,36.808597,10.137898
2,7,1,56,4,589,449,700,1,250,449,700,0,0,440,4,5,449,0,1910,2030,True,299,141,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,56,E.P.AVENUE BOURGUIBA BARDO,4,36.808597,10.137898
2,7,1,56,5,589,457,683,4,222,457,683,0,0,442,10,5,457,0,1820,2011,False,302,140,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,56,E.P.AVENUE BOURGUIBA BARDO,5,36.808597,10.137898
2,7,1,56,6,589,397,700,0,303,397,700,0,0,383,9,5,397,0,1845,1935,False,225,158,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,56,E.P.AVENUE BOURGUIBA BARDO,6,36.808597,10.137898
2,7,1,56,7,589,382,700,2,316,382,700,0,0,374,7,1,382,0,1810,1915,False,219,155,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,56,E.P.AVENUE BOURGUIBA BARDO,7,36.808597,10.137898
2,7,1,56,8,589,389,700,0,311,389,700,0,0,374,6,9,389,0,1830,1930,True,260,114,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,56,E.P.AVENUE BOURGUIBA BARDO,8,36.808597,10.137898
2,7,1,56,9,586,287,700,0,413,287,700,0,0,271,9,7,287,0,1815,1900,True,166,105,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,56,E.P.AVENUE BOURGUIBA BARDO,9,36.808597,10.137898
2,7,1,57,1,599,494,700,4,202,494,700,0,0,487,4,3,494,0,1830,1958,True,345,142,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,57,E.P.CITE RIADH -BARDO,1,36.81446,10.1318
2,7,1,57,2,599,461,700,1,238,461,700,0,0,449,8,4,461,0,1820,1920,True,306,143,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,57,E.P.CITE RIADH -BARDO,2,36.81446,10.1318
2,7,1,57,3,599,492,700,1,207,492,700,0,0,478,9,5,492,0,1815,1930,True,282,196,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,57,E.P.CITE RIADH -BARDO,3,36.81446,10.1318
2,7,1,57,4,599,466,696,1,229,466,696,0,0,459,6,1,466,0,1800,1935,False,275,184,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,57,E.P.CITE RIADH -BARDO,4,36.81446,10.1318
2,7,1,57,5,599,437,700,0,263,437,700,0,0,425,7,5,437,0,1808,1900,False,232,193,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,57,E.P.CITE RIADH -BARDO,5,36.81446,10.1318
2,7,1,57,6,599,428,700,0,272,428,700,0,0,420,4,4,428,0,1812,1914,True,247,173,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,57,E.P.CITE RIADH -BARDO,6,36.81446,10.1318
2,7,1,57,7,595,375,700,0,325,375,700,0,0,357,9,9,375,0,1815,1920,True,215,142,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,57,E.P.CITE RIADH -BARDO,7,36.81446,10.1318
2,7,1,58,1,415,317,501,1,183,317,501,0,0,308,5,4,317,0,1823,1927,False,232,76,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,58,C. cité Fattouma Bourguiba Bardo,1,36.814043,10.134374
2,7,1,58,2,415,276,500,0,224,276,500,0,0,268,3,5,276,0,1810,,True,169,99,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,58,C. cité Fattouma Bourguiba Bardo,2,36.814043,10.134374
2,7,1,58,3,413,249,500,2,249,249,500,0,0,241,3,5,249,0,1825,1900,False,143,98,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,1,58,C. cité Fattouma Bourguiba Bardo,3,36.814043,10.134374
2,7,2,59,1,579,459,700,2,239,459,700,0,0,450,7,2,459,0,1830,1933,False,331,119,sebsi:  marzouki:  ,2,Tunis 2,7,Le Bardo,2,59,E.P.RUE HEDI CHAKER -BARDO SUD,1,36.801176,10.135385
2,7,2,59,2,579,455,700,0,245,455,700,0,0,447,3,5,455,0,1815,1940,False,302,145,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,2,59,E.P.RUE HEDI CHAKER -BARDO SUD,2,36.801176,10.135385
2,7,2,59,3,579,455,700,0,245,455,700,0,0,449,5,1,455,0,449,5,True,281,168,sebsi:455  marzouki:1  ,2,Tunis 2,7,Le Bardo,2,59,E.P.RUE HEDI CHAKER -BARDO SUD,3,36.801176,10.135385
2,7,2,59,4,579,424,700,1,275,424,700,0,0,416,4,4,424,0,1820,1905,True,272,144,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,2,59,E.P.RUE HEDI CHAKER -BARDO SUD,4,36.801176,10.135385
2,7,2,59,5,579,421,700,4,275,421,700,0,0,411,7,3,421,0,1815,1910,True,267,144,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,2,59,E.P.RUE HEDI CHAKER -BARDO SUD,5,36.801176,10.135385
2,7,2,59,6,579,356,700,0,344,356,700,0,0,352,2,2,356,0,1830,1903,True,202,150,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,2,59,E.P.RUE HEDI CHAKER -BARDO SUD,6,36.801176,10.135385
2,7,2,59,7,578,364,703,1,338,364,703,0,0,353,5,6,364,0,1824,1933,True,201,152,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,2,59,E.P.RUE HEDI CHAKER -BARDO SUD,7,36.801176,10.135385
2,7,3,60,1,555,434,600,1,165,434,600,0,0,423,8,3,434,0,1830,1931,False,315,108,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,3,60,E.P.RUE TAZARKA BARDO -BOUCHOUCHA,1,36.810392,10.141242
2,7,3,60,2,555,428,600,1,171,428,600,0,0,417,10,1,428,0,1834,1937,True,321,96,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,3,60,E.P.RUE TAZARKA BARDO -BOUCHOUCHA,2,36.810392,10.141242
2,7,3,60,3,555,433,600,1,166,433,600,0,0,427,6,0,433,0,,2000,True,313,114,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,3,60,E.P.RUE TAZARKA BARDO -BOUCHOUCHA,3,36.810392,10.141242
2,7,3,60,4,555,410,599,2,187,410,599,0,0,402,5,3,410,0,1919,2005,False,270,132,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,3,60,E.P.RUE TAZARKA BARDO -BOUCHOUCHA,4,36.810392,10.141242
2,7,3,60,5,555,382,600,1,217,382,600,0,0,378,4,0,382,0,1824,1924,True,238,140,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,3,60,E.P.RUE TAZARKA BARDO -BOUCHOUCHA,5,36.810392,10.141242
2,7,3,60,6,555,376,600,3,221,376,600,0,0,366,6,4,376,0,1820,19213,True,270,96,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,3,60,E.P.RUE TAZARKA BARDO -BOUCHOUCHA,6,36.810392,10.141242
2,7,3,60,7,555,356,596,2,238,356,596,0,0,337,8,11,356,0,1830,2045,False,237,100,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,3,60,E.P.RUE TAZARKA BARDO -BOUCHOUCHA,7,36.810392,10.141242
2,7,3,61,1,528,413,600,0,187,413,600,0,0,406,5,2,413,0,1815,1915,True,300,106,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,3,61,E.P.R.DES ORANGERS -BOUCHOUCHA,1,36.81039,10.14608
2,7,3,61,2,528,429,595,0,166,429,595,0,0,408,16,5,429,0,1830,1903,True,305,103,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,3,61,E.P.R.DES ORANGERS -BOUCHOUCHA,2,36.81039,10.14608
2,7,3,61,3,528,419,600,2,179,419,600,0,0,410,5,4,419,0,1800,2000,False,284,126,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,3,61,E.P.R.DES ORANGERS -BOUCHOUCHA,3,36.81039,10.14608
2,7,3,61,4,528,381,600,0,219,381,600,0,0,376,2,3,381,0,1815,1930,True,231,145,sebsi:1  marzouki:1  ,2,Tunis 2,7,Le Bardo,3,61,E.P.R.DES ORANGERS -BOUCHOUCHA,4,36.81039,10.14608
