circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
19,3,2,23,1,410,322,500,1,177,178,322,500,0,0,303,6,13,322,0,False,0,6,0,119,17,19,Kébili,3,Souk Lahad,2,23,E.P.BOUABDALLAH,1,35.879431,9.4344471
19,3,2,23,2,410,249,500,0,251,251,249,500,0,0,244,2,3,249,0,True,0,0,2,101,7,19,Kébili,3,Souk Lahad,2,23,E.P.BOUABDALLAH,2,35.879431,9.4344471
19,3,2,23,3,409,156,500,0,344,344,156,500,0,0,148,1,7,156,0,True,0,0,2,50,6,19,Kébili,3,Souk Lahad,2,23,E.P.BOUABDALLAH,3,35.879431,9.4344471
19,1,1,1,1,520,399,600,4,198,202,398,600,0,1,348,41,9,398,0,False,0,8,9,87,64,19,Kébili,1,Douz Sud,1,1,E.P.GRANDE DOUZ DE DOUZ OUEST,1,33.45306,9.02155
19,1,1,1,2,520,437,609,3,169,172,437,609,0,0,421,9,7,437,0,False,0,4,9,143,47,19,Kébili,1,Douz Sud,1,1,E.P.GRANDE DOUZ DE DOUZ OUEST,2,33.45306,9.02155
19,1,1,1,3,520,355,600,0,245,245,355,600,0,0,347,4,4,355,0,True,0,6,3,108,42,19,Kébili,1,Douz Sud,1,1,E.P.GRANDE DOUZ DE DOUZ OUEST,3,33.45306,9.02155
19,1,1,1,4,518,275,600,2,323,325,275,600,0,0,269,3,3,275,0,False,0,16,2,96,21,19,Kébili,1,Douz Sud,1,1,E.P.GRANDE DOUZ DE DOUZ OUEST,4,33.45306,9.02155
19,1,1,2,1,560,430,600,0,170,170,430,600,0,0,403,13,14,430,0,False,0,8,9,124,52,19,Kébili,1,Douz Sud,1,2,E.P.18 JANVIER DOUZ OUEST,1,33.460957,9.0154357
19,1,1,2,2,560,405,700,3,292,295,405,700,0,0,398,6,1,405,0,False,0,15,11,120,40,19,Kébili,1,Douz Sud,1,2,E.P.18 JANVIER DOUZ OUEST,2,33.460957,9.0154357
19,1,1,2,3,559,322,700,0,378,378,322,700,0,0,315,6,1,322,0,False,0,14,5,107,35,19,Kébili,1,Douz Sud,1,2,E.P.18 JANVIER DOUZ OUEST,3,33.460957,9.0154357
19,1,1,3,1,399,307,500,0,193,193,307,500,0,0,270,30,7,307,0,False,0,5,1,85,38,19,Kébili,1,Douz Sud,1,3,E.P.RTE FAOUAR DOUZ SUD,1,33.453047,9.0107455
19,1,1,3,2,398,243,500,1,256,257,243,500,0,0,238,2,3,243,0,False,0,4,0,61,27,19,Kébili,1,Douz Sud,1,3,E.P.RTE FAOUAR DOUZ SUD,2,33.453047,9.0107455
19,1,2,4,1,468,319,600,0,281,281,319,600,0,0,299,15,5,319,0,False,0,4,7,114,101,19,Kébili,1,Douz Sud,2,4,E.P.ZAAFRANE  ADHRA,1,33.443213,8.917691
19,1,2,4,2,467,240,600,0,360,360,240,600,0,0,236,2,2,240,0,False,0,10,8,60,93,19,Kébili,1,Douz Sud,2,4,E.P.ZAAFRANE  ADHRA,2,33.443213,8.917691
19,1,2,5,1,567,391,700,0,309,309,391,700,0,0,348,35,8,391,0,False,0,11,13,85,145,19,Kébili,1,Douz Sud,2,5,E.P.ZAFRANE2 IBN SINA ADHARA,1,33.447699,8.924711
19,1,2,5,2,566,327,700,0,373,373,327,700,0,0,320,0,7,327,0,False,0,24,10,54,176,19,Kébili,1,Douz Sud,2,5,E.P.ZAFRANE2 IBN SINA ADHARA,2,33.447699,8.924711
19,1,3,6,1,472,346,600,0,254,254,346,600,0,0,308,23,15,346,0,False,0,4,4,72,77,19,Kébili,1,Douz Sud,3,6,E.P.GHELISSIA DOUZ,1,33.437778,9.010493
19,1,3,6,2,472,268,600,0,332,332,268,600,0,0,258,3,7,268,0,False,0,5,1,75,37,19,Kébili,1,Douz Sud,3,6,E.P.GHELISSIA DOUZ,2,33.437778,9.010493
19,1,3,6,3,471,204,600,0,396,396,204,600,0,0,200,2,2,204,0,False,0,5,3,63,24,19,Kébili,1,Douz Sud,3,6,E.P.GHELISSIA DOUZ,3,33.437778,9.010493
19,1,3,7,1,101,55,200,0,145,145,55,200,0,0,48,3,4,55,0,False,0,1,0,11,18,19,Kébili,1,Douz Sud,3,7,E.P.EL HASSI GHELISSIA,1,33.407847,9.004443
19,1,4,8,1,482,395,600,0,205,205,395,600,0,0,342,44,9,395,0,True,0,5,2,90,44,19,Kébili,1,Douz Sud,4,8,E.P.NOUAIEL NOUAIEL NORD,1,33.493963,8.865977
19,1,4,8,2,482,361,600,0,239,239,361,600,0,0,357,1,3,361,0,False,0,5,1,103,31,19,Kébili,1,Douz Sud,4,8,E.P.NOUAIEL NOUAIEL NORD,2,33.493963,8.865977
19,1,4,8,3,481,265,600,0,335,335,265,600,0,0,256,1,8,265,0,False,0,3,1,77,22,19,Kébili,1,Douz Sud,4,8,E.P.NOUAIEL NOUAIEL NORD,3,33.493963,8.865977
19,1,5,9,1,475,372,600,2,226,228,372,600,0,0,357,12,3,372,0,False,0,5,1,147,32,19,Kébili,1,Douz Sud,5,9,E.P.NOUAIEL SUD/ENNAJAH NOUIL SUD,1,33.487503,8.867203
19,1,5,9,2,474,292,598,0,306,306,292,598,0,0,286,5,1,292,0,True,0,5,0,113,24,19,Kébili,1,Douz Sud,5,9,E.P.NOUAIEL SUD/ENNAJAH NOUIL SUD,2,33.487503,8.867203
19,2,1,10,1,551,427,700,0,273,273,427,700,0,0,403,18,6,427,0,True,0,6,5,109,36,19,Kébili,2,Douz Nord,1,10,E.P.2 MARS 34 DOUZ,1,33.46575,9.0234364
19,2,1,10,2,551,475,700,0,225,225,475,700,0,0,463,3,9,475,0,False,0,12,4,157,23,19,Kébili,2,Douz Nord,1,10,E.P.2 MARS 34 DOUZ,2,33.46575,9.0234364
19,2,1,10,3,551,414,700,1,285,286,414,700,0,0,406,7,1,414,0,True,0,6,3,143,13,19,Kébili,2,Douz Nord,1,10,E.P.2 MARS 34 DOUZ,3,33.46575,9.0234364
19,2,1,10,4,548,328,700,1,371,372,328,700,0,0,325,1,2,328,0,True,0,12,6,93,21,19,Kébili,2,Douz Nord,1,10,E.P.2 MARS 34 DOUZ,4,33.46575,9.0234364
19,2,1,11,1,492,390,600,0,211,211,389,600,0,1,359,11,19,389,0,True,0,6,6,100,37,19,Kébili,2,Douz Nord,1,11,E.P.IBN ARAFA DOUZ EST,1,33.465411,9.030936
19,2,1,11,2,492,410,600,2,188,190,410,600,0,0,403,2,5,410,0,True,0,3,4,119,26,19,Kébili,2,Douz Nord,1,11,E.P.IBN ARAFA DOUZ EST,2,33.465411,9.030936
19,2,1,11,3,492,350,600,0,250,250,350,600,0,0,346,0,4,350,0,True,0,5,5,133,14,19,Kébili,2,Douz Nord,1,11,E.P.IBN ARAFA DOUZ EST,3,33.465411,9.030936
19,2,1,11,4,490,303,600,0,297,297,303,600,0,0,297,2,4,303,0,True,0,10,3,108,11,19,Kébili,2,Douz Nord,1,11,E.P.IBN ARAFA DOUZ EST,4,33.465411,9.030936
19,2,1,12,1,461,375,600,0,226,226,374,600,0,1,357,9,8,374,0,True,0,4,2,132,19,19,Kébili,2,Douz Nord,1,12,E.P.OM ZARZOUR 14 JANV DOUZ,1,33.470875,9.018913
19,2,1,12,2,460,325,600,0,275,275,325,600,0,0,320,3,2,325,0,True,0,8,3,105,14,19,Kébili,2,Douz Nord,1,12,E.P.OM ZARZOUR 14 JANV DOUZ,2,33.470875,9.018913
19,2,2,13,1,526,449,700,0,251,251,449,700,0,0,424,9,16,449,0,True,0,1,9,278,13,19,Kébili,2,Douz Nord,2,13,E.P.GOLAA,1,33.483402,9.0081961
19,2,2,13,2,526,466,700,0,234,234,466,700,0,0,457,4,5,466,0,True,0,4,16,336,7,19,Kébili,2,Douz Nord,2,13,E.P.GOLAA,2,33.483402,9.0081961
19,2,2,13,3,526,398,600,0,202,202,398,600,0,0,392,1,5,398,0,True,0,0,4,294,6,19,Kébili,2,Douz Nord,2,13,E.P.GOLAA,3,33.483402,9.0081961
