circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
26,2,3,45,1,275,174,400,10,215,225,175,400,0,1,168,3,4,175,0,False,5,4,3,127,7,26,Médenine,2,Beni Khedache,3,45,E.P.EDDEKHILA,1,35.867597,10.005125
26,4,8,95,1,488,350,600,0,250,250,350,600,0,0,336,8,6,350,0,True,9,17,8,150,76,26,Médenine,4,Djerba - Houmt Souk,8,95,E.P.SOUANI,1,36.540412,8.686979
26,4,8,95,2,488,371,600,1,228,229,371,600,0,0,365,3,3,371,0,False,12,16,9,173,71,26,Médenine,4,Djerba - Houmt Souk,8,95,E.P.SOUANI,2,36.540412,8.686979
26,4,8,95,3,488,294,600,63,243,306,294,600,0,0,289,4,1,294,0,True,10,9,10,139,54,26,Médenine,4,Djerba - Houmt Souk,8,95,E.P.SOUANI,3,36.540412,8.686979
26,4,8,95,4,485,278,600,1,321,322,278,600,0,0,274,3,1,278,0,False,7,17,8,109,75,26,Médenine,4,Djerba - Houmt Souk,8,95,E.P.SOUANI,4,36.540412,8.686979
26,1,1,1,1,580,455,700,2,244,246,454,700,0,1,433,10,11,454,0,False,10,13,14,211,70,26,Médenine,1,Ben Gardane,1,1,E.P.RUE T M HIRI BEN GUERDEN,1,33.139378,11.215456
26,1,1,1,2,580,417,700,0,283,283,417,700,0,0,417,0,0,417,0,False,3,18,26,218,40,26,Médenine,1,Ben Gardane,1,1,E.P.RUE T M HIRI BEN GUERDEN,2,33.139378,11.215456
26,1,1,1,3,578,314,700,0,386,386,314,700,0,0,309,1,4,314,0,False,4,22,16,146,40,26,Médenine,1,Ben Gardane,1,1,E.P.RUE T M HIRI BEN GUERDEN,3,33.139378,11.215456
26,1,1,2,1,446,312,500,2,186,188,312,500,0,0,305,4,3,312,0,True,7,7,19,149,53,26,Médenine,1,Ben Gardane,1,2,E.P.AV M. SLIM B.GUERDEN NORD,1,33.139579,11.215934
26,1,1,2,2,446,294,500,1,206,207,293,500,0,1,291,1,1,293,0,False,5,12,17,167,24,26,Médenine,1,Ben Gardane,1,2,E.P.AV M. SLIM B.GUERDEN NORD,2,33.139579,11.215934
26,1,1,2,3,444,194,500,6,300,306,194,500,0,0,189,3,2,194,0,False,4,6,11,97,21,26,Médenine,1,Ben Gardane,1,2,E.P.AV M. SLIM B.GUERDEN NORD,3,33.139579,11.215934
26,1,1,3,1,103,63,200,1,136,137,63,200,0,0,63,0,0,63,0,True,4,3,3,37,7,26,Médenine,1,Ben Gardane,1,3,E.P.AL AHD JEDID B.GUERDEN N.,1,33.138901,11.206572
26,1,2,4,1,485,381,601,1,219,220,381,601,0,0,365,14,2,381,0,True,9,14,11,194,69,26,Médenine,1,Ben Gardane,2,4,E.P.RTE HOPITAL B.GUERDEN SUD,1,33.133615,11.221381
26,1,2,4,2,485,598,598,7,237,244,354,598,0,0,339,9,6,354,0,False,1,10,15,180,63,26,Médenine,1,Ben Gardane,2,4,E.P.RTE HOPITAL B.GUERDEN SUD,2,33.133615,11.221381
26,1,2,4,3,485,353,600,5,242,247,353,600,0,0,348,2,3,353,0,False,2,21,16,207,33,26,Médenine,1,Ben Gardane,2,4,E.P.RTE HOPITAL B.GUERDEN SUD,3,33.133615,11.221381
26,1,2,4,4,485,283,600,17,300,317,283,600,0,0,275,4,4,283,0,True,2,11,13,164,28,26,Médenine,1,Ben Gardane,2,4,E.P.RTE HOPITAL B.GUERDEN SUD,4,33.133615,11.221381
26,1,2,4,5,482,210,601,1,390,391,210,601,0,0,203,6,1,210,0,True,2,16,7,122,24,26,Médenine,1,Ben Gardane,2,4,E.P.RTE HOPITAL B.GUERDEN SUD,5,33.133615,11.221381
26,1,2,5,1,308,247,400,3,150,153,247,400,0,0,236,7,4,247,0,True,4,11,2,140,22,26,Médenine,1,Ben Gardane,2,5,E.P.IBN HAITHEM BEN GUERDEN,1,33.139601,11.234817
26,1,2,5,2,308,164,400,8,228,236,164,400,0,0,160,4,0,164,0,True,1,8,6,115,3,26,Médenine,1,Ben Gardane,2,5,E.P.IBN HAITHEM BEN GUERDEN,2,33.139601,11.234817
26,1,2,6,1,228,156,296,46,94,140,156,296,0,0,152,2,2,156,0,False,2,5,3,90,22,26,Médenine,1,Ben Gardane,2,6,E.P.EL AMEL  B.GUERDEN SUD,1,33.135253,11.201061
26,1,3,7,1,493,343,600,0,257,257,343,600,0,0,324,12,7,343,0,True,4,41,2,182,12,26,Médenine,1,Ben Gardane,3,7,E.P.SAYAH,1,33.16652,11.23436059
26,1,3,7,2,493,255,600,35,310,345,255,600,0,0,243,7,5,255,0,False,0,46,5,147,3,26,Médenine,1,Ben Gardane,3,7,E.P.SAYAH,2,33.16652,11.23436059
26,1,3,8,1,443,365,500,2,134,136,364,500,0,1,348,13,3,364,0,True,3,19,3,222,14,26,Médenine,1,Ben Gardane,3,8,E.P.SAYAH EST,1,33.156177,11.279982
26,1,3,8,2,442,260,500,2,238,240,260,500,0,0,253,1,6,260,0,True,2,17,4,152,2,26,Médenine,1,Ben Gardane,3,8,E.P.SAYAH EST,2,33.156177,11.279982
26,1,3,9,1,313,241,400,1,158,159,241,400,0,0,234,5,2,241,0,False,0,26,3,118,13,26,Médenine,1,Ben Gardane,3,9,E.P.EL MOUTHABRA SAYAH,1,33.152778,11.229591
26,1,4,10,1,542,412,600,8,183,191,409,600,0,3,370,9,30,409,0,True,1,24,6,193,34,26,Médenine,1,Ben Gardane,4,10,E.P.JAMILA ANCIENNE,1,33.154929,11.281515
26,1,4,10,2,541,266,600,1,333,334,266,600,0,0,258,3,5,266,0,False,0,16,7,139,25,26,Médenine,1,Ben Gardane,4,10,E.P.JAMILA ANCIENNE,2,33.154929,11.281515
26,1,4,11,1,575,363,700,1,336,337,363,700,0,0,331,22,10,363,0,True,0,21,8,164,32,26,Médenine,1,Ben Gardane,4,11,E.P.JAMILA JEDIDA,1,33.13305,11.268119
26,1,4,12,1,378,241,496,0,255,255,241,496,0,0,234,5,2,241,0,False,4,6,14,145,22,26,Médenine,1,Ben Gardane,4,12,E.P.18 JANV.  B.GUERDEN JAMILA,1,33.12496,11.222946
26,1,4,13,1,278,166,400,2,233,235,165,400,0,1,152,8,5,165,0,True,0,1,15,98,12,26,Médenine,1,Ben Gardane,4,13,E.P.CITE ECHAARA JAMILA,1,33.116508,11.252428
26,1,5,14,1,536,413,600,5,182,187,413,600,0,0,387,19,7,413,0,True,6,6,3,164,76,26,Médenine,1,Ben Gardane,5,14,E.P.MAAMRAT,1,33.115679,11.229443
26,1,5,14,2,536,361,600,0,239,239,361,600,0,0,357,2,2,361,0,True,2,4,13,196,41,26,Médenine,1,Ben Gardane,5,14,E.P.MAAMRAT,2,33.115679,11.229443
26,1,5,14,3,536,255,600,0,345,345,255,600,0,0,252,3,0,255,0,True,2,7,4,114,53,26,Médenine,1,Ben Gardane,5,14,E.P.MAAMRAT,3,33.115679,11.229443
26,1,5,15,1,413,269,500,2,229,231,269,500,0,0,258,4,7,269,0,True,3,34,6,151,17,26,Médenine,1,Ben Gardane,5,15,E.P.BENNIRI MAAMRAT,1,33.086755,11.25173
26,1,5,16,1,346,198,400,2,200,202,198,400,0,0,184,11,3,198,0,True,1,9,2,115,7,26,Médenine,1,Ben Gardane,5,16,E.P.OULED HELAL MAAMRAT,1,33.072534,11.236932
26,1,6,17,1,312,172,400,0,228,228,172,400,0,0,149,19,4,172,0,True,5,6,1,58,31,26,Médenine,1,Ben Gardane,6,17,E.P.BIR SLOUGUI EL AMRIA,1,33.084801,11.200493
26,1,6,17,2,312,130,400,28,242,270,130,400,0,0,126,3,1,130,0,True,6,4,0,51,33,26,Médenine,1,Ben Gardane,6,17,E.P.BIR SLOUGUI EL AMRIA,2,33.084801,11.200493
26,1,6,18,1,492,372,597,8,218,226,371,597,0,1,337,30,4,371,0,True,1,13,7,179,40,26,Médenine,1,Ben Gardane,6,18,E.P.2 MARS 1934 BEN GUERDEN,1,33.112173,11.207911
26,1,6,18,2,492,370,600,9,221,230,370,600,0,0,355,7,8,370,0,True,0,2,9,236,36,26,Médenine,1,Ben Gardane,6,18,E.P.2 MARS 1934 BEN GUERDEN,2,33.112173,11.207911
26,1,6,18,3,492,285,603,1,317,318,285,603,0,0,273,5,7,285,0,False,1,12,5,175,20,26,Médenine,1,Ben Gardane,6,18,E.P.2 MARS 1934 BEN GUERDEN,3,33.112173,11.207911
26,1,6,18,4,490,247,600,0,353,353,247,600,0,0,247,0,0,247,0,True,3,5,3,137,26,26,Médenine,1,Ben Gardane,6,18,E.P.2 MARS 1934 BEN GUERDEN,4,33.112173,11.207911
26,1,7,19,1,503,376,601,3,225,228,373,601,0,3,331,37,4,372,0,True,7,18,3,167,36,26,Médenine,1,Ben Gardane,7,19,E.P.ETTABAAI,1,33.109096,11.189548
26,1,7,19,3,501,243,600,1,356,357,243,600,0,0,242,1,0,243,0,True,3,22,1,145,22,26,Médenine,1,Ben Gardane,7,19,E.P.ETTABAAI,3,33.109096,11.189548
26,1,7,20,1,465,338,600,1,262,1,337,338,262,1,306,25,6,337,0,False,4,2,0,175,30,26,Médenine,1,Ben Gardane,7,20,E.P.EL KHARROUBA ETTABAAI,1,33.122795,11.180755
26,1,7,20,2,465,262,600,2,336,338,262,600,0,0,246,6,10,262,0,False,0,12,3,144,21,26,Médenine,1,Ben Gardane,7,20,E.P.EL KHARROUBA ETTABAAI,2,33.122795,11.180755
26,1,7,21,1,421,305,500,1,194,195,305,500,0,0,278,22,5,305,0,True,4,12,2,174,17,26,Médenine,1,Ben Gardane,7,21,E.P.  14 JANVIER ETTABAAI,1,33.12529374,11.20456379
26,1,7,21,2,421,240,500,9,251,260,240,500,0,0,233,5,2,240,0,False,0,6,1,139,21,26,Médenine,1,Ben Gardane,7,21,E.P.  14 JANVIER ETTABAAI,2,33.12529374,11.20456379
26,1,7,22,1,499,313,600,2,285,287,313,600,0,0,300,6,7,313,0,True,3,5,1,192,24,26,Médenine,1,Ben Gardane,7,22,E.P.HENCHIR MAZTOURA ETTABAI,1,33.107426,11.172
26,1,8,23,1,422,306,500,4,191,195,305,500,0,1,271,19,15,305,0,False,1,20,5,144,22,26,Médenine,1,Ben Gardane,8,23,E.P.OURASNIA,1,33.16328721,11.16492758
26,1,8,23,2,422,258,500,9,233,242,258,500,0,0,253,4,1,258,0,True,1,5,6,166,5,26,Médenine,1,Ben Gardane,8,23,E.P.OURASNIA,2,33.16328721,11.16492758
