circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
2,1,1,1,1,578,473,700,3,224,227,472,696,4,1,452,14,6,472,0,False,13,14,5,126,219,2,Tunis 2,1,Ettahrir,1,1,E.P.ETTAHRIR 1 -ETTAHRIR 1,1,36.823941,10.126603
2,1,1,1,2,578,441,700,0,59,59,441,500,200,0,425,12,4,441,0,False,10,15,4,123,185,2,Tunis 2,1,Ettahrir,1,1,E.P.ETTAHRIR 1 -ETTAHRIR 1,2,36.823941,10.126603
2,1,1,1,3,578,464,701,1,236,237,464,701,0,0,448,12,4,464,0,False,19,21,17,133,209,2,Tunis 2,1,Ettahrir,1,1,E.P.ETTAHRIR 1 -ETTAHRIR 1,3,36.823941,10.126603
2,1,1,1,4,578,463,700,0,237,237,463,700,0,0,456,5,2,463,0,True,18,20,18,142,178,2,Tunis 2,1,Ettahrir,1,1,E.P.ETTAHRIR 1 -ETTAHRIR 1,4,36.823941,10.126603
2,1,1,1,5,578,441,780,1,338,339,441,780,0,0,439,1,1,441,0,True,18,14,13,144,186,2,Tunis 2,1,Ettahrir,1,1,E.P.ETTAHRIR 1 -ETTAHRIR 1,5,36.823941,10.126603
2,1,1,1,6,578,392,700,2,306,308,392,700,0,0,391,0,1,392,0,False,14,19,18,131,135,2,Tunis 2,1,Ettahrir,1,1,E.P.ETTAHRIR 1 -ETTAHRIR 1,6,36.823941,10.126603
2,1,1,1,7,578,419,700,1,278,279,419,698,2,0,413,3,3,419,0,False,33,25,12,94,184,2,Tunis 2,1,Ettahrir,1,1,E.P.ETTAHRIR 1 -ETTAHRIR 1,7,36.823941,10.126603
2,1,1,1,8,576,433,700,3,264,267,433,700,0,0,425,5,3,433,0,False,27,46,28,110,165,2,Tunis 2,1,Ettahrir,1,1,E.P.ETTAHRIR 1 -ETTAHRIR 1,8,36.823941,10.126603
2,1,1,2,1,554,448,598,0,152,152,448,600,2,0,428,10,10,448,0,False,13,23,10,115,190,2,Tunis 2,1,Ettahrir,1,2,E.P.CITE ETTAHRIR 2 -ETTAHRIR 1,1,36.824321,10.125575
2,1,1,2,2,554,451,600,4,149,153,447,600,0,4,415,18,14,447,0,False,4,22,9,138,182,2,Tunis 2,1,Ettahrir,1,2,E.P.CITE ETTAHRIR 2 -ETTAHRIR 1,2,36.824321,10.125575
2,1,1,2,3,554,443,625,3,179,182,443,625,0,0,434,5,4,443,0,False,12,22,16,155,150,2,Tunis 2,1,Ettahrir,1,2,E.P.CITE ETTAHRIR 2 -ETTAHRIR 1,3,36.824321,10.125575
2,1,1,2,4,554,425,600,3,172,175,425,600,0,0,420,3,2,425,0,False,16,32,10,145,146,2,Tunis 2,1,Ettahrir,1,2,E.P.CITE ETTAHRIR 2 -ETTAHRIR 1,4,36.824321,10.125575
2,1,1,2,5,554,401,600,2,199,201,400,601,1,1,396,2,2,400,0,False,24,15,16,118,148,2,Tunis 2,1,Ettahrir,1,2,E.P.CITE ETTAHRIR 2 -ETTAHRIR 1,5,36.824321,10.125575
2,1,1,2,6,551,391,600,0,209,209,391,600,0,0,389,1,1,392,2,False,22,43,11,78,175,2,Tunis 2,1,Ettahrir,1,2,E.P.CITE ETTAHRIR 2 -ETTAHRIR 1,6,36.824321,10.125575
2,1,2,3,1,478,395,600,3,202,205,395,600,0,0,374,18,3,395,0,False,13,16,8,128,131,2,Tunis 2,1,Ettahrir,2,3,E.P.CITE ETTAHRIR 3 -ETTAHRIR 3,1,36.827795,10.127022
2,1,2,3,2,478,398,600,0,202,202,398,600,0,0,388,6,4,398,0,False,17,10,13,138,143,2,Tunis 2,1,Ettahrir,2,3,E.P.CITE ETTAHRIR 3 -ETTAHRIR 3,2,36.827795,10.127022
2,1,2,3,3,478,390,600,5,206,211,389,600,0,1,377,9,3,389,0,False,14,14,10,122,148,2,Tunis 2,1,Ettahrir,2,3,E.P.CITE ETTAHRIR 3 -ETTAHRIR 3,3,36.827795,10.127022
2,1,2,3,4,475,370,620,3,247,250,370,620,0,0,367,0,3,370,0,False,31,25,16,85,138,2,Tunis 2,1,Ettahrir,2,3,E.P.CITE ETTAHRIR 3 -ETTAHRIR 3,4,36.827795,10.127022
2,1,3,4,1,486,395,600,1,205,206,394,600,0,1,363,18,13,394,0,False,9,20,5,104,153,2,Tunis 2,1,Ettahrir,3,4,E.P.ETTAHRIR SUPERIEUR,1,36.835476,10.120726
2,1,3,4,2,486,380,600,1,219,220,380,600,0,0,355,21,4,380,0,True,14,24,8,116,132,2,Tunis 2,1,Ettahrir,3,4,E.P.ETTAHRIR SUPERIEUR,2,36.835476,10.120726
2,1,3,4,3,486,367,600,0,233,233,367,600,0,0,367,0,0,367,0,False,16,22,13,113,140,2,Tunis 2,1,Ettahrir,3,4,E.P.ETTAHRIR SUPERIEUR,3,36.835476,10.120726
2,1,3,4,4,486,329,600,1,270,1,329,0,0,0,324,1,4,329,0,False,19,21,10,101,106,2,Tunis 2,1,Ettahrir,3,4,E.P.ETTAHRIR SUPERIEUR,4,36.835476,10.120726
