circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
13,1,1,1,1,426,195,500,0,305,195,500,0,0,191,3,1,195,0,1810,1850,True,145,46,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,1,1,E.P.AIN MEZIGH JOUF EST,1,36.376851,10.181595
13,1,1,2,1,499,276,600,0,324,276,600,0,0,269,6,1,276,0,1805,1905,True,225,44,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,1,2,E.P.AIN LANSARINE -JOUF EST,1,36.336156,10.151567
13,1,1,3,1,505,229,600,0,371,229,600,0,0,222,6,1,229,0,1815,1930,True,179,43,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,1,3,E.P.BENI MAR - EL JOUF EST,1,36.314418,10.165912
13,1,2,4,1,248,112,300,0,188,112,300,0,0,108,3,1,112,0,1800,1840,True,76,32,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,2,4,E.P.CHARCHARA JOUF OUEST,1,36.288126,10.090759
13,1,2,5,1,320,169,400,1,231,168,400,0,1,163,2,3,168,0,1825,1853,True,132,31,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,2,5,E.P.BOUCHAOUATA -JOUF OUEST,1,36.305349,10.121708
13,1,2,5,2,319,134,400,0,264,134,398,2,0,132,2,0,134,0,1815,1840,True,75,57,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,2,5,E.P.BOUCHAOUATA -JOUF OUEST,2,36.305349,10.121708
13,1,3,7,1,546,393,584,0,191,393,584,0,0,378,3,12,393,0,115,1946,True,275,103,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,3,7,E.P.EL HOUDA ZRIBA SUD ZRIBA,1,36.351998,10.21259
13,1,3,7,2,546,373,600,0,223,373,596,4,0,365,5,3,373,0,1800,1900,True,256,109,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,3,7,E.P.EL HOUDA ZRIBA SUD ZRIBA,2,36.351998,10.21259
13,1,3,7,3,546,300,600,0,300,300,600,0,0,294,3,3,300,0,,1900,True,169,125,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,3,7,E.P.EL HOUDA ZRIBA SUD ZRIBA,3,36.351998,10.21259
13,1,3,7,4,544,330,600,0,270,330,600,0,0,321,5,4,330,0,1810,1910,True,171,150,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,3,7,E.P.EL HOUDA ZRIBA SUD ZRIBA,4,36.351998,10.21259
13,1,4,8,1,435,323,501,0,178,323,501,1,0,313,4,6,323,0,1815,1914,True,251,62,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,4,8,E.P.ZRIBA VILLAGE,1,36.339833,10.250318
13,1,4,8,3,433,265,500,0,235,265,500,0,0,261,2,2,265,0,1835,1951,True,172,89,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,4,8,E.P.ZRIBA VILLAGE,3,36.339833,10.250318
13,1,6,10,1,399,298,501,0,203,298,501,0,0,290,8,0,298,0,1813,1916,True,154,136,sebsi:1  marzouki:1  ,13,Zaghouan,1,Zriba,6,10,E.P.JRADOU,1,36.276176,10.32371
