circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
11,1,1,1,1,548,383,600,1,216,217,383,600,0,0,335,43,5,383,0,True,14,4,15,49,166,11,Nabeul 1,1,El Mida,1,1,E.P.TAFELLOUNE,1,36.69533,10.899261
11,1,1,1,2,547,302,600,0,298,298,302,600,0,0,283,18,1,302,0,False,19,8,18,61,133,11,Nabeul 1,1,El Mida,1,1,E.P.TAFELLOUNE,2,36.69533,10.899261
11,1,1,2,1,473,344,600,1,255,256,344,600,0,0,315,26,3,344,0,False,18,21,33,38,150,11,Nabeul 1,1,El Mida,1,2,E.P.CHATT EZZOUHOUR TAFELLOUNE,1,36.670185,10.917406
11,1,2,3,2,534,405,598,2,193,195,405,600,0,0,395,4,4,403,0,True,122,5,14,55,125,11,Nabeul 1,1,El Mida,2,3,E.P.EL MIDA ROUTE MZEL TEMIM,2,36.72498,10.851699
11,1,2,3,3,535,347,600,1,252,253,347,600,0,0,337,3,7,347,0,False,103,9,18,70,105,11,Nabeul 1,1,El Mida,2,3,E.P.EL MIDA ROUTE MZEL TEMIM,3,36.72498,10.851699
11,1,2,4,1,449,316,500,2,183,185,315,500,0,1,286,8,21,315,0,True,2,11,66,29,45,11,Nabeul 1,1,El Mida,2,4,E.P.BOUDAKHANE MIDA,1,36.754867,10.835465
11,1,2,5,1,521,370,600,0,230,230,370,600,0,0,322,39,9,370,0,False,9,4,6,56,195,11,Nabeul 1,1,El Mida,2,5,E.P.AIN GHRAB MIDA,1,36.751755,10.808438
11,1,2,6,1,445,326,500,2,175,177,323,500,0,3,287,20,16,323,0,True,62,3,6,37,146,11,Nabeul 1,1,El Mida,2,6,E.P.DHAHRET ZAOUIA MIDA,1,36.735737,10.861906
11,1,2,7,1,418,321,500,1,177,178,322,500,0,0,201,11,20,322,0,True,112,3,3,16,113,11,Nabeul 1,1,El Mida,2,7,E.P.KHELEYFA MIDA,1,36.716442,10.850153
11,1,3,8,1,540,410,600,0,190,190,410,600,0,0,355,50,5,410,0,False,13,9,3,97,162,11,Nabeul 1,1,El Mida,3,8,E.P.FARTOUNA,1,36.75120326,10.78028679
11,1,3,9,1,573,384,700,0,316,316,384,700,0,0,343,35,6,384,0,False,1,15,4,170,85,11,Nabeul 1,1,El Mida,3,9,E.P.SIDI BOUALI-FERTOUNA,1,36.771173,10.762937
11,1,3,10,1,545,301,600,1,298,299,301,600,0,0,263,31,7,301,0,False,12,7,6,80,84,11,Nabeul 1,1,El Mida,3,10,E.P.ROUIGUETTE-FERTOUNA,1,36.767141,10.810061
11,1,4,11,1,532,396,600,4,200,204,396,600,0,0,336,31,29,396,0,True,13,3,12,42,164,11,Nabeul 1,1,El Mida,4,11,E.P.OUM DHOUIL,1,36.725327,10.833986
11,1,4,11,2,532,270,600,3,327,330,270,600,0,0,263,4,3,270,0,False,7,2,13,46,156,11,Nabeul 1,1,El Mida,4,11,E.P.OUM DHOUIL,2,36.725327,10.833986
11,1,4,12,1,203,142,301,3,156,159,142,301,0,0,128,11,3,142,0,False,19,4,14,18,42,11,Nabeul 1,1,El Mida,4,12,E.P.ZAOUIA OM DHOUIL 14 JANVIER,1,36.72436202,10.81599095
11,1,4,13,1,408,294,500,0,206,206,294,500,0,0,248,40,6,294,0,False,61,9,3,44,94,11,Nabeul 1,1,El Mida,4,13,E.P.MAISRA -OM DHOUIL,1,36.714414,10.826309
11,1,5,14,1,445,342,500,1,157,158,342,500,0,0,318,20,4,342,0,True,5,5,8,37,193,11,Nabeul 1,1,El Mida,5,14,E.P.HENCHIR LEBNA,1,36.703608,10.943688
11,1,5,14,2,444,286,500,0,214,214,286,500,0,0,279,2,5,286,0,True,8,18,14,31,170,11,Nabeul 1,1,El Mida,5,14,E.P.HENCHIR LEBNA,2,36.703608,10.943688
11,1,5,15,1,522,353,600,0,247,247,353,600,0,0,319,18,16,353,0,True,7,13,9,36,186,11,Nabeul 1,1,El Mida,5,15,E.P.NOUVELLE CITE -LEBNA,1,36.716999,10.902665
