circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
11,1,1,1,1,548,326,599,2,271,326,599,0,0,319,5,2,326,0,1830,1945,True,244,75,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,1,1,E.P.TAFELLOUNE,1,36.69533,10.899261
11,1,1,1,2,547,219,600,0,381,219,600,0,0,216,2,1,219,0,1830,1920,True,186,80,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,1,1,E.P.TAFELLOUNE,2,36.69533,10.899261
11,1,1,2,1,473,296,500,0,204,296,500,0,0,287,3,6,296,0,1810,1840,True,229,58,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,1,2,E.P.CHATT EZZOUHOUR TAFELLOUNE,1,36.670185,10.917406
11,1,2,3,1,535,286,600,0,214,386,600,0,0,370,13,3,386,0,,1847,True,282,88,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,2,3,E.P.EL MIDA ROUTE MZEL TEMIM,1,36.72498,10.851699
11,1,2,3,2,535,352,600,0,248,352,600,0,0,341,6,5,352,0,1800,1835,True,225,116,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,2,3,E.P.EL MIDA ROUTE MZEL TEMIM,2,36.72498,10.851699
11,1,2,3,3,533,297,600,1,302,256,599,1,1,281,10,5,296,0,1800,1840,True,163,118,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,2,3,E.P.EL MIDA ROUTE MZEL TEMIM,3,36.72498,10.851699
11,1,2,4,1,449,212,500,0,288,212,500,0,0,207,0,5,212,0,1820,1848,True,155,52,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,2,4,E.P.BOUDAKHANE MIDA,1,36.754867,10.835465
11,1,2,5,1,521,319,600,0,277,319,596,4,0,300,15,4,319,0,1816,1850,True,198,102,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,2,5,E.P.AIN GHRAB MIDA,1,36.751755,10.808438
11,1,2,6,1,445,273,500,0,227,273,500,0,0,264,9,0,173,0,1830,,True,199,65,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,2,6,E.P.DHAHRET ZAOUIA MIDA,1,36.735737,10.861906
11,1,2,7,1,418,265,494,0,229,265,494,0,0,243,14,8,265,0,1805,1901,True,203,40,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,2,7,E.P.KHELEYFA MIDA,1,36.716442,10.850153
11,1,3,8,1,540,353,600,2,247,351,600,0,0,341,10,0,351,0,1810,1915,True,206,135,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,3,8,E.P.FARTOUNA,1,36.75120326,10.78028679
11,1,3,8,2,540,228,600,0,372,228,600,0,0,225,2,1,228,0,1805,1900,True,83,142,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,3,8,E.P.FARTOUNA,2,36.75120326,10.78028679
11,1,3,9,1,573,340,700,0,360,340,700,0,0,327,10,3,340,0,1805,1855,True,114,213,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,3,9,E.P.SIDI BOUALI-FERTOUNA,1,36.771173,10.762937
11,1,3,10,1,545,235,600,2,363,235,600,0,0,229,5,1,235,0,1800,1915,True,86,143,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,3,10,E.P.ROUIGUETTE-FERTOUNA,1,36.767141,10.810061
11,1,4,11,1,532,335,600,0,265,335,600,0,0,317,7,11,335,0,1810,1900,True,251,66,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,4,11,E.P.OUM DHOUIL,1,36.725327,10.833986
11,1,4,11,2,532,200,600,0,400,200,600,0,0,195,1,4,200,0,1815,1850,True,133,62,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,4,11,E.P.OUM DHOUIL,2,36.725327,10.833986
11,1,4,12,1,203,104,300,0,196,104,300,0,0,99,2,3,104,0,1807,1845,True,54,45,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,4,12,E.P.ZAOUIA OM DHOUIL 14 JANVIER,1,36.72436202,10.81599095
11,1,4,13,1,408,239,500,0,261,239,500,0,0,215,20,4,239,0,1815,1915,True,165,50,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,4,13,E.P.MAISRA -OM DHOUIL,1,36.714414,10.826309
11,1,5,14,1,445,308,500,1,191,308,500,0,0,304,3,1,308,0,1815,1845,True,270,34,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,5,14,E.P.HENCHIR LEBNA,1,36.703608,10.943688
11,1,5,14,2,444,234,500,0,266,234,500,0,0,229,3,2,234,0,1815,1852,True,176,53,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,5,14,E.P.HENCHIR LEBNA,2,36.703608,10.943688
11,1,5,15,1,522,256,596,0,340,256,596,0,0,230,21,5,256,0,1830,,True,189,41,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,5,15,E.P.NOUVELLE CITE -LEBNA,1,36.716999,10.902665
11,1,6,16,1,524,317,593,0,276,317,593,0,0,311,0,6,317,0,1815,1937,True,211,100,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,6,16,E.P.KORCHINE,1,36.67686029,10.86568239
11,1,6,17,1,361,177,400,0,223,177,400,0,0,174,3,0,177,0,1800,1900,True,152,22,sebsi:1  marzouki:1  ,11,Nabeul 1,1,El Mida,6,17,E.P.HAMADA EL GUIRCHINE,1,36.681249,10.850095
11,2,1,18,1,493,375,595,0,220,375,595,0,0,366,3,6,375,0,1814,1902,True,324,42,sebsi:1  marzouki:1  ,11,Nabeul 1,2,El Haouaria,1,18,E.P.IBN KHALDOUN HAOUARIA,1,37.04988,11.011291
11,2,1,18,2,493,342,599,0,257,342,599,0,0,335,6,1,342,0,1839,1950,True,268,67,sebsi:1  marzouki:1  ,11,Nabeul 1,2,El Haouaria,1,18,E.P.IBN KHALDOUN HAOUARIA,2,37.04988,11.011291
11,2,1,18,3,493,321,592,1,270,321,592,0,0,316,4,1,321,0,1815,1935,True,245,71,sebsi:1  marzouki:1  ,11,Nabeul 1,2,El Haouaria,1,18,E.P.IBN KHALDOUN HAOUARIA,3,37.04988,11.011291
11,2,1,18,4,493,242,600,0,358,242,600,0,0,240,2,0,242,0,1820,1853,True,166,74,sebsi:1  marzouki:1  ,11,Nabeul 1,2,El Haouaria,1,18,E.P.IBN KHALDOUN HAOUARIA,4,37.04988,11.011291
11,2,1,18,5,490,254,600,0,346,254,600,0,0,248,4,2,254,0,1825,1905,True,184,64,sebsi:1  marzouki:1  ,11,Nabeul 1,2,El Haouaria,1,18,E.P.IBN KHALDOUN HAOUARIA,5,37.04988,11.011291
11,2,1,19,1,511,361,600,2,237,361,600,0,0,347,8,6,361,0,1815,1913,True,298,49,sebsi:1  marzouki:1  ,11,Nabeul 1,2,El Haouaria,1,19,E.P.RTE DE LA PLAGE HAOUARIA,1,37.049241,11.016396
11,2,1,19,2,511,382,600,1,216,383,600,0,1,376,6,1,383,0,1830,2000,True,263,113,sebsi:1  marzouki:1  ,11,Nabeul 1,2,El Haouaria,1,19,E.P.RTE DE LA PLAGE HAOUARIA,2,37.049241,11.016396
11,2,1,19,3,511,292,600,0,308,292,600,0,0,291,0,1,292,0,1810,1845,True,226,65,sebsi:1  marzouki:1  ,11,Nabeul 1,2,El Haouaria,1,19,E.P.RTE DE LA PLAGE HAOUARIA,3,37.049241,11.016396
11,2,1,19,4,511,281,600,0,319,281,600,0,0,270,7,4,281,0,1810,1900,True,176,94,sebsi:1  marzouki:1  ,11,Nabeul 1,2,El Haouaria,1,19,E.P.RTE DE LA PLAGE HAOUARIA,4,37.049241,11.016396
