circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
3,1,1,1,1,576,470,700,1,229,470,700,0,0,454,10,6,470,0,1800,1930,True,373,81,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,1,1,E.P.AV.LA REPUBLIQUE ZAHRAA VILLE,1,36.746835,10.309308
3,1,1,1,2,576,474,700,3,223,474,700,0,0,464,4,6,474,0,1815,1930,True,366,98,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,1,1,E.P.AV.LA REPUBLIQUE ZAHRAA VILLE,2,36.746835,10.309308
3,1,1,1,3,576,490,700,0,211,489,700,0,1,473,5,11,489,0,1819,1844,True,353,120,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,1,1,E.P.AV.LA REPUBLIQUE ZAHRAA VILLE,3,36.746835,10.309308
3,1,1,1,4,576,462,700,1,237,462,700,0,0,458,2,2,462,0,1830,1930,False,320,138,sebsi:0  marzouki:0  ,3,Ben Arous,1,Ezzahra,1,1,E.P.AV.LA REPUBLIQUE ZAHRAA VILLE,4,36.746835,10.309308
3,1,1,1,5,576,487,700,0,213,487,700,0,0,481,2,4,487,0,18,19.15,True,343,138,sebsi:  marzouki:  ,3,Ben Arous,1,Ezzahra,1,1,E.P.AV.LA REPUBLIQUE ZAHRAA VILLE,5,36.746835,10.309308
3,1,1,1,6,576,425,700,3,272,425,700,0,0,415,5,5,425,0,18.2,19.25,True,291,124,sebsi:  marzouki:  ,3,Ben Arous,1,Ezzahra,1,1,E.P.AV.LA REPUBLIQUE ZAHRAA VILLE,6,36.746835,10.309308
3,1,1,1,7,576,445,700,0,255,445,700,0,0,436,5,4,445,0,18.54,20.05,True,316,120,sebsi:  marzouki:  ,3,Ben Arous,1,Ezzahra,1,1,E.P.AV.LA REPUBLIQUE ZAHRAA VILLE,7,36.746835,10.309308
3,1,1,1,8,570,388,700,0,313,387,700,0,1,369,12,6,387,0,1800,1945,False,281,88,sebsi:  marzouki:  ,3,Ben Arous,1,Ezzahra,1,1,E.P.AV.LA REPUBLIQUE ZAHRAA VILLE,8,36.746835,10.309308
3,1,2,2,1,559,460,600,0,140,460,600,0,0,447,11,2,460,0,1830,1925,True,336,111,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,2,2,E.P.RUE KHAZNADAR -CITE EL HABIB,1,36.739741,10.311604
3,1,2,2,2,559,453,600,0,147,453,600,0,0,436,13,4,453,0,1830,1940,True,328,108,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,2,2,E.P.RUE KHAZNADAR -CITE EL HABIB,2,36.739741,10.311604
3,1,2,2,3,559,458,600,0,142,458,600,0,0,447,6,5,458,0,1830,1930,True,328,119,sebsi:  marzouki:  ,3,Ben Arous,1,Ezzahra,2,2,E.P.RUE KHAZNADAR -CITE EL HABIB,3,36.739741,10.311604
3,1,2,2,4,559,432,600,0,168,432,600,0,0,423,7,2,432,0,1825,1913,False,282,141,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,2,2,E.P.RUE KHAZNADAR -CITE EL HABIB,4,36.739741,10.311604
3,1,2,2,5,559,460,600,1,139,460,600,0,0,449,7,4,460,0,1830,1930,False,278,171,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,2,2,E.P.RUE KHAZNADAR -CITE EL HABIB,5,36.739741,10.311604
3,1,2,2,6,559,403,600,0,197,403,600,0,0,391,9,3,403,0,1830,1930,False,226,165,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,2,2,E.P.RUE KHAZNADAR -CITE EL HABIB,6,36.739741,10.311604
3,1,2,2,7,559,408,600,1,191,408,600,0,0,399,3,6,408,0,1830,1940,True,254,145,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,2,2,E.P.RUE KHAZNADAR -CITE EL HABIB,7,36.739741,10.311604
3,1,2,2,8,553,379,600,0,221,379,600,0,0,370,7,2,379,0,1830,1930,False,228,142,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,2,2,E.P.RUE KHAZNADAR -CITE EL HABIB,8,36.739741,10.311604
3,1,2,3,1,530,401,599,1,197,401,599,0,0,387,12,2,401,0,1810,1930,True,302,85,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,2,3,E.P.CITE EL HABIB EZZAHRA,1,36.73761,10.316702
3,1,2,3,2,530,411,600,1,188,411,600,0,0,406,5,0,411,0,1815,1915,True,304,102,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,2,3,E.P.CITE EL HABIB EZZAHRA,2,36.73761,10.316702
3,1,2,3,3,530,384,600,0,217,383,600,0,1,377,4,2,383,0,1815,1915,True,247,130,sebsi:1  marzouki:1  ,3,Ben Arous,1,Ezzahra,2,3,E.P.CITE EL HABIB EZZAHRA,3,36.73761,10.316702
