circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
24,5,2,89,7,530,390,600,0,210,210,390,600,0,0,386,2,2,390,0,True,24,4,26,77,172,24,Sfax 2,5,Sfax Ouest,2,89,E.P.CITE MASAADINE CITE EL HABIB,7,34.725622,10.725465
24,5,2,89,8,529,421,600,3,176,179,421,600,0,0,419,1,1,421,0,True,23,10,33,83,201,24,Sfax 2,5,Sfax Ouest,2,89,E.P.CITE MASAADINE CITE EL HABIB,8,34.725622,10.725465
24,5,3,90,1,589,484,700,0,217,217,483,700,0,1,470,8,5,483,0,False,20,4,11,86,257,24,Sfax 2,5,Sfax Ouest,3,90,E.P.KHALIL IBN AHMED M'HARZA,1,34.728941,10.741041
24,5,3,90,2,589,480,700,3,220,223,477,700,0,3,460,13,4,477,0,False,16,3,17,97,238,24,Sfax 2,5,Sfax Ouest,3,90,E.P.KHALIL IBN AHMED M'HARZA,2,34.728941,10.741041
24,5,4,91,1,531,459,600,2,140,142,458,600,0,1,447,8,3,458,0,True,18,1,7,167,168,24,Sfax 2,5,Sfax Ouest,4,91,E.P. MARKEZ DAMMAK EL ALIA,1,34.752211,10.714763
24,5,4,91,2,531,413,696,0,283,283,413,696,0,0,398,8,7,413,0,True,15,5,6,169,125,24,Sfax 2,5,Sfax Ouest,4,91,E.P. MARKEZ DAMMAK EL ALIA,2,34.752211,10.714763
24,5,4,91,3,531,467,600,0,133,133,467,600,0,0,463,3,1,467,0,False,17,5,10,236,127,24,Sfax 2,5,Sfax Ouest,4,91,E.P. MARKEZ DAMMAK EL ALIA,3,34.752211,10.714763
24,5,4,91,4,531,462,600,2,136,138,462,600,0,0,457,3,2,462,0,True,20,3,7,236,115,24,Sfax 2,5,Sfax Ouest,4,91,E.P. MARKEZ DAMMAK EL ALIA,4,34.752211,10.714763
24,5,4,91,5,531,447,600,3,150,153,447,600,0,0,443,3,1,447,0,False,25,4,5,203,117,24,Sfax 2,5,Sfax Ouest,4,91,E.P. MARKEZ DAMMAK EL ALIA,5,34.752211,10.714763
24,5,4,91,6,531,415,604,1,188,189,415,604,0,0,410,1,4,415,0,False,24,9,6,161,119,24,Sfax 2,5,Sfax Ouest,4,91,E.P. MARKEZ DAMMAK EL ALIA,6,34.752211,10.714763
24,5,4,91,7,530,423,600,2,175,177,423,600,0,0,417,5,1,423,0,False,40,6,14,126,123,24,Sfax 2,5,Sfax Ouest,4,91,E.P. MARKEZ DAMMAK EL ALIA,7,34.752211,10.714763
