circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
14,1,1,1,1,492,363,600,0,237,237,363,600,0,0,318,34,11,363,0,False,2,11,12,54,137,14,Kairouan,1,Sbikha,1,1,E.P.FARHAT HACHED SBIKHA,1,35.929373,10.021602
14,1,1,1,2,492,398,600,0,202,202,398,600,0,0,393,4,1,398,0,True,5,18,17,125,137,14,Kairouan,1,Sbikha,1,1,E.P.FARHAT HACHED SBIKHA,2,35.929373,10.021602
14,1,1,1,3,492,338,600,2,260,262,338,600,0,0,324,12,2,338,0,False,7,16,15,85,119,14,Kairouan,1,Sbikha,1,1,E.P.FARHAT HACHED SBIKHA,3,35.929373,10.021602
14,1,1,1,4,491,267,600,0,333,333,267,600,0,0,262,3,2,267,0,False,2,30,13,59,108,14,Kairouan,1,Sbikha,1,1,E.P.FARHAT HACHED SBIKHA,4,35.929373,10.021602
14,1,1,2,1,477,390,500,4,106,109,390,500,0,0,363,13,14,390,0,True,4,11,15,112,137,14,Kairouan,1,Sbikha,1,2,E.P.MONGI SLIM SBIKHA CENTRE,1,35.928688,10.025756
14,1,1,2,2,476,296,500,0,204,204,296,500,0,0,295,6,5,296,0,False,7,18,12,87,112,14,Kairouan,1,Sbikha,1,2,E.P.MONGI SLIM SBIKHA CENTRE,2,35.928688,10.025756
14,1,1,3,1,295,185,400,0,215,215,185,400,0,0,167,10,8,185,0,True,0,5,1,38,60,14,Kairouan,1,Sbikha,1,3,E.P.EL KHADHER - SBIKHA CENTRE,1,35.990208,10.035921
14,1,1,4,1,417,331,500,0,169,169,331,500,0,0,296,27,8,331,0,True,4,15,1,54,102,14,Kairouan,1,Sbikha,1,4,E.P.CITE ERRAYADH - SBIKHA CENTRE,1,35.930022,10.023046
14,1,1,4,2,417,319,501,0,182,182,319,501,0,0,303,15,1,319,0,False,2,23,5,73,119,14,Kairouan,1,Sbikha,1,4,E.P.CITE ERRAYADH - SBIKHA CENTRE,2,35.930022,10.023046
14,1,1,4,3,417,242,500,1,258,259,241,500,1,1,231,4,6,241,0,True,2,26,9,48,95,14,Kairouan,1,Sbikha,1,4,E.P.CITE ERRAYADH - SBIKHA CENTRE,3,35.930022,10.023046
14,1,2,5,1,379,281,400,3,116,119,281,400,0,0,240,33,8,281,0,False,1,5,5,49,110,14,Kairouan,1,Sbikha,2,5,E.P.AIN BOUMORRA,1,35.961565,9.9614609
14,1,2,5,2,379,174,400,0,226,226,174,400,0,0,163,3,8,174,0,False,1,5,2,33,94,14,Kairouan,1,Sbikha,2,5,E.P.AIN BOUMORRA,2,35.961565,9.9614609
14,1,2,6,1,418,273,500,0,227,227,273,500,0,0,254,15,4,273,0,True,0,7,3,46,140,14,Kairouan,1,Sbikha,2,6,E.P.ESSAADIA - AIN BOUMORRA,1,35.95223,9.926569
14,1,3,7,1,595,316,700,2,382,384,316,700,0,0,286,15,15,316,0,False,2,8,2,74,91,14,Kairouan,1,Sbikha,3,7,E.P.HAMMAD FRIOUET,1,36.004922,9.965834
14,1,3,8,1,318,207,400,1,192,193,207,400,0,0,172,31,4,207,0,True,0,3,1,30,52,14,Kairouan,1,Sbikha,3,8,E.P.EL FRIWETT,1,35.960469,9.975481
14,1,3,8,2,317,147,400,2,251,253,147,400,0,0,139,7,1,147,0,True,3,3,1,29,63,14,Kairouan,1,Sbikha,3,8,E.P.EL FRIWETT,2,35.960469,9.975481
14,1,4,9,1,390,183,500,0,317,317,183,500,0,0,154,15,14,183,0,False,2,1,3,23,88,14,Kairouan,1,Sbikha,4,9,E.P.AIN DEBAB SIDI MESSAOUD,1,36.021351,9.875017
14,1,4,10,1,597,429,700,2,269,271,429,700,0,0,383,25,21,429,0,False,0,1,2,119,157,14,Kairouan,1,Sbikha,4,10,E.P.SIDI MESSAOUD,1,35.99094121,9.8556621
14,1,4,10,2,597,213,700,0,487,487,213,700,0,0,190,9,14,213,0,False,0,6,3,50,80,14,Kairouan,1,Sbikha,4,10,E.P.SIDI MESSAOUD,2,35.99094121,9.8556621
14,1,4,11,1,148,51,200,0,149,149,51,200,0,0,50,1,0,51,0,False,0,2,1,7,26,14,Kairouan,1,Sbikha,4,11,E.P.BARRAGE NABHANA S.MASAOUD,1,36.062392,9.881282
14,1,5,12,1,330,228,400,0,172,172,228,400,0,0,207,13,8,228,0,False,1,3,5,25,89,14,Kairouan,1,Sbikha,5,12,E.P.EDDEKHILA,1,35.867597,10.005125
14,1,5,13,1,494,262,600,0,338,338,262,600,0,0,248,8,6,262,0,False,3,9,2,86,49,14,Kairouan,1,Sbikha,5,13,E.P.FATNASSA DKHILI,1,35.817764,9.988474
14,1,6,14,1,355,246,400,1,154,155,245,400,0,1,223,15,7,245,0,True,0,5,0,75,28,14,Kairouan,1,Sbikha,6,14,E.P.DHRIAT,1,35.97324503,10.15513776
14,1,6,14,2,416,152,503,4,348,352,151,503,0,1,146,4,1,151,0,False,0,2,3,63,45,14,Kairouan,1,Sbikha,6,14,E.P.DHRIAT,2,35.97324503,10.15513776
14,1,6,16,1,254,132,300,0,168,168,132,300,0,0,122,1,9,132,0,False,1,3,0,29,70,14,Kairouan,1,Sbikha,6,16,E.P.EL MIAARAJI - DHRIAT,1,35.94821,10.105389
14,1,6,17,1,390,239,500,0,261,261,239,500,0,0,222,13,4,239,0,False,2,8,1,80,60,14,Kairouan,1,Sbikha,6,17,E.P.TRABElSSIA - DHRIAT,1,35.951125,10.132072
14,1,7,18,1,423,254,500,1,245,246,254,500,0,0,235,10,9,254,0,False,2,4,0,92,75,14,Kairouan,1,Sbikha,7,18,E.P.GUEFAI,1,36.062623,10.140534
14,1,7,18,2,423,138,500,0,362,362,138,500,0,0,119,12,7,138,0,False,0,3,1,48,35,14,Kairouan,1,Sbikha,7,18,E.P.GUEFAI,2,36.062623,10.140534
14,1,7,19,1,283,145,300,0,155,155,145,300,0,0,133,9,3,145,0,False,1,6,0,30,52,14,Kairouan,1,Sbikha,7,19,E.P.NAFFAT - GUEFAI,1,36.119919,10.15002
14,1,7,20,1,92,61,100,0,39,39,61,100,0,0,59,1,1,61,0,True,0,2,1,19,13,14,Kairouan,1,Sbikha,7,20,E.P.JOUAOUDA GUEFFAY,1,36.059075,10.187226
14,1,8,21,1,405,295,500,1,204,205,295,500,0,0,241,24,30,295,0,False,1,11,4,64,80,14,Kairouan,1,Sbikha,8,21,E.P.EL ALAM,1,35.90856893,10.05783754
14,1,8,21,2,405,299,500,2,199,201,299,500,0,0,287,11,1,299,0,False,2,16,5,120,75,14,Kairouan,1,Sbikha,8,21,E.P.EL ALAM,2,35.90856893,10.05783754
14,1,8,21,3,403,221,500,0,279,279,221,500,0,0,214,6,1,221,0,False,1,20,5,92,46,14,Kairouan,1,Sbikha,8,21,E.P.EL ALAM,3,35.90856893,10.05783754
14,1,8,22,1,439,320,500,2,178,180,320,500,0,0,289,28,3,320,0,False,1,16,6,51,52,14,Kairouan,1,Sbikha,8,22,E.P.EDDALOUSSI - EL ALAM,1,35.897332,10.082458
14,1,8,22,2,438,218,500,1,281,282,218,500,0,0,209,8,1,218,0,False,1,11,3,82,27,14,Kairouan,1,Sbikha,8,22,E.P.EDDALOUSSI - EL ALAM,2,35.897332,10.082458
14,1,9,23,1,363,192,400,0,208,208,192,400,0,0,177,10,5,192,0,False,3,11,5,33,44,14,Kairouan,1,Sbikha,9,23,E.P.BLATA - EL KATIFA,1,35.914533,10.125876
14,1,10,24,1,310,252,400,0,147,147,253,400,0,1,227,22,4,253,0,False,1,4,0,142,46,14,Kairouan,1,Sbikha,10,24,E.P.AOUITHA,1,36.001178,10.208947
14,1,10,24,2,309,136,400,0,264,264,136,400,0,0,130,5,1,136,0,True,0,2,1,82,34,14,Kairouan,1,Sbikha,10,24,E.P.AOUITHA,2,36.001178,10.208947
14,1,10,25,1,599,407,699,5,287,292,407,699,0,0,377,23,7,407,0,True,2,8,6,72,206,14,Kairouan,1,Sbikha,10,25,E.P.DAR JAMAIA - AOUITHA,1,36.034136,10.19444
14,1,10,25,2,598,250,700,4,448,452,248,700,0,2,231,17,0,248,0,False,0,9,0,50,136,14,Kairouan,1,Sbikha,10,25,E.P.DAR JAMAIA - AOUITHA,2,36.034136,10.19444
14,1,10,26,1,519,215,600,0,385,385,215,600,0,0,203,10,2,215,0,False,0,3,0,48,109,14,Kairouan,1,Sbikha,10,26,E.P.ESSOUAKET - AOUITHA,1,36.03922,10.171996
14,1,11,27,1,568,364,600,0,236,236,364,600,0,0,336,12,16,364,0,True,3,5,3,117,123,14,Kairouan,1,Sbikha,11,27,E.P.DAR B AICHA - SAÏSAB,1,36.00645,10.155777
14,1,11,27,2,567,186,600,0,413,413,187,600,0,1,176,4,7,187,0,False,1,6,2,86,50,14,Kairouan,1,Sbikha,11,27,E.P.DAR B AICHA - SAÏSAB,2,36.00645,10.155777
14,1,12,28,1,242,110,300,0,190,190,110,110,190,0,106,3,1,110,0,False,1,4,2,36,31,14,Kairouan,1,Sbikha,12,28,E.P.CHORFA,1,35.84919015,9.93341456
14,1,12,29,1,210,120,300,0,180,180,120,300,0,0,114,6,0,120,0,True,1,2,0,35,48,14,Kairouan,1,Sbikha,12,29,E.P.SIDI BRAHIM ZAHHAR ECHORFA,1,35.838823,9.999222
14,1,13,30,1,570,285,600,0,315,315,285,315,285,0,257,11,17,285,0,False,1,7,3,42,56,14,Kairouan,1,Sbikha,13,30,E.P.SEBBARA  - ECHOUKAFIA,1,35.888368,9.886156
14,1,13,31,1,211,98,300,1,201,202,98,300,0,0,93,5,0,98,0,False,1,3,0,15,39,14,Kairouan,1,Sbikha,13,31,E.P.ETTAFAWEK  - ECHOUKAFIA,1,35.866432,9.90923
14,1,13,32,1,244,138,300,0,162,162,138,300,0,0,131,6,1,138,0,False,1,5,2,24,29,14,Kairouan,1,Sbikha,13,32,E.P.OUlED CH'HIB  - ECHOUKAFIA,1,35.871781,9.83537
14,1,14,33,1,408,268,300,0,232,232,268,300,0,0,230,17,21,268,0,False,1,5,2,62,81,14,Kairouan,1,Sbikha,14,33,E.P.CERDIANA,1,35.93096005,9.90405638
14,1,14,33,2,408,159,500,0,341,341,159,500,0,0,152,5,2,159,0,False,1,10,4,50,57,14,Kairouan,1,Sbikha,14,33,E.P.CERDIANA,2,35.93096005,9.90405638
14,1,14,34,1,257,159,300,0,141,141,159,300,0,0,151,4,4,159,0,False,1,1,0,67,32,14,Kairouan,1,Sbikha,14,34,E.P.FRIHIA - CERDIANA,1,35.9174,9.94755
14,1,15,35,1,340,251,400,0,149,149,251,400,0,0,212,15,24,251,0,False,0,3,2,109,53,14,Kairouan,1,Sbikha,15,35,E.P.OUED KHARYOUA,1,36.050685,10.104481
14,1,15,35,2,341,152,400,1,247,248,152,400,0,0,142,3,7,152,0,False,1,5,2,92,16,14,Kairouan,1,Sbikha,15,35,E.P.OUED KHARYOUA,2,36.050685,10.104481
14,3,1,60,1,580,416,700,0,284,284,416,700,0,0,377,20,19,416,0,True,0,2,37,133,41,14,Kairouan,3,Echrarda,1,60,E.P.BIR MALEH CHERADA CENTRE,1,35.11604893,10.03254069
14,3,1,60,2,580,385,700,0,315,0,385,385,315,0,373,4,8,385,0,False,0,3,27,179,50,14,Kairouan,3,Echrarda,1,60,E.P.BIR MALEH CHERADA CENTRE,2,35.11604893,10.03254069
