circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,اتحاد القوى الشبابية,اتحاد شباب ديمقراطي تونسي,الاتحاد الوطني الحر,الاتحاد من اجل تونس,التحالف الديمقراطي,التكتل من أجل العمل والحريات,التوازن,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحركة الدستورية,الحركة الديمقراطية للاصلاح واالبناء,الحزب الجمهوري ,الحزب الجمهوري المغاربي,الحزب الليبرالي التونسي,الريادة بالعلم والعمل,الشباب الحر,الشعب يريد,القائمة المستقلة بأريانة القدوة,الكادحون,المبادرة,النداء الجمهوري,باب الامل,بيئتنا,تونس العزيزة,تونس في العين,تيار المحبة,حركة التونسي,حركة الديمقراطيين الإشتراكيين,حركة الربيع العربي,حركة الشعب,حركة النهضة,حركة الوحدة الشعبية,حركة نداء تونس,حركة وفاء,حزب الأمان,حزب الاصلاح والتنمية,حزب الانفتاح والوفاء,حزب الانقاذ,حزب البناء الوطني,حزب الصحوة,حزب العمل التونسي,حزب الغد,حزب المؤتمر الشعبي,حزب المؤتمر من اجل الجمهورية,حزب المجد,حزب الوسط الاجتماعي,حزب تونس للجميع,صوت الفنانين,صوت المربي,صوت شعب تونس,نحو بر الأمان,نداء قرطاج,ورد اريانة,observers
4,4,2,53,5,600,418,700,1,281,282,418,700,0,0,413,3,2,418,0,False,1920,2245,25,0,1,20,5,3,3,0,23,16,0,1,0,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,83,0,195,5,2,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,2,0,2,حركة نداء تونس:1  حركة النهضة:1  
4,4,2,53,4,600,462,700,2,236,238,462,700,0,0,457,4,1,462,0,False,19H55,22H32,12,1,0,7,9,5,1,1,20,11,2,0,0,11,0,0,0,1,0,1,0,3,2,0,3,0,0,2,0,0,0,0,140,0,196,4,4,0,0,0,0,0,0,0,1,14,2,0,2,0,0,0,1,0,1,حركة النهضة:1  حركة نداء تونس:1  
4,4,2,53,3,600,456,708,4,248,252,456,708,0,0,441,7,8,456,0,False,1900,2200,22,1,0,14,8,1,1,0,14,17,1,2,0,13,0,0,1,0,0,0,2,4,1,0,0,1,0,0,0,1,0,3,98,0,214,2,0,0,1,0,1,0,0,0,0,8,1,0,3,0,0,2,3,1,0,حركة النهضة:1  حركة نداء تونس:1  آفاق تونس:1  
4,4,2,53,2,600,505,700,1,194,195,505,700,0,0,496,9,0,505,0,False,1900,2300,12,0,0,14,8,3,3,1,14,15,3,1,0,9,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,120,1,255,3,6,1,2,0,0,0,0,0,0,8,1,2,0,1,0,0,1,3,1,حركة النهضة:1  حركة نداء تونس:1  
4,4,2,53,1,600,488,700,1,212,213,487,700,0,0,468,13,7,488,1,True,19H30,23H,18,0,0,10,12,1,6,3,8,9,0,3,0,8,0,1,0,2,0,1,2,4,3,0,0,0,2,0,0,0,0,3,92,0,255,2,0,1,1,1,1,0,1,0,0,7,0,0,6,3,1,0,0,1,0,حركة النهضة:1  حركة الشعب:1  
4,4,2,52,7,518,399,608,9,200,209,399,608,0,0,396,1,2,399,0,False,"19,05","21,40",32,0,0,19,13,7,2,0,33,10,0,0,0,11,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,84,0,164,1,2,0,0,0,0,0,2,0,0,8,0,0,0,0,1,2,0,0,0,حركة نداء تونس:  حركة النهضة:  
4,4,2,52,6,516,386,600,0,214,214,386,600,0,0,381,1,4,386,0,False,"18,50","23,05",44,0,0,11,16,5,3,0,20,26,0,1,0,10,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,7,72,0,144,3,5,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,حركة النهضة:  الجبهة الشعبية:  
4,4,2,52,5,516,407,600,1,192,193,407,600,0,0,401,3,3,407,0,False,"18,42","22,10",35,0,0,9,14,8,5,1,22,12,0,0,0,16,0,0,0,1,1,0,1,3,3,0,0,1,0,0,0,1,0,2,86,0,162,2,1,0,0,0,0,0,1,0,0,13,0,0,0,0,1,0,0,0,0,حركة النهضة:  حركة نداء تونس:  
4,4,2,52,4,516,432,600,0,168,168,432,600,0,0,432,0,0,432,0,True,1913,2225,32,0,0,7,18,8,2,0,12,11,1,2,0,12,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,116,0,185,2,3,0,0,0,0,0,1,0,0,11,2,0,1,1,0,1,0,0,0,حركة نداء تونس:  حركة النهضة:  
4,4,2,52,3,516,423,600,6,172,178,422,600,0,1,418,2,2,422,0,True,"18,30","21,55",18,0,0,6,17,2,4,1,10,21,0,2,1,6,0,0,0,3,0,0,0,3,0,0,0,1,0,1,0,0,0,5,125,1,171,1,1,1,1,0,0,0,3,0,1,9,1,0,0,0,0,0,1,1,0,التكتل من أجل العمل والحريات:  حركة النهضة:  حركة نداء تونس:  
4,4,2,52,2,516,439,600,0,161,161,439,600,0,0,428,9,2,439,0,True,2030,2230,11,0,0,12,16,4,4,0,10,10,0,1,0,6,0,0,0,0,0,1,1,4,1,0,0,0,1,1,1,0,2,5,104,0,211,5,1,1,0,0,1,1,1,0,1,5,1,0,1,2,0,1,1,0,0,حركة نداء تونس:1  حركة النهضة:1  الحزب الجمهوري :2  الحركة الدستورية:1  التيار الديمقراطي:  
4,4,2,52,1,516,462,600,1,138,139,461,600,0,1,453,6,2,461,0,False,1836,2323,15,0,0,9,16,5,2,0,11,18,0,2,3,15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,95,0,242,1,0,0,0,0,0,0,1,0,0,3,1,0,1,0,2,2,2,1,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  الاتحاد من اجل تونس:1  حركة النهضة:1  
4,4,2,51,8,569,451,600,1,148,149,451,600,0,0,449,1,1,451,0,False,1830,2225,51,0,0,3,11,4,3,0,23,19,1,0,0,11,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,54,0,251,2,2,0,0,0,2,0,0,0,0,5,1,1,0,0,0,0,1,0,0,حركة نداء تونس:1  الحزب الجمهوري :1  حركة النهضة:1  
4,4,2,51,7,573,485,600,1,113,114,486,600,0,1,477,1,8,486,0,True,1920,2130,31,0,0,16,20,7,1,0,19,24,1,1,0,11,0,0,0,0,0,0,1,5,0,0,1,1,0,0,0,0,0,7,69,0,244,0,1,0,1,0,0,0,1,0,0,11,1,0,1,0,0,0,2,0,0,حركة نداء تونس:1  الحزب الجمهوري :1  حركة النهضة:1  
4,4,2,51,6,573,476,600,3,121,124,476,600,0,0,472,1,3,476,0,False,1835,2115,52,0,0,12,16,4,3,1,20,12,2,1,0,15,0,0,0,1,2,0,0,4,1,0,0,0,0,0,0,0,0,1,62,0,252,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,0,حركة نداء تونس:1  حركة النهضة:1  
4,4,2,51,5,573,494,700,5,201,206,494,700,0,0,490,4,0,494,0,True,1830,2205,29,0,0,11,21,10,4,0,25,26,1,0,0,15,1,0,0,0,1,0,1,2,1,0,0,0,0,3,1,0,0,1,121,0,205,2,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,حركة النهضة:1  حركة نداء تونس:1  الاتحاد من اجل تونس:1  
4,4,2,51,4,573,494,600,1,104,105,495,599,0,0,489,4,2,495,1,False,1920,,17,0,0,10,28,3,5,0,17,22,0,2,0,15,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,3,110,0,234,1,0,0,0,0,2,0,0,0,1,9,1,0,1,0,0,0,0,1,1,الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  
4,4,2,51,3,573,518,600,2,80,82,518,600,0,0,512,5,1,518,0,False,1840,2130,17,0,1,2,21,5,4,0,16,32,0,0,0,18,1,0,0,0,0,0,0,0,3,0,2,1,1,1,0,0,0,4,113,0,256,1,1,0,0,0,2,0,1,0,0,7,0,0,0,0,0,1,0,1,0,حركة نداء تونس:1  حركة النهضة:1  المبادرة:1  
4,4,2,51,2,573,520,600,3,77,80,520,600,0,0,507,5,8,520,0,False,1805,2315,18,0,0,7,16,6,1,2,16,19,0,0,2,8,1,1,0,0,2,0,0,2,0,0,2,0,1,0,0,0,1,1,75,0,310,0,0,1,2,0,0,0,0,0,0,6,0,0,4,2,0,0,0,0,1,الحركة الدستورية:1  حركة النهضة:1  
4,4,2,51,1,573,520,600,0,80,80,520,600,0,0,514,4,2,520,0,False,1900,2107,20,0,0,15,24,6,3,1,11,12,0,0,0,7,1,0,1,0,0,0,0,6,1,0,0,0,0,1,1,0,0,5,74,0,311,4,1,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,1,0,1,حركة نداء تونس:1  حركة النهضة:1  
4,4,2,50,7,577,435,700,0,265,265,435,700,0,0,433,1,1,435,0,False,1830,2120,35,0,1,7,16,7,2,0,21,16,1,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,93,0,203,4,2,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,2,0,0,حركة نداء تونس:1  آفاق تونس:1  حركة النهضة:1  
4,4,2,50,6,579,457,700,0,243,243,457,700,0,0,453,1,3,457,0,False,1900,,49,0,0,19,12,4,1,0,24,28,1,0,0,7,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,96,0,193,1,1,0,1,1,0,0,2,0,0,7,0,0,0,0,0,0,0,1,0,حركة النهضة:1  التيار الديمقراطي:1  الحزب الجمهوري :1  حركة نداء تونس:1  
4,4,2,50,5,579,487,700,2,211,213,487,700,0,0,487,0,0,487,0,False,1845,2045,33,0,0,12,15,9,5,0,18,19,1,0,0,12,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,3,147,2,186,0,2,1,0,0,0,0,0,0,0,13,0,0,1,0,1,0,1,1,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
4,4,2,50,4,579,491,701,3,207,210,491,701,0,0,483,6,2,491,0,True,1850,2115,29,0,0,16,21,4,5,0,11,22,2,1,0,11,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,3,139,0,197,2,0,0,0,1,0,0,0,0,0,8,3,0,2,0,0,0,0,0,0,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
4,4,2,50,3,579,528,700,2,170,172,528,700,0,0,515,11,2,528,0,True,1815,2200,21,0,0,9,26,4,7,0,12,25,1,0,1,11,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,1,0,4,167,0,200,6,1,1,2,0,0,0,0,0,0,4,1,0,2,0,1,0,0,1,1,حركة نداء تونس:1  حركة النهضة:1  
4,4,2,50,2,579,520,700,2,178,180,520,700,0,0,496,10,14,520,0,False,1820,2200,24,1,1,13,15,2,4,0,10,12,3,0,0,11,0,1,1,0,0,0,0,5,2,0,1,0,1,0,0,2,0,3,124,0,234,3,2,0,1,0,0,0,0,0,0,7,1,0,5,0,0,1,5,0,1,حركة نداء تونس:1  الحركة الدستورية:1  حركة النهضة:1  
4,4,2,50,1,579,519,700,1,180,181,519,700,0,0,515,3,1,519,0,True,1810,2115,17,0,0,12,19,1,3,1,14,13,1,0,0,14,0,0,1,1,2,0,1,3,2,0,1,1,1,1,0,1,0,4,114,0,268,5,0,1,1,0,0,0,0,1,0,6,1,0,2,0,0,0,1,1,0,حركة النهضة:2  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  
4,4,1,49,6,541,320,624,0,304,304,320,624,0,221,313,4,3,320,320,False,1815,2200,12,2,0,19,1,1,3,0,13,3,1,0,0,5,0,0,0,0,0,0,0,3,4,0,1,0,1,3,0,1,2,2,105,0,98,1,1,0,4,0,0,0,2,0,1,6,1,1,3,0,1,0,11,0,2,حركة النهضة:1  حركة نداء تونس:1  :  
4,4,1,49,5,541,315,600,1,284,285,315,600,0,0,311,1,3,315,0,False,1830,2050,6,1,0,29,2,0,3,0,4,17,2,1,1,3,1,0,0,1,0,0,2,1,2,1,1,0,1,3,1,0,0,1,88,1,118,1,1,1,1,0,0,0,0,0,1,4,0,0,1,1,4,0,2,1,2,حزب الأمان:1  حركة نداء تونس:1  حركة النهضة:1  
4,4,1,49,4,541,321,600,0,281,281,319,600,0,2,313,3,3,319,0,True,1815,2100,13,0,0,18,1,4,2,0,12,4,0,1,0,7,1,0,1,0,0,0,0,2,4,0,0,0,0,3,0,1,0,3,90,1,115,1,1,0,1,0,0,0,1,0,1,2,0,1,4,1,3,0,18,0,0,حزب الأمان:1  حركة النهضة:1  
4,4,1,49,3,541,388,600,3,209,212,388,600,0,0,365,16,7,388,0,False,1900,22000,5,0,0,14,2,1,4,2,7,4,0,2,1,4,1,1,0,0,0,0,2,2,0,1,2,1,1,3,0,0,0,3,106,1,145,3,1,0,2,1,0,1,3,0,1,11,0,0,6,0,5,1,12,1,2,الحركة الدستورية:1  حركة النهضة:1  
4,4,1,49,2,541,394,600,1,205,206,394,600,0,0,378,9,7,394,0,False,1830,2040,6,0,0,24,2,0,0,1,2,13,0,2,3,7,2,1,1,0,0,0,2,2,2,1,2,0,4,0,2,0,0,8,104,0,147,5,1,2,1,0,0,0,3,2,0,8,1,0,6,0,2,1,4,2,2,الجبهة الشعبية:1  حركة النهضة:2  حركة الشعب:1  النداء الجمهوري:1  
4,4,1,49,1,541,410,638,1,227,228,410,638,0,0,386,10,14,410,0,False,1845,2100,6,0,1,14,2,2,2,1,9,5,1,5,3,8,1,0,0,0,0,0,0,0,4,2,2,1,1,8,3,0,0,8,108,0,133,2,0,2,1,0,1,1,6,1,0,6,4,0,8,0,6,2,14,0,2,حركة النهضة:1  حركة نداء تونس:1  حزب تونس للجميع:1  
4,4,1,48,8,559,351,600,0,249,249,351,600,0,0,344,4,3,351,0,False,"19,32","21,04",12,0,0,22,6,4,2,1,16,11,0,4,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,97,0,111,3,1,1,0,0,0,0,0,0,0,13,0,0,0,0,1,0,18,0,0,المبادرة:  حركة نداء تونس:  حركة النهضة:  
4,4,1,48,7,563,337,599,1,261,262,337,599,0,0,329,4,4,337,0,False,"19,20",22,14,0,0,25,7,7,5,0,11,18,0,1,0,8,0,0,0,2,0,0,0,0,1,0,0,1,2,1,0,0,0,1,77,0,119,2,2,0,0,1,1,1,0,0,1,5,0,0,0,1,1,1,11,2,0,حركة النهضة:  حركة نداء تونس:  حركة الشعب:  
4,4,1,48,6,563,368,600,0,232,232,368,600,0,0,362,1,5,368,0,False,"19,30","22,30",14,1,0,18,5,3,3,0,14,12,0,1,0,12,1,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,0,0,98,0,122,1,3,1,1,0,0,0,0,0,0,5,0,0,0,0,3,1,36,0,0,حركة النهضة:2  الجبهة الشعبية:  حركة نداء تونس:  
4,4,1,48,5,563,418,600,1,181,182,418,600,0,0,413,4,1,418,0,True,"19,20","22,35",19,0,0,19,13,5,4,0,18,8,0,0,2,9,0,0,0,0,1,0,0,2,1,0,0,0,1,2,0,1,0,5,140,0,130,3,2,1,0,0,0,0,0,0,0,8,0,0,2,0,0,1,16,0,0,حركة النهضة:  حركة نداء تونس:  
4,4,1,48,4,563,443,600,1,156,157,443,600,0,0,424,14,5,443,0,False,1930,,17,0,0,21,11,7,3,1,10,11,1,1,0,8,0,1,1,1,0,0,1,1,3,0,2,0,1,2,0,0,0,4,141,1,142,2,0,1,0,0,0,1,0,0,0,9,0,0,1,1,0,0,17,0,0,الاتحاد من اجل تونس:1  حركة النهضة:1  حركة نداء تونس:1  
4,4,1,48,3,563,406,600,0,194,194,406,600,0,0,385,9,12,406,0,False,18h30,23h30,9,0,0,14,4,3,0,0,7,6,0,4,4,6,1,0,0,0,1,2,1,4,3,0,1,0,5,3,0,1,2,4,149,1,121,5,1,0,1,0,0,0,0,1,1,6,2,1,2,2,1,0,5,0,1,الحركة الدستورية:1  حركة النهضة:1  
4,4,1,48,2,563,434,600,1,165,166,434,600,0,0,422,5,7,434,0,False,"19,30","21,35",12,0,0,9,8,3,3,1,15,9,2,0,0,6,0,0,0,1,0,1,1,0,2,0,2,1,5,1,2,0,0,3,133,0,158,3,2,2,0,0,0,0,2,0,0,4,1,0,3,0,0,1,25,0,1,حركة النهضة:  حركة نداء تونس:  الحركة الدستورية:  
4,4,1,48,1,563,450,600,1,150,151,449,600,0,1,430,7,12,449,0,False,"19,15","22,35",7,0,0,24,2,0,6,1,10,11,2,1,2,6,0,1,2,2,1,0,1,1,1,0,3,0,3,0,1,1,0,5,121,0,158,3,2,3,2,0,0,1,1,2,0,6,1,2,2,0,1,0,29,1,1,حزب الأمان:  نحو بر الأمان:  حركة النهضة:  حركة نداء تونس:  
4,2,3,36,4,467,254,500,2,244,246,254,500,0,0,246,1,7,254,0,False,19.00,21.05,5,0,0,23,2,3,0,0,2,7,2,6,4,2,1,0,0,0,1,1,0,3,0,1,0,1,0,1,0,0,0,1,77,0,91,1,0,0,0,0,0,0,1,2,1,3,2,0,1,1,0,0,0,0,0,الاتحاد الوطني الحر:1  الحركة الدستورية:2  حركة النهضة:1  حركة نداء تونس:1  
4,2,3,36,3,468,254,502,1,247,248,254,502,0,0,238,14,2,254,0,False,18.45,21.50,4,0,0,16,1,1,2,1,2,9,0,4,1,3,0,0,0,0,0,1,1,4,1,0,0,0,0,4,0,1,1,2,84,0,82,0,0,1,0,0,2,1,1,1,0,3,0,0,2,1,1,0,0,0,0,الحركة الدستورية:2  حركة نداء تونس:1  حركة النهضة:1  
4,2,3,36,2,468,296,498,1,201,202,296,498,0,0,244,42,10,296,0,False,19:00,22:00,4,2,1,17,3,0,1,1,1,7,2,6,4,0,0,0,2,0,2,0,1,2,1,0,0,2,0,2,3,0,0,2,90,0,74,0,1,1,0,1,0,0,0,0,0,2,3,0,3,0,1,1,0,0,1,حركة نداء تونس:1  الحركة الدستورية:1  حركة النهضة:1  
4,2,3,36,1,468,323,500,0,177,177,323,500,0,0,276,23,24,323,0,True,18.53,22.30,3,1,0,22,4,0,3,1,3,1,3,4,4,1,0,0,1,0,0,0,2,6,1,1,2,2,2,1,1,0,0,4,82,1,82,6,0,0,0,2,0,1,1,2,0,1,2,1,12,1,1,3,1,3,1,حركة نداء تونس:1  حركة النهضة:1  
4,2,3,35,2,490,242,600,2,356,358,242,600,0,0,236,3,3,242,0,False,18:45,20:30,1,0,0,41,1,2,1,0,4,2,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,1,1,0,65,0,82,3,2,0,0,0,0,0,0,1,1,6,1,1,4,0,0,0,0,2,0,الحركة الدستورية:1  حركة نداء تونس:1  حركة النهضة:1  
4,2,3,35,1,491,302,600,0,298,298,302,600,0,0,281,15,7,303,1,False,18:30,20:50,0,0,2,20,2,1,1,0,2,8,0,3,2,2,1,0,0,1,0,5,1,2,3,0,1,2,1,5,0,0,0,2,103,1,85,4,0,0,2,0,0,0,1,1,1,1,1,2,3,2,2,1,2,1,1,الحركة الدستورية:1  حركة نداء تونس:1  حركة النهضة:1  
4,2,3,34,6,507,267,600,0,333,333,267,600,0,0,258,5,4,267,0,False,18:15,20:33,3,0,0,31,1,0,0,1,1,12,3,2,1,2,0,0,0,0,1,2,0,2,2,0,0,1,0,3,0,0,1,3,104,0,68,1,0,0,1,0,1,0,1,1,0,6,0,1,0,1,0,0,1,0,0,حركة نداء تونس:1  الحركة الدستورية:1  التكتل من أجل العمل والحريات:1  
4,2,3,34,5,512,254,600,2,344,346,254,600,0,0,244,5,5,254,0,False,18:10,19:27,9,0,0,34,1,0,1,1,7,13,1,4,1,5,0,0,0,0,0,1,0,1,4,0,0,1,2,3,0,0,1,3,63,0,78,0,0,0,0,0,0,0,0,2,1,3,0,0,2,0,0,1,1,0,0,حركة نداء تونس:1  الحركة الدستورية:1  حركة النهضة:1  التيار الديمقراطي:1  
4,2,3,34,4,512,321,600,0,279,279,321,600,0,0,313,3,5,321,0,False,1845,2030,4,1,0,36,4,1,4,0,7,7,1,0,0,3,0,0,1,0,0,2,0,2,4,3,0,0,0,2,0,0,2,3,109,0,93,4,1,0,5,0,0,0,1,0,1,3,0,1,2,1,0,1,3,0,0,الحركة الدستورية:1  حركة نداء تونس:1  حركة النهضة:1  
4,2,3,34,3,512,358,600,2,240,242,358,600,0,0,333,12,13,358,0,False,18:30,20:50,2,0,0,33,2,0,1,0,9,5,4,1,1,2,1,1,1,1,0,2,0,5,3,0,3,2,0,4,0,0,1,3,128,0,76,2,1,2,1,2,2,2,1,3,3,4,2,0,8,2,2,2,2,1,0,حركة نداء تونس:1  حركة النهضة:1  :  
4,2,3,34,2,512,374,600,0,226,226,374,600,0,0,327,21,26,374,0,False,,21:22,6,0,0,28,2,1,0,0,2,2,3,5,6,3,0,0,1,1,1,5,0,3,1,1,2,0,2,4,1,1,0,7,115,0,98,0,0,2,1,3,2,1,1,0,0,0,1,1,7,2,1,1,1,2,0,حركة نداء تونس:1  حركة النهضة:1  المبادرة:1  
4,2,3,33,4,512,249,600,0,351,351,249,600,0,0,244,2,3,249,0,False,18.45,20.26,2,0,0,41,0,1,0,0,5,7,0,1,1,0,0,0,0,1,1,3,0,2,1,1,0,0,0,0,0,1,3,4,78,0,71,1,0,0,0,0,0,0,1,0,2,7,2,0,1,1,0,0,0,1,1,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  الحزب الجمهوري :1  الحركة الدستورية:1  
4,2,3,33,3,513,308,600,2,290,292,308,600,0,0,295,12,1,308,0,False,19.10,21.23,3,2,1,28,0,2,2,0,4,6,1,1,3,3,1,0,0,2,0,1,0,0,4,0,0,1,0,5,1,0,1,3,108,0,98,1,0,0,0,0,0,0,1,0,0,7,0,0,1,0,1,0,1,0,0,حركة نداء تونس:1  حركة النهضة:1  الحزب الجمهوري :1  
4,2,3,33,2,513,362,600,1,237,238,362,600,0,0,333,15,14,362,0,True,18.55,22.00,3,0,0,32,3,1,3,0,3,8,2,1,7,2,2,2,2,2,0,5,1,5,1,0,0,0,0,3,1,0,1,2,112,3,95,7,1,0,2,2,2,1,2,4,0,2,0,0,4,0,0,0,1,2,1,الحركة الدستورية:1  التكتل من أجل العمل والحريات:1  الاتحاد الوطني الحر:1  آفاق تونس:1  حركة نداء تونس:1  حركة النهضة:1  
4,2,3,33,1,513,359,601,0,242,242,359,601,0,0,316,38,5,359,0,False,19.55,21.49,3,0,1,28,2,1,1,0,8,2,2,1,1,2,2,3,2,1,2,1,1,5,3,0,2,1,0,0,0,0,3,0,104,2,97,3,0,2,3,2,2,1,1,0,0,0,1,3,8,1,1,0,1,4,2,الحركة الدستورية:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
4,2,2,32,3,477,265,600,3,332,335,265,600,0,0,262,0,3,265,0,True,18h58,20h33,5,0,0,23,2,2,0,1,5,13,2,0,0,2,1,0,0,1,1,3,0,1,2,0,0,0,0,0,0,0,0,1,97,0,78,6,0,1,0,0,0,0,0,1,0,9,1,0,2,0,0,0,0,1,1,الاتحاد الوطني الحر:1  الحركة الدستورية:1  حركة نداء تونس:1  حركة النهضة:1  
4,2,2,32,1,479,361,600,0,239,239,361,600,0,0,342,9,10,361,0,False,19h,21h,8,2,1,22,4,0,3,0,2,8,0,0,4,4,1,0,1,0,0,6,0,2,1,1,0,1,1,3,5,0,0,4,136,2,93,7,0,3,2,0,1,0,0,0,1,1,2,3,2,1,0,1,1,1,1,حركة الشعب:1  الحركة الدستورية:1  حركة نداء تونس:1  حركة النهضة:1  
4,2,1,31,2,552,346,600,4,250,254,346,600,0,0,340,2,4,346,0,False,1840,2055,14,0,0,32,1,2,1,0,9,9,0,0,0,5,0,0,2,1,0,2,1,3,1,0,1,0,0,2,0,0,0,2,110,0,124,4,1,4,0,0,0,0,2,0,0,1,1,0,4,0,0,0,0,1,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
4,2,1,31,1,552,403,600,0,197,197,403,600,0,0,379,15,9,403,0,False,18h52,21h15,7,0,0,27,2,1,4,0,9,10,0,1,1,3,0,0,0,2,0,2,1,1,1,1,2,1,0,6,1,0,0,2,142,0,137,2,1,2,0,0,1,1,0,0,0,0,0,0,2,0,1,2,1,1,1,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
4,2,1,30,1,325,259,400,1,140,141,259,400,0,0,248,2,9,259,0,True,19,21h,9,0,1,6,6,1,2,1,8,2,1,0,0,7,0,2,0,0,0,1,1,2,4,0,1,0,0,0,0,0,0,1,55,0,131,2,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,الاتحاد الوطني الحر:3  حركة نداء تونس:1  حركة النهضة:1  
4,2,1,29,2,392,269,500,3,228,231,269,500,0,0,266,2,2,270,1,False,18H08,19H,6,0,0,29,3,4,1,0,10,19,0,0,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,1,69,0,101,1,0,1,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,الاتحاد الوطني الحر:1  حركة نداء تونس:1  تيار المحبة:1  
4,2,1,29,1,393,318,503,0,185,185,318,503,0,0,308,8,2,318,0,False,1845,2110,7,0,0,26,1,4,2,0,8,10,0,0,1,6,0,0,0,0,1,0,0,4,3,1,2,0,0,2,3,0,0,2,95,0,103,2,0,3,3,0,1,1,1,0,0,4,0,0,5,1,0,1,3,2,0,الاتحاد الوطني الحر:1  تيار المحبة:1  حركة النهضة:1  
4,2,1,28,6,527,287,600,0,313,313,287,600,0,0,277,5,5,287,0,False,1820,2045,3,0,0,24,0,4,2,0,8,9,0,1,1,9,0,0,0,0,0,2,1,3,0,0,0,1,0,3,0,0,1,0,102,1,94,0,0,0,0,0,2,0,0,0,1,3,0,0,1,0,0,0,1,0,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
4,2,1,28,5,529,252,600,3,345,348,252,600,0,0,249,1,2,252,0,False,1812,2204,7,0,0,27,2,4,2,0,8,4,0,1,2,2,1,1,0,0,0,5,0,2,0,0,0,1,1,7,1,0,0,2,73,0,80,5,0,0,0,0,0,0,0,1,0,5,1,1,2,1,0,0,0,0,0,تيار المحبة:  الحركة الدستورية:2  حركة نداء تونس:  حركة النهضة:  
4,2,1,28,4,529,349,601,1,251,252,349,601,0,0,340,8,1,349,0,False,1835,2110,2,1,1,24,7,3,1,1,9,6,0,0,1,11,0,0,0,0,0,7,0,6,1,0,0,1,0,2,0,0,0,1,139,0,87,3,2,1,0,2,0,0,1,0,1,8,1,2,1,0,0,1,4,2,0,حركة نداء تونس:1  حركة النهضة:1  تيار المحبة:1  
4,2,1,28,3,529,358,600,1,242,243,357,600,0,1,325,30,2,357,0,False,1810,2035,2,1,1,24,1,4,0,1,6,7,0,1,2,1,0,1,1,1,0,2,1,5,3,1,3,0,1,5,1,1,0,2,126,1,89,0,0,1,1,1,1,1,2,2,0,3,3,2,8,0,1,0,1,2,1,حركة نداء تونس:1  حركة النهضة:1  تيار المحبة:1  
4,2,1,28,2,529,371,600,0,229,229,371,600,0,0,333,18,21,371,371,False,18h05,22h,4,0,1,12,2,1,0,1,7,4,0,2,2,4,1,1,3,1,1,3,2,6,2,1,2,1,0,11,3,2,0,4,126,2,92,2,2,0,4,0,1,0,2,1,1,2,1,3,5,1,3,1,1,0,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  حركة النهضة:1  
