circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers
3,3,5,33,1,561,404,600,0,196,404,600,0,0,396,6,2,404,0,1810,1900,True,223,173,sebsi:1  marzouki:1  
3,3,4,32,1,572,378,700,0,322,378,700,0,0,366,10,2,378,0,1800,1910,True,222,144,sebsi:1  marzouki:1  
3,3,4,31,4,592,325,692,0,367,325,692,0,0,318,5,2,325,0,1830,1935,True,119,199,sebsi:1  marzouki:1  
3,3,4,31,3,595,382,701,0,319,382,701,0,0,376,3,3,382,0,1815,1910,True,146,230,sebsi:1  marzouki:1  
3,3,4,31,2,595,375,700,3,322,375,700,0,0,372,2,1,372,0,1815,1900,True,161,211,sebsi:1  marzouki:1  
3,3,4,31,1,595,438,700,1,261,438,700,0,0,419,15,4,438,0,1820,1910,True,210,209,sebsi:1  marzouki:1  
3,3,4,30,2,592,316,700,0,384,316,700,0,0,312,4,0,316,0,1815,1925,True,134,178,sebsi:1  marzouki:1  
3,3,4,29,2,540,416,600,0,184,416,600,0,0,408,8,0,416,0,1810,1950,True,199,209,sebsi:1  marzouki:1  
3,3,4,29,1,540,420,600,0,180,420,600,0,0,410,7,3,420,0,1810,1915,True,226,184,sebsi:1  marzouki:1  
3,3,3,28,3,599,364,700,0,336,364,700,0,0,353,8,3,364,0,1820,2000,False,176,177,sebsi:1  marzouki:1  
3,3,3,28,2,600,402,700,0,298,402,700,0,0,402,3,1,406,0,1830,1925,False,203,195,sebsi:1  marzouki:1  
3,3,3,28,1,600,440,700,0,260,440,700,0,0,430,6,4,440,0,1800,1900,False,257,173,sebsi:1  marzouki:1  
3,3,3,27,5,584,302,700,0,398,302,700,0,0,291,5,6,302,0,1800,1900,True,121,170,sebsi:1  marzouki:1  
3,3,3,27,4,584,366,700,0,334,366,700,0,0,359,4,3,366,0,,1903,False,165,194,sebsi:1  marzouki:1  
3,3,3,27,3,584,403,699,0,296,403,699,0,0,389,9,5,403,0,1840,2000,True,183,206,sebsi:1  marzouki:1  
3,3,3,27,2,584,438,700,0,262,438,700,0,0,427,5,6,438,0,1800,1920,True,251,176,sebsi:1  marzouki:1  
3,3,3,27,1,584,437,700,0,263,437,700,0,0,421,10,6,437,0,1810,1900,True,271,150,sebsi:1  marzouki:1  
3,3,3,26,1,130,72,200,0,128,72,200,0,0,71,1,0,72,0,1822,1850,True,41,30,sebsi:1  marzouki:1  
3,3,3,25,3,479,297,600,1,302,297,600,0,0,293,2,2,297,0,1815,1845,True,154,139,sebsi:1  marzouki:1  
3,3,3,25,2,481,352,600,0,248,352,600,0,0,343,3,6,352,0,1815,1905,True,182,161,sebsi:1  marzouki:1  
3,3,3,25,1,481,393,600,1,206,393,600,0,0,391,1,1,393,0,1820,1901,True,247,144,sebsi:1  marzouki:1  
3,3,2,24,6,512,282,600,0,318,282,600,0,0,273,6,3,282,0,1815,1915,False,158,115,sebsi:1  marzouki:1  
3,3,2,24,5,512,289,600,1,310,289,600,0,0,285,1,3,289,0,,1855,True,195,90,sebsi:1  marzouki:1  
3,3,2,24,4,512,345,600,0,255,345,600,0,0,335,6,4,345,0,,1920,True,206,129,sebsi:1  marzouki:1  
3,3,2,24,3,512,343,599,0,256,343,599,0,0,336,2,5,343,0,1815,1855,True,209,127,sebsi:1  marzouki:1  
3,3,2,24,2,512,390,600,0,210,390,600,0,0,385,2,3,390,0,1810,1910,True,280,105,sebsi:1  marzouki:1  
3,3,2,24,1,512,373,600,0,227,373,600,0,0,364,6,3,373,0,1825,1925,False,278,86,sebsi:  marzouki:  
3,3,1,23,8,536,323,601,1,277,323,601,0,0,314,4,5,323,0,1815,1905,True,187,127,sebsi:  marzouki:  
3,3,1,23,7,538,352,599,2,245,352,599,0,0,335,7,10,352,0,1810,1910,True,222,113,sebsi:  marzouki:  
3,3,1,23,6,538,391,600,0,209,391,600,0,0,384,4,3,391,0,1815,1905,True,254,130,sebsi:1  marzouki:1  
3,3,1,23,4,538,394,600,1,205,394,600,0,0,387,4,3,394,0,1830,1935,True,240,147,sebsi:1  marzouki:1  
3,3,1,23,3,538,428,600,0,171,429,600,0,1,417,6,6,429,0,1800,2000,True,272,145,sebsi:1  marzouki:1  
3,3,1,23,2,538,447,597,0,150,447,597,0,0,441,4,2,447,0,1800,2000,False,313,128,sebsi:1  marzouki:1  
3,3,1,23,1,538,423,600,1,178,421,600,0,2,407,6,8,421,0,,1915,True,309,98,sebsi:1  marzouki:1  
3,11,14,143,1,194,116,300,0,184,116,300,0,0,112,3,1,116,0,1800,1830,False,89,23,sebsi:1  marzouki:1  
3,11,14,142,2,338,192,400,0,208,192,400,0,0,187,3,2,192,0,1800,1900,True,128,59,sebsi:1  marzouki:1  
3,11,14,142,1,338,243,402,0,159,243,402,0,0,231,7,5,243,0,1800,1900,True,176,55,sebsi:1  marzouki:1  
3,11,13,141,1,511,307,600,0,293,307,600,0,0,304,2,1,307,0,,1930,True,154,150,sebsi:1  marzouki:1  
3,11,13,140,1,485,296,600,1,303,296,600,0,0,290,4,2,296,0,1830,2000,True,160,130,sebsi:1  marzouki:1  
3,11,13,139,1,295,194,401,6,201,194,401,0,0,187,6,1,194,0,1806,1834,True,127,60,sebsi:1  marzouki:1  
3,11,13,138,2,538,298,602,0,304,298,602,0,0,293,4,1,298,0,1810,1905,True,181,112,sebsi:1  marzouki:1  
3,11,13,138,1,539,332,600,0,268,332,600,0,0,317,14,1,332,0,1815,1900,True,229,88,sebsi:1  marzouki:1  
3,11,12,137,1,258,157,300,1,142,157,300,0,0,155,1,1,157,0,1810,1845,True,71,84,sebsi:1  marzouki:1  
3,11,12,136,3,439,262,500,0,238,262,500,0,0,260,1,1,262,0,1800,1910,True,100,160,sebsi:1  marzouki:1  
3,11,12,136,2,440,299,500,1,200,299,500,0,0,292,3,4,299,0,1815,1905,True,121,171,sebsi:1  marzouki:1  
3,11,12,136,1,440,301,500,0,199,301,500,0,0,285,7,9,301,0,1820,1907,True,162,123,sebsi:1  marzouki:1  
3,11,11,135,1,348,183,396,0,213,183,396,0,0,174,3,6,183,0,1810,1840,True,84,90,sebsi:1  marzouki:1  
3,11,11,134,3,501,252,600,0,348,252,600,0,0,247,4,1,252,0,1830,1900,True,131,116,sebsi:1  marzouki:1  
3,11,11,134,2,502,318,598,0,280,318,598,0,0,309,9,0,318,0,1815,1913,True,164,145,sebsi:1  marzouki:1  
3,11,11,134,1,502,326,591,2,265,324,591,0,2,314,6,4,324,0,1810,1905,True,210,104,sebsi:1  marzouki:1  
3,11,10,133,3,410,212,500,0,288,212,500,0,0,208,3,1,212,0,1810,1850,True,118,90,sebsi:1  marzouki:1  
3,11,10,133,2,410,267,500,0,233,267,500,0,0,261,5,1,267,0,1810,1915,False,156,105,sebsi:1  marzouki:1  
3,11,10,133,1,410,290,500,0,210,290,500,0,0,282,7,1,290,0,1810,1900,True,225,57,sebsi:1  marzouki:1  
3,11,10,132,2,317,179,400,0,221,179,400,0,0,179,0,0,179,0,1800,1835,True,108,71,sebsi:1  marzouki:1  
3,11,10,132,1,317,221,400,0,179,221,400,0,0,217,3,1,221,0,1800,1835,True,152,65,sebsi:1  marzouki:1  
3,11,9,131,1,365,168,400,0,232,168,400,0,0,162,3,3,168,0,1800,1900,True,93,69,sebsi:1  marzouki:1  
3,11,8,130,1,114,61,200,0,139,61,200,0,0,57,4,0,61,0,1815,1830,True,54,3,sebsi:1  marzouki:1  
3,11,8,129,1,208,115,301,0,186,115,301,0,0,115,0,0,115,0,1800,1900,True,60,55,sebsi:1  marzouki:1  
3,11,7,128,1,272,156,300,0,144,156,300,0,0,151,3,2,156,0,1800,1845,True,106,45,sebsi:1  marzouki:1  
3,11,7,127,2,300,149,400,0,251,149,400,0,0,146,2,1,149,0,1815,1845,True,108,38,sebsi:1  marzouki:1  
3,11,5,122,2,330,187,400,0,213,187,400,0,0,182,1,4,187,0,1815,1845,True,96,86,sebsi:1  marzouki:1  
3,11,5,122,1,331,198,400,0,202,198,400,0,0,193,3,2,198,0,1815,1835,False,131,62,sebsi:1  marzouki:1  
3,11,4,121,2,350,196,392,1,195,196,392,0,0,194,1,1,196,0,1800,1853,True,94,100,sebsi:1  marzouki:1  
3,11,4,121,1,350,262,400,0,138,262,400,0,0,252,5,5,262,0,1900,1900,True,178,74,sebsi:1  marzouki:1  
3,11,4,120,4,454,262,500,0,238,262,500,0,0,254,5,3,262,0,1830,1911,True,133,121,sebsi:1  marzouki:1  
3,11,4,120,3,456,298,499,0,201,298,499,0,0,293,3,2,298,0,1810,1915,True,150,143,sebsi:1  marzouki:1  
3,11,4,120,2,456,307,505,0,198,307,505,0,0,304,2,1,307,0,1830,1930,True,182,122,sebsi:1  marzouki:1  
3,11,4,120,1,456,335,501,0,167,334,501,0,1,317,16,1,334,0,1830,1950,False,216,101,sebsi:1  marzouki:1  
3,11,3,119,2,555,283,600,0,317,283,600,0,0,280,3,0,283,0,1820,1910,True,125,155,sebsi:1  marzouki:1  
3,11,3,119,1,556,375,600,0,225,375,600,0,0,365,8,2,375,0,,1935,True,193,172,sebsi:1  marzouki:1  
3,11,3,118,2,571,290,700,0,410,290,700,0,0,285,3,2,290,0,1810,2030,True,162,123,sebsi:1  marzouki:1  
3,11,3,118,1,572,402,700,1,297,402,700,0,0,398,3,1,402,0,1815,1900,True,274,124,sebsi:1  marzouki:1  
3,11,2,117,5,505,312,600,0,288,312,600,0,0,301,5,6,312,0,1840,1945,True,129,172,sebsi:1  marzouki:1  
