circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers
16,8,7,206,3,466,107,500,0,393,107,500,0,0,106,0,1,107,0,1812,1830,True,58,48,sebsi:  marzouki:  
16,8,7,206,2,467,163,500,0,337,163,500,0,0,159,3,1,163,0,1820,1856,True,100,59,sebsi:  marzouki:  
16,8,7,206,1,467,273,500,2,225,273,500,0,0,262,10,1,273,0,1815,1855,False,196,66,sebsi:  marzouki:  
16,8,6,205,2,331,113,400,0,287,113,400,0,0,107,5,1,113,0,1815,1845,True,53,54,sebsi:  marzouki:  
16,8,6,205,1,331,184,400,0,216,184,400,0,0,180,3,1,184,0,1820,1905,True,122,58,sebsi:  marzouki:  
16,8,6,204,1,499,243,600,0,357,243,600,0,0,236,6,1,243,0,1805,,True,200,36,sebsi:  marzouki:  
16,8,6,203,2,417,159,497,0,338,159,497,0,0,156,3,0,159,0,1810,1850,True,82,74,sebsi:1  marzouki:0  
16,8,6,203,1,417,251,500,1,248,251,500,0,0,242,6,3,251,0,1800,1900,True,165,77,sebsi:1  marzouki:1  
16,8,5,202,1,130,58,200,1,142,57,200,0,1,53,2,2,57,0,1800,1830,True,11,42,sebsi:1  marzouki:0  
16,8,5,201,1,346,146,400,0,254,146,400,0,0,144,2,0,146,0,1809,1835,True,85,59,sebsi:1  marzouki:1  
16,8,5,200,1,314,157,400,0,243,157,400,0,0,154,0,3,157,0,1805,1850,True,38,116,sebsi:1  marzouki:0  
16,8,5,199,1,274,108,300,0,192,108,300,0,0,107,0,1,108,0,1826,1849,True,64,43,sebsi:1  marzouki:1  
16,8,5,198,1,304,93,400,0,307,93,400,0,0,89,3,1,93,0,1800,1900,True,57,32,sebsi:1  marzouki:1  
16,8,5,197,2,307,118,400,0,282,118,400,0,0,112,3,3,118,0,1815,1900,True,54,58,sebsi:1  marzouki:1  
16,8,5,197,1,308,154,400,0,246,154,400,0,0,150,2,2,154,0,1800,1830,True,77,73,sebsi:1  marzouki:1  
16,8,4,195,2,519,130,600,0,470,130,600,0,0,127,3,0,130,0,1800,1900,True,95,32,sebsi:1  marzouki:1  
16,8,4,195,1,520,238,600,0,362,238,600,0,0,233,3,2,238,0,1830,1920,True,206,27,sebsi:1  marzouki:1  
16,8,3,194,2,511,158,600,0,442,158,600,0,0,155,3,0,158,0,1845,1930,True,72,83,sebsi:1  marzouki:0  
16,8,3,194,1,512,219,600,0,381,219,600,0,0,214,4,1,219,0,1820,1905,True,137,77,sebsi:1  marzouki:1  
16,8,2,193,1,450,137,500,1,362,137,500,0,0,135,2,0,137,0,1830,1905,True,110,25,sebsi:1  marzouki:1  
16,8,2,192,1,214,80,300,0,220,80,300,0,0,77,1,2,80,0,1800,1825,True,63,14,sebsi:1  marzouki:1  
16,8,2,191,1,385,130,500,0,370,130,500,0,0,123,5,2,130,0,1800,1833,True,106,17,sebsi:1  marzouki:1  
16,8,1,190,1,505,165,600,0,435,165,600,0,0,157,7,1,165,0,1815,1830,True,91,66,sebsi:1  marzouki:1  
16,8,1,189,1,272,86,303,0,217,86,303,0,0,83,2,1,86,0,1800,1817,True,62,21,sebsi:1  marzouki:0  
16,8,1,188,2,542,199,600,0,401,199,600,0,0,189,8,2,199,0,1815,1835,True,116,73,sebsi:1  marzouki:1  
16,8,1,188,1,543,317,599,0,282,317,599,0,0,309,3,5,317,0,1814,1900,True,238,71,sebsi:1  marzouki:1  
16,10,11,270,2,490,246,602,0,356,246,602,0,0,240,5,1,246,0,1800,1915,True,121,119,sebsi:1  marzouki:1  
16,10,11,270,1,491,350,600,2,248,350,600,0,0,333,14,3,350,0,1809,1910,True,244,89,sebsi:1  marzouki:1  
16,10,11,269,4,555,206,600,0,394,206,600,0,0,199,6,1,206,0,1815,1900,True,109,90,sebsi:1  marzouki:1  
16,10,11,269,3,558,248,600,2,350,248,600,0,0,242,1,5,248,0,1838,1915,True,130,112,sebsi:1  marzouki:0  
16,10,11,269,2,558,358,600,2,240,358,600,0,0,349,5,4,358,0,1815,1923,True,234,115,sebsi:1  marzouki:1  
16,10,11,269,1,558,360,600,0,240,360,600,0,0,358,2,0,360,0,1825,1910,True,273,85,sebsi:1  marzouki:0  
16,10,10,268,1,506,233,600,1,366,233,600,0,0,227,3,3,233,0,1800,1833,True,175,52,sebsi:1  marzouki:1  
16,10,9,267,2,352,108,400,0,292,108,400,0,0,104,4,0,108,0,1800,1825,True,59,45,sebsi:1  marzouki:0  
16,10,9,267,1,352,170,400,0,230,170,400,0,0,169,0,1,170,0,1800,1840,True,110,59,sebsi:1  marzouki:0  
16,10,9,266,1,590,284,700,0,416,284,700,0,0,268,15,1,284,0,1815,1855,True,164,104,sebsi:1  marzouki:1  
16,10,9,265,2,357,150,400,0,250,150,400,0,0,147,0,3,150,0,1810,1830,True,62,85,sebsi:1  marzouki:1  
16,10,9,265,1,357,227,400,0,173,227,400,0,0,223,4,0,227,0,1804,1845,True,127,96,sebsi:1  marzouki:1  
16,10,9,264,2,398,133,500,0,367,133,500,0,0,132,1,0,133,0,1800,1835,True,59,73,sebsi:0  marzouki:1  
16,10,9,264,1,398,217,500,0,283,217,500,0,0,215,2,0,217,0,1815,1906,True,123,92,sebsi:1  marzouki:0  
16,10,9,263,2,560,296,600,0,304,296,600,0,0,290,4,2,296,0,1815,1900,True,148,142,sebsi:1  marzouki:1  
16,10,9,263,1,560,380,608,0,228,380,608,0,0,375,2,3,380,0,1800,1905,True,212,163,sebsi:1  marzouki:1  
