circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
5,1,1,1,1,585,475,700,3,222,225,475,700,0,0,426,38,11,475,0,True,4,14,9,81,194,5,Manouba,1,El Batan,1,1,E.P. 2 MARS BATHAN,1,36.80523539,9.84735877
5,1,1,1,2,585,458,700,0,242,242,458,700,0,0,427,16,15,458,0,True,7,15,13,118,169,5,Manouba,1,El Batan,1,1,E.P. 2 MARS BATHAN,2,36.80523539,9.84735877
5,1,1,1,3,585,440,700,0,260,260,440,700,0,0,422,7,11,440,0,True,8,22,10,155,149,5,Manouba,1,El Batan,1,1,E.P. 2 MARS BATHAN,3,36.80523539,9.84735877
5,1,1,1,4,583,357,700,0,343,343,357,700,0,0,348,4,5,357,0,True,10,50,16,63,147,5,Manouba,1,El Batan,1,1,E.P. 2 MARS BATHAN,4,36.80523539,9.84735877
5,1,1,2,2,492,399,600,2,199,201,399,600,0,0,373,13,13,399,0,True,5,17,6,106,143,5,Manouba,1,El Batan,1,2,E.P.EL HOUDA ELBATAN,2,36.800628,9.846123
5,1,1,2,3,492,332,600,1,267,268,332,600,0,0,328,2,2,332,0,True,10,24,5,75,145,5,Manouba,1,El Batan,1,2,E.P.EL HOUDA ELBATAN,3,36.800628,9.846123
5,1,1,3,1,567,359,600,5,236,241,359,600,0,0,322,23,14,359,0,True,4,19,3,37,162,5,Manouba,1,El Batan,1,3,E.P.EZZOUITINA ROUTE ELBATAN,1,36.817656,9.81079
5,1,2,4,1,488,334,600,0,266,266,334,600,0,0,292,34,8,334,0,True,2,21,6,81,75,5,Manouba,1,El Batan,2,4,E.P.BORJ TOUMI BATTAN,1,36.7542,9.715893
5,1,2,4,2,488,319,600,1,280,281,319,600,0,0,297,20,2,319,0,True,4,20,3,108,92,5,Manouba,1,El Batan,2,4,E.P.BORJ TOUMI BATTAN,2,36.7542,9.715893
5,1,2,4,3,487,261,600,1,338,339,261,600,0,0,250,8,3,261,0,True,11,28,3,89,73,5,Manouba,1,El Batan,2,4,E.P.BORJ TOUMI BATTAN,3,36.7542,9.715893
5,1,3,5,1,414,283,500,4,217,221,279,500,0,4,240,32,7,279,0,True,3,15,2,36,95,5,Manouba,1,El Batan,3,5,E.P.MAHFOURA P BATHAN,1,36.761471,9.785154
5,1,3,6,1,541,324,600,0,276,276,324,600,0,0,309,10,5,324,0,True,8,33,0,67,104,5,Manouba,1,El Batan,3,6,E.P.MEHARINE ELBATAN,1,36.762414,9.856143
5,1,4,7,1,369,272,400,0,128,128,272,400,0,0,246,21,5,272,0,True,4,17,4,44,76,5,Manouba,1,El Batan,4,7,E.P.AROUSSIA BATHAN,1,36.799863,9.770632
5,1,4,7,2,368,209,400,0,191,191,209,400,0,0,195,8,6,209,0,True,0,18,4,44,85,5,Manouba,1,El Batan,4,7,E.P.AROUSSIA BATHAN,2,36.799863,9.770632
5,1,4,8,1,433,268,500,0,232,232,268,500,0,0,252,10,6,268,0,False,7,30,8,64,69,5,Manouba,1,El Batan,4,8,E.P.TOUNGAR  -LAAROUSSIA ELBATAN,1,36.776444,9.743805
5,2,1,9,1,517,383,600,2,215,217,383,600,0,0,339,15,29,383,0,False,3,43,6,109,81,5,Manouba,2,Djedeida,1,9,E.P.ANCIENNE JEDEIDA,1,36.83903476,9.93413644
