circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
18,1,1,1,1,507,358,600,0,242,358,600,0,0,339,15,4,358,0,1807,1845,True,142,197,sebsi:1  marzouki:1  ,18,Tozeur,1,Tameghza,1,1,E.P.TAMAGHZA,1,34.387311,7.9445186
18,1,1,1,2,507,277,600,0,323,277,600,0,0,272,4,1,277,0,1815,1906,False,90,182,sebsi:1  marzouki:1  ,18,Tozeur,1,Tameghza,1,1,E.P.TAMAGHZA,2,34.387311,7.9445186
18,1,1,1,3,506,286,600,0,314,286,600,0,0,278,6,2,286,0,1812,1903,False,92,186,sebsi:  marzouki:  ,18,Tozeur,1,Tameghza,1,1,E.P.TAMAGHZA,3,34.387311,7.9445186
18,1,2,2,1,426,317,502,1,184,317,502,0,0,314,2,1,317,0,1800,1857,False,47,267,sebsi:1  marzouki:1  ,18,Tozeur,1,Tameghza,2,2,E.P.CHEBIKA TAMEGHZA,1,34.320045,7.937281
18,1,3,4,1,347,221,400,1,178,221,400,0,0,215,6,0,221,0,1808,1841,True,24,191,sebsi:1  marzouki:1  ,18,Tozeur,1,Tameghza,3,4,E.P.MIDES TAMAGHZA,1,34.410833,7.9226113
18,1,4,5,1,479,246,600,0,354,246,600,0,0,242,3,1,246,0,1807,1834,True,50,192,sebsi:1  marzouki:1  ,18,Tozeur,1,Tameghza,4,5,E.P.AIN EL KARMA TAMAGHZA,1,34.406238,7.9803797
18,1,4,6,1,123,49,200,0,151,49,200,0,0,49,0,0,49,0,1800,1825,True,4,45,sebsi:1  marzouki:1  ,18,Tozeur,1,Tameghza,4,6,E.P.EL FARID TAMAGHZA A.KARMA,1,34.462699,8.0523883
18,1,5,7,1,285,168,300,0,132,168,300,0,0,165,1,2,168,0,1805,1839,True,18,147,sebsi:1  marzouki:1  ,18,Tozeur,1,Tameghza,5,7,E.P.SOUNDES TAMAGHZA FOM KHANGA,1,34.354396,7.869818
18,1,6,8,1,250,111,300,0,189,111,300,0,0,106,4,1,111,0,1810,1845,True,27,79,sebsi:1  marzouki:1  ,18,Tozeur,1,Tameghza,6,8,E.P.RMITHA TAMAGHZA,1,34.430368,7.9842571
18,2,1,9,1,547,390,600,0,210,390,600,0,0,382,1,7,390,0,1815,1900,True,185,197,sebsi:1  marzouki:1  ,18,Tozeur,2,Tozeur,1,9,E.P.RUE DE TUNIS TOZEUR ZEBDA,1,33.920283,8.135703
18,2,1,9,2,547,404,600,0,196,404,600,0,0,398,4,2,404,0,1808,1900,True,143,255,sebsi:1  marzouki:1  ,18,Tozeur,2,Tozeur,1,9,E.P.RUE DE TUNIS TOZEUR ZEBDA,2,33.920283,8.135703
18,2,1,9,3,547,348,600,0,252,348,600,0,0,341,3,4,348,0,1800,1915,True,105,236,sebsi:1  marzouki:1  ,18,Tozeur,2,Tozeur,1,9,E.P.RUE DE TUNIS TOZEUR ZEBDA,3,33.920283,8.135703
18,2,1,9,4,547,271,596,0,325,271,596,0,0,266,3,2,271,0,1800,1855,True,75,191,sebsi:1  marzouki:1  ,18,Tozeur,2,Tozeur,1,9,E.P.RUE DE TUNIS TOZEUR ZEBDA,4,33.920283,8.135703
18,2,2,10,1,476,356,501,0,145,356,501,0,0,354,1,1,356,0,1800,1930,True,169,185,sebsi:1  marzouki:1  ,18,Tozeur,2,Tozeur,2,10,E.P.RUE CHABBI TOZEUR HBAYLA,1,33.918377,8.1358302
18,2,2,10,2,476,344,500,0,156,344,500,0,0,342,0,2,344,0,1815,1940,True,123,219,sebsi:1  marzouki:1  ,18,Tozeur,2,Tozeur,2,10,E.P.RUE CHABBI TOZEUR HBAYLA,2,33.918377,8.1358302
18,2,2,10,3,474,217,501,1,283,217,501,0,0,213,3,1,217,0,1820,1900,True,65,148,sebsi:1  marzouki:1  ,18,Tozeur,2,Tozeur,2,10,E.P.RUE CHABBI TOZEUR HBAYLA,3,33.918377,8.1358302
18,2,3,11,1,526,328,600,2,270,328,600,0,0,320,4,4,328,0,1800,1840,True,112,208,sebsi:1  marzouki:1  ,18,Tozeur,2,Tozeur,3,11,E.P.RAS DHRAA  Hilba,1,33.932183,8.1448748
