circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
1,1,1,1,1,536,361,600,3,236,361,600,0,0,348,9,4,361,0,1820,1915,True,220,128,sebsi:1  marzouki:1  ,1,Tunis 1,1,Hraïria,1,1,E.P.ZOUHOUR 4 PROLONGEE HRAIRIA,1,36.793974,10.121875
1,1,1,1,2,536,367,600,0,233,367,600,0,0,356,6,5,367,0,1810,1915,True,163,193,sebsi:1  marzouki:1  ,1,Tunis 1,1,Hraïria,1,1,E.P.ZOUHOUR 4 PROLONGEE HRAIRIA,2,36.793974,10.121875
1,1,1,2,1,456,347,500,0,153,347,500,0,0,339,6,2,347,0,1807,1900,True,218,121,sebsi:1  marzouki:1  ,1,Tunis 1,1,Hraïria,1,2,E.P.2 MARS 34 HRAIRIA 4 -HRAIRIA,1,36.787866,10.123078
1,1,1,2,2,456,319,500,0,181,319,500,0,0,306,10,3,319,0,1830,1940,True,155,151,sebsi:1  marzouki:1  ,1,Tunis 1,1,Hraïria,1,2,E.P.2 MARS 34 HRAIRIA 4 -HRAIRIA,2,36.787866,10.123078
1,1,1,2,3,456,302,505,1,202,302,505,0,0,298,2,2,302,0,1820,1920,True,139,159,sebsi:1  marzouki:1  ,1,Tunis 1,1,Hraïria,1,2,E.P.2 MARS 34 HRAIRIA 4 -HRAIRIA,3,36.787866,10.123078
1,1,1,2,4,454,271,500,0,229,271,500,0,0,264,6,1,271,0,1815,1925,True,131,133,,1,Tunis 1,1,Hraïria,1,2,E.P.2 MARS 34 HRAIRIA 4 -HRAIRIA,4,36.787866,10.123078
1,1,1,3,1,567,407,600,4,189,407,600,0,0,388,17,2,407,0,1810,1935,True,219,169,sebsi:1  marzouki:1  ,1,Tunis 1,1,Hraïria,1,3,E.P.HRAIRIA 3 -HRAIRIA,1,36.790492,10.121185
1,1,1,3,2,566,344,600,0,256,344,600,0,0,339,2,3,344,0,1805,1900,True,148,191,sebsi:1  marzouki:1  ,1,Tunis 1,1,Hraïria,1,3,E.P.HRAIRIA 3 -HRAIRIA,2,36.790492,10.121185
1,1,2,4,1,596,435,700,2,263,435,700,0,0,417,7,11,435,0,1815,1930,True,259,158,sebsi:1  marzouki:1  ,1,Tunis 1,1,Hraïria,2,4,E.P.ZOUHOUR 5 PROLONGEE 1,1,36.789193,10.109886
1,1,2,4,2,596,415,700,0,285,415,700,0,0,406,8,1,415,0,1815,1915,True,218,188,sebsi:1  marzouki:1  ,1,Tunis 1,1,Hraïria,2,4,E.P.ZOUHOUR 5 PROLONGEE 1,2,36.789193,10.109886
