circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
22,9,4,117,3,558,309,600,0,291,309,600,0,0,294,11,4,309,0,1800,1900,True,180,114,sebsi:1  marzouki:1  ,22,Monastir,9,Zéramdine,4,117,E.P. EL MHIRI  ZERMDINE NORD,3,35.579796,10.733399
22,9,4,118,1,422,256,500,0,244,256,500,0,0,247,7,2,256,0,1805,1900,True,193,54,sebsi:1  marzouki:1  ,22,Monastir,9,Zéramdine,4,118,E.P.EL KODSS ZARMDIN,1,35.581448,10.729448
22,9,5,119,1,520,321,600,0,279,321,600,0,0,309,8,4,321,0,1820,1930,True,234,75,sebsi:1  marzouki:1  ,22,Monastir,9,Zéramdine,5,119,E.P.3 JANVIER 1953 ZARMDIN,1,35.573054,10.733353
22,9,5,119,2,520,334,606,0,272,334,606,0,0,331,3,0,334,0,1820,1928,True,207,124,sebsi:1  marzouki:1  ,22,Monastir,9,Zéramdine,5,119,E.P.3 JANVIER 1953 ZARMDIN,2,35.573054,10.733353
22,9,5,119,3,520,279,600,1,320,279,600,0,0,272,6,1,279,0,1800,1845,True,148,124,sebsi:1  marzouki:1  ,22,Monastir,9,Zéramdine,5,119,E.P.3 JANVIER 1953 ZARMDIN,3,35.573054,10.733353
22,9,5,119,4,517,265,600,0,335,265,600,0,0,260,3,2,265,0,1815,1930,True,152,108,sebsi:1  marzouki:1  ,22,Monastir,9,Zéramdine,5,119,E.P.3 JANVIER 1953 ZARMDIN,4,35.573054,10.733353
22,9,5,120,1,358,237,399,0,162,237,399,0,0,233,3,1,237,0,1805,1930,True,141,92,sebsi:1  marzouki:1  ,22,Monastir,9,Zéramdine,5,120,E.P.I KHALDOUN ZERMDINE SUD,1,35.56765,10.721643
22,1,1,1,1,561,409,600,1,190,409,600,0,0,395,7,7,409,0,1813,1855,True,307,88,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,1,1,E.P.BEKALTA NOUVELLE CITE,1,35.61794909,10.99075175
22,1,1,1,2,561,333,600,0,267,333,600,0,0,326,5,2,333,0,1810,1853,True,259,67,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,1,1,E.P.BEKALTA NOUVELLE CITE,2,35.61794909,10.99075175
22,1,1,1,3,561,405,600,0,195,405,600,0,0,395,6,4,405,0,1815,2000,True,284,111,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,1,1,E.P.BEKALTA NOUVELLE CITE,3,35.61794909,10.99075175
22,1,1,1,4,561,372,602,0,230,372,602,0,0,366,3,3,372,0,1810,1900,True,277,89,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,1,1,E.P.BEKALTA NOUVELLE CITE,4,35.61794909,10.99075175
22,1,1,1,5,561,324,600,0,276,324,600,0,0,322,2,0,324,0,1815,1905,False,249,73,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,1,1,E.P.BEKALTA NOUVELLE CITE,5,35.61794909,10.99075175
22,1,1,1,6,561,332,600,0,268,332,600,0,0,320,7,5,332,0,,1915,True,203,117,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,1,1,E.P.BEKALTA NOUVELLE CITE,6,35.61794909,10.99075175
22,1,1,1,7,557,300,600,0,300,300,600,0,0,289,2,9,300,0,1807,1855,True,196,93,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,1,1,E.P.BEKALTA NOUVELLE CITE,7,35.61794909,10.99075175
22,1,1,2,1,540,390,600,1,209,390,600,0,0,385,3,2,390,0,1830,1900,True,327,58,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,1,2,E.P.ELBHIRA BEKALTA NORD,1,35.615478,11.019791
22,1,1,3,1,310,203,400,0,197,203,400,0,0,201,2,0,203,0,1815,1848,True,138,63,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,1,3,E.P.ZEBID BKALTA,1,35.630841,11.01442
22,1,2,4,1,529,392,600,2,206,392,600,0,0,380,10,2,392,0,1820,1915,True,275,105,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,2,4,E.P.BEKALTA GARE SUD,1,35.616299,10.991001
22,1,2,4,2,529,345,600,0,255,345,600,0,0,336,4,5,345,0,1805,1935,True,241,95,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,2,4,E.P.BEKALTA GARE SUD,2,35.616299,10.991001
22,1,2,5,1,444,325,501,0,176,325,501,0,0,317,6,2,325,0,1830,1900,True,209,108,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,2,5,E.P.HACHED BEKALTA SUD,1,35.614811,10.997217
22,1,2,5,2,444,296,501,0,205,296,501,0,0,291,4,1,296,0,1810,1856,True,196,95,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,2,5,E.P.HACHED BEKALTA SUD,2,35.614811,10.997217
22,1,2,5,3,443,219,500,0,281,219,500,0,0,217,0,2,219,0,1808,1906,True,123,94,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,2,5,E.P.HACHED BEKALTA SUD,3,35.614811,10.997217
22,1,2,6,1,421,281,500,1,219,280,500,0,1,278,2,0,280,0,1815,1915,True,181,97,sebsi:1  marzouki:1  ,22,Monastir,1,Bekalta,2,6,E.P.ECH CHARAF BKALTA,1,35.602967,11.030285
