circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
27,1,1,1,1,305,225,400,0,175,225,400,0,0,217,8,0,225,0,1810,1845,True,19,198,sebsi:1  marzouki:1  ,27,Tataouine,1,Smâr,1,1,E.P.KERCHAOU  SMAR,1,33.031939,10.794904
27,1,1,1,2,305,131,400,2,267,131,400,0,0,129,1,1,131,0,1800,1845,True,3,126,sebsi:1  marzouki:1  ,27,Tataouine,1,Smâr,1,1,E.P.KERCHAOU  SMAR,2,33.031939,10.794904
27,1,2,2,1,442,325,500,0,175,325,500,0,0,319,4,2,325,0,1805,1905,True,71,248,sebsi:1  marzouki:1  ,27,Tataouine,1,Smâr,2,2,E.P.2 MARS 34 SMAR,1,32.993827,10.822951
27,1,2,2,2,442,313,500,0,187,313,500,0,0,308,5,0,313,0,1805,1908,True,56,252,sebsi:1  marzouki:1  ,27,Tataouine,1,Smâr,2,2,E.P.2 MARS 34 SMAR,2,32.993827,10.822951
27,1,2,3,1,66,37,100,0,63,37,100,0,0,37,0,0,37,0,1800,1830,True,12,25,sebsi:1  marzouki:1  ,27,Tataouine,1,Smâr,2,3,E.P.KALB ERAKHAM  SMAR,1,32.97637,10.760081
27,1,2,4,1,205,156,300,0,144,156,300,0,0,150,4,2,156,0,1800,1850,True,20,130,sebsi:1  marzouki:1  ,27,Tataouine,1,Smâr,2,4,E.P.CITE CASERNE  SMAR,1,33.004593,10.826373
27,1,3,5,1,259,175,302,0,127,175,302,0,0,174,1,0,175,0,1815,1840,True,11,163,sebsi:1  marzouki:1  ,27,Tataouine,1,Smâr,3,5,E.P.GHERIANI  SMAR,1,32.998818,10.906868
27,1,4,6,1,98,58,200,0,142,58,200,0,0,57,0,1,58,0,1805,1830,True,5,52,sebsi:1  marzouki:1  ,27,Tataouine,1,Smâr,4,6,E.P.REHACHE  SMAR,1,32.91791,10.826199
27,1,5,7,1,133,81,200,0,119,81,200,0,0,81,0,0,81,0,1805,1825,True,15,66,sebsi:1  marzouki:1  ,27,Tataouine,1,Smâr,5,7,E.P.EL MORRA  SMAR,1,32.814887,11.094482
27,1,5,8,1,85,30,100,0,70,30,100,0,0,30,0,0,30,0,1800,1821,True,8,22,sebsi:1  marzouki:1  ,27,Tataouine,1,Smâr,5,8,E.P.GARAATTE HLAL  SMAR EL MOURRA,1,32.795767,11.037688
