circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
5,1,1,1,1,585,430,700,3,267,430,700,0,0,410,18,2,430,0,1830,1950,True,314,96,sebsi:  marzouki:  ,5,Manouba,1,El Batan,1,1,E.P. 2 MARS BATHAN,1,36.80523539,9.84735877
5,1,1,1,2,585,417,700,3,280,417,700,0,0,404,10,3,417,0,1830,1949,True,275,129,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,1,1,E.P. 2 MARS BATHAN,2,36.80523539,9.84735877
5,1,1,1,3,585,385,700,0,315,385,700,0,0,375,4,6,385,0,1835,1930,True,216,159,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,1,1,E.P. 2 MARS BATHAN,3,36.80523539,9.84735877
5,1,1,1,4,583,298,700,2,401,297,700,0,1,288,7,2,297,0,1815,1937,True,187,101,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,1,1,E.P. 2 MARS BATHAN,4,36.80523539,9.84735877
5,1,1,2,1,492,358,604,1,245,358,604,0,0,346,10,2,358,0,1815,1930,False,252,94,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,1,2,E.P.EL HOUDA ELBATAN,1,36.800628,9.846123
5,1,1,2,2,492,335,600,0,265,335,600,0,0,329,4,2,335,0,1810,1910,False,210,119,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,1,2,E.P.EL HOUDA ELBATAN,2,36.800628,9.846123
5,1,1,2,3,492,283,600,0,317,283,600,0,0,278,3,2,283,0,1815,1900,False,161,117,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,1,2,E.P.EL HOUDA ELBATAN,3,36.800628,9.846123
5,1,1,3,1,567,309,600,1,290,309,600,0,0,295,11,3,309,0,1830,1945,True,222,73,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,1,3,E.P.EZZOUITINA ROUTE ELBATAN,1,36.817656,9.81079
5,1,2,4,1,488,287,600,4,309,287,600,0,0,284,3,0,287,0,1815,1900,True,172,112,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,2,4,E.P.BORJ TOUMI BATTAN,1,36.7542,9.715893
5,1,2,4,2,488,292,600,0,308,292,600,0,0,287,5,0,292,0,1800,1900,True,174,113,sebsi:  marzouki:  ,5,Manouba,1,El Batan,2,4,E.P.BORJ TOUMI BATTAN,2,36.7542,9.715893
5,1,2,4,3,487,238,601,1,362,238,601,0,0,231,2,5,238,0,1812,1900,True,91,140,sebsi:  marzouki:  ,5,Manouba,1,El Batan,2,4,E.P.BORJ TOUMI BATTAN,3,36.7542,9.715893
5,1,3,5,1,414,247,500,0,253,247,500,0,0,233,13,1,247,0,1815,1900,False,171,62,sebsi:  marzouki:  ,5,Manouba,1,El Batan,3,5,E.P.MAHFOURA P BATHAN,1,36.761471,9.785154
5,1,3,6,1,541,260,600,2,338,260,600,0,0,253,6,1,260,0,1815,1920,False,192,61,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,3,6,E.P.MEHARINE ELBATAN,1,36.762414,9.856143
5,1,4,7,1,369,231,396,1,164,231,396,0,0,220,9,2,231,0,1800,1925,False,165,55,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,4,7,E.P.AROUSSIA BATHAN,1,36.799863,9.770632
5,1,4,7,2,368,158,400,0,242,158,400,0,0,154,2,2,158,0,1810,1900,False,100,54,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,4,7,E.P.AROUSSIA BATHAN,2,36.799863,9.770632
5,1,4,8,1,433,243,500,0,257,243,500,0,0,237,5,1,243,0,1810,1850,True,140,97,sebsi:1  marzouki:1  ,5,Manouba,1,El Batan,4,8,E.P.TOUNGAR  -LAAROUSSIA ELBATAN,1,36.776444,9.743805
5,2,1,9,1,517,358,607,1,248,358,607,0,0,344,7,7,358,0,1900,2000,True,202,142,sebsi:  marzouki:  ,5,Manouba,2,Djedeida,1,9,E.P.ANCIENNE JEDEIDA,1,36.83903476,9.93413644
5,2,1,9,2,517,295,600,0,305,295,600,0,0,288,4,3,295,0,1905,1955,True,121,167,sebsi:  marzouki:  ,5,Manouba,2,Djedeida,1,9,E.P.ANCIENNE JEDEIDA,2,36.83903476,9.93413644
5,2,1,9,3,516,240,600,0,360,240,600,0,0,232,5,3,240,0,1900,2000,True,89,143,sebsi:  marzouki:  ,5,Manouba,2,Djedeida,1,9,E.P.ANCIENNE JEDEIDA,3,36.83903476,9.93413644
5,2,1,10,1,318,198,400,0,202,198,400,0,0,183,14,1,198,0,1819,1909,True,90,93,sebsi:  marzouki:  ,5,Manouba,2,Djedeida,1,10,E.P.CITE RADIO JEDEIDA ANCIEN VILLAGE,1,36.847303,9.933525
