circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
14,1,1,1,1,492,327,603,0,276,327,603,0,0,319,5,3,327,0,1800,,False,234,85,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,1,1,E.P.FARHAT HACHED SBIKHA,1,35.929373,10.021602
14,1,1,1,2,492,374,600,0,226,374,600,0,0,369,3,2,374,0,1805,1900,True,217,152,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,1,1,E.P.FARHAT HACHED SBIKHA,2,35.929373,10.021602
14,1,1,1,3,492,277,600,0,323,277,600,0,0,276,0,1,277,0,1800,1850,False,147,129,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,1,1,E.P.FARHAT HACHED SBIKHA,3,35.929373,10.021602
14,1,1,1,4,491,215,599,0,384,215,599,0,0,210,4,1,215,0,1820,1915,False,126,84,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,1,1,E.P.FARHAT HACHED SBIKHA,4,35.929373,10.021602
14,1,1,2,1,477,333,500,0,167,333,500,0,0,325,5,3,333,0,1810,1900,True,190,135,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,1,2,E.P.MONGI SLIM SBIKHA CENTRE,1,35.928688,10.025756
14,1,1,2,2,476,254,500,0,246,254,500,0,0,250,3,1,254,0,1800,1900,True,123,127,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,1,2,E.P.MONGI SLIM SBIKHA CENTRE,2,35.928688,10.025756
14,1,1,3,1,295,140,400,0,260,140,400,0,0,132,7,1,140,0,1812,1840,True,91,41,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,1,3,E.P.EL KHADHER - SBIKHA CENTRE,1,35.990208,10.035921
14,1,1,4,1,417,280,500,0,220,280,500,0,0,272,3,5,280,0,1800,1900,True,198,74,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,1,4,E.P.CITE ERRAYADH - SBIKHA CENTRE,1,35.930022,10.023046
14,1,1,4,2,417,280,500,0,220,280,500,0,0,271,8,1,280,0,1810,1900,False,173,98,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,1,4,E.P.CITE ERRAYADH - SBIKHA CENTRE,2,35.930022,10.023046
14,1,1,4,3,417,203,504,0,301,203,504,0,0,197,3,3,203,0,1801,1900,True,103,94,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,1,4,E.P.CITE ERRAYADH - SBIKHA CENTRE,3,35.930022,10.023046
14,1,2,5,1,379,241,401,0,160,241,401,0,0,233,7,1,241,0,1800,1855,False,179,54,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,2,5,E.P.AIN BOUMORRA,1,35.961565,9.9614609
14,1,2,5,2,379,116,400,0,284,116,400,0,0,113,2,1,116,0,1800,1835,False,80,33,sebsi:1  marzouki:1  ,14,Kairouan,1,Sbikha,2,5,E.P.AIN BOUMORRA,2,35.961565,9.9614609
