circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
6,1,1,1,1,425,358,500,1,142,143,357,500,0,1,309,40,8,357,0,False,2,15,9,41,146,6,Jendouba,1,Balta-Bou Aouane,1,1,E.P.HEDI KHELIL ASSILA,1,36.617453,8.977831
6,1,1,1,2,425,355,500,0,145,145,355,500,0,0,340,11,4,355,0,False,0,19,20,96,153,6,Jendouba,1,Balta-Bou Aouane,1,1,E.P.HEDI KHELIL ASSILA,2,36.617453,8.977831
6,1,1,1,3,425,293,500,1,206,207,293,500,0,0,287,6,0,293,0,True,3,32,32,60,113,6,Jendouba,1,Balta-Bou Aouane,1,1,E.P.HEDI KHELIL ASSILA,3,36.617453,8.977831
6,1,2,2,1,155,95,200,0,105,105,95,200,0,0,86,9,0,95,0,True,0,4,0,16,10,6,Jendouba,1,Balta-Bou Aouane,2,2,E.P.EL KHLIFET GHAZALA,1,36.666507,8.84375
6,1,2,3,1,193,128,300,0,172,172,128,300,0,0,103,10,15,128,0,False,0,1,2,37,10,6,Jendouba,1,Balta-Bou Aouane,2,3,E.P.RIGHA - GHEZALA,1,36.66846,8.802223
6,1,2,4,1,172,132,200,1,67,68,132,200,0,0,127,5,0,132,0,True,0,1,1,31,20,6,Jendouba,1,Balta-Bou Aouane,2,4,E.P.SIDI ABDALLAH GZALA,1,36.636378,8.880515
6,1,3,5,1,534,350,600,0,250,250,350,600,0,0,315,28,7,350,0,False,3,14,18,47,140,6,Jendouba,1,Balta-Bou Aouane,3,5,E.P.AOUAOUDHA,1,36.695314,8.923524
6,1,3,6,1,339,197,400,1,203,204,196,400,0,1,181,9,6,196,0,False,2,3,3,45,35,6,Jendouba,1,Balta-Bou Aouane,3,6,E.P.AIN EL HAJ EL AOUAOUDHA,1,36.719168,8.929486
6,1,3,7,1,238,159,300,0,141,141,159,300,0,0,140,18,1,159,0,False,0,1,0,27,58,6,Jendouba,1,Balta-Bou Aouane,3,7,E.P.ELAHD ALJADID ELAOUAOUDHA,1,36.697115,8.897077
6,1,4,8,1,446,302,500,2,198,200,300,500,0,2,245,17,38,300,0,False,0,5,1,43,93,6,Jendouba,1,Balta-Bou Aouane,4,8,E.P.BALDIA,1,36.671593,8.89082
6,1,4,8,2,446,230,500,0,270,270,230,500,0,0,218,5,7,230,0,False,2,15,5,58,80,6,Jendouba,1,Balta-Bou Aouane,4,8,E.P.BALDIA,2,36.671593,8.89082
6,1,5,9,1,325,130,400,1,269,270,130,400,0,0,112,7,11,130,0,False,1,0,2,13,16,6,Jendouba,1,Balta-Bou Aouane,5,9,E.P.CHAOUALA BOUSELIM,1,36.702755,8.83107
6,1,5,10,1,305,168,400,0,232,232,168,400,0,0,141,20,7,168,0,False,1,2,2,12,28,6,Jendouba,1,Balta-Bou Aouane,5,10,E.P.OULED SAIDANE - CHWAWLA,1,36.694419,8.866216
6,1,5,11,1,129,84,200,1,115,116,84,200,0,0,70,13,1,84,0,False,0,4,0,12,6,6,Jendouba,1,Balta-Bou Aouane,5,11,E.P.HOFRET EL JANNA  - CHWAWLA,1,36.699761,8.868045
6,1,6,12,1,228,116,300,0,184,184,116,300,0,0,105,5,6,116,0,False,4,23,1,5,20,6,Jendouba,1,Balta-Bou Aouane,6,12,E.P.BENI M HAMED,1,36.758619,8.92949
6,1,6,13,1,223,112,300,0,188,188,112,300,0,0,85,18,9,112,0,False,0,1,3,33,15,6,Jendouba,1,Balta-Bou Aouane,6,13,E.P.AIN FODHA - BENI M'HAMED,1,36.739559,8.902713
6,1,6,14,1,78,57,100,0,43,43,57,100,0,0,45,7,5,57,0,False,0,3,0,17,8,6,Jendouba,1,Balta-Bou Aouane,6,14,E.P.N'SAIBIA - BENI M'HAMED,1,36.758427,8.898979
6,1,7,15,1,540,372,600,2,226,228,372,600,0,0,329,35,8,372,0,False,2,7,6,43,143,6,Jendouba,1,Balta-Bou Aouane,7,15,E.P.SOMRANE,1,36.65353,8.963648
6,1,7,15,2,540,298,600,2,298,300,298,598,2,0,292,2,4,298,0,False,7,22,2,48,124,6,Jendouba,1,Balta-Bou Aouane,7,15,E.P.SOMRANE,2,36.65353,8.963648
6,1,7,16,1,323,217,400,0,183,183,217,400,0,0,198,10,9,217,0,False,4,6,3,31,74,6,Jendouba,1,Balta-Bou Aouane,7,16,E.P.ETTOUAYTIA SOMRANE,1,36.69146,8.953085
6,1,7,16,2,322,175,400,0,225,225,175,400,0,0,169,5,1,175,0,False,6,14,0,35,55,6,Jendouba,1,Balta-Bou Aouane,7,16,E.P.ETTOUAYTIA SOMRANE,2,36.69146,8.953085
6,1,8,17,1,499,352,600,1,248,249,351,600,0,1,288,42,21,351,0,False,1,9,5,35,118,6,Jendouba,1,Balta-Bou Aouane,8,17,E.P.BALTA,1,36.705915,8.946108
6,1,8,17,2,499,307,600,1,292,293,307,600,0,0,248,20,39,307,0,False,2,10,15,38,73,6,Jendouba,1,Balta-Bou Aouane,8,17,E.P.BALTA,2,36.705915,8.946108
6,1,8,17,3,499,315,600,2,283,285,315,600,0,0,292,21,2,315,0,False,2,14,28,70,106,6,Jendouba,1,Balta-Bou Aouane,8,17,E.P.BALTA,3,36.705915,8.946108
6,1,8,17,4,498,242,600,0,358,358,242,600,0,0,237,1,4,242,0,True,3,36,28,47,77,6,Jendouba,1,Balta-Bou Aouane,8,17,E.P.BALTA,4,36.705915,8.946108
6,1,9,18,1,301,238,400,0,162,162,238,400,0,0,203,19,16,238,0,True,3,4,1,26,100,6,Jendouba,1,Balta-Bou Aouane,9,18,E.P.MARKEZ ABDELJABBAR,1,36.710653,8.983127
6,1,9,18,2,300,186,400,0,214,214,186,400,0,0,182,4,0,186,0,False,5,11,12,44,68,6,Jendouba,1,Balta-Bou Aouane,9,18,E.P.MARKEZ ABDELJABBAR,2,36.710653,8.983127
6,1,10,19,1,584,386,600,2,212,214,386,600,0,0,344,28,14,386,0,False,0,8,3,44,141,6,Jendouba,1,Balta-Bou Aouane,10,19,E.P.SIDI BOUAOUANE MINE,1,36.69472,9.00177
6,1,10,19,2,583,290,600,0,310,310,290,600,0,0,279,5,6,290,0,False,4,23,7,67,106,6,Jendouba,1,Balta-Bou Aouane,10,19,E.P.SIDI BOUAOUANE MINE,2,36.69472,9.00177
