circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,tampon,AfekTounes,UPL,PopularFront,Ennahdha,NidaTounes,circ_id,circ_name,deleg_id,deleg_name,sdeleg_id,center_id,center_name,station_id,latitude,longitude
17,5,1,71,1,529,380,600,0,220,220,380,600,0,0,345,29,6,380,0,False,1,2,3,81,21,17,Gafsa,5,Métlaoui,1,71,E.P.METLAOUI MINE 1,1,34.323657,8.40363
17,5,1,71,2,529,442,600,1,160,161,439,600,0,3,430,5,4,439,0,False,1,0,5,101,10,17,Gafsa,5,Métlaoui,1,71,E.P.METLAOUI MINE 1,2,34.323657,8.40363
17,5,1,71,3,529,385,600,1,214,215,385,600,0,0,382,1,2,385,0,False,0,1,1,94,15,17,Gafsa,5,Métlaoui,1,71,E.P.METLAOUI MINE 1,3,34.323657,8.40363
17,5,1,71,4,529,326,600,0,274,274,326,600,0,0,322,3,1,326,0,False,0,2,2,56,12,17,Gafsa,5,Métlaoui,1,71,E.P.METLAOUI MINE 1,4,34.323657,8.40363
17,5,1,72,1,438,324,500,0,176,176,324,500,0,0,313,7,4,324,0,False,5,8,7,91,93,17,Gafsa,5,Métlaoui,1,72,E.P.CITE MODERNE METLAOUI,1,34.3258,8.399046
17,5,1,72,2,438,325,500,0,175,175,325,500,0,0,319,4,1,324,1,False,1,4,6,132,68,17,Gafsa,5,Métlaoui,1,72,E.P.CITE MODERNE METLAOUI,2,34.3258,8.399046
17,5,1,72,3,436,249,500,1,250,251,249,500,0,0,244,3,2,249,0,False,2,11,7,78,53,17,Gafsa,5,Métlaoui,1,72,E.P.CITE MODERNE METLAOUI,3,34.3258,8.399046
17,5,1,73,1,151,100,200,0,101,101,99,200,0,1,99,0,0,99,0,False,1,2,0,28,17,17,Gafsa,5,Métlaoui,1,73,E.P.CITE EZZOUHOUR  METLAOUI,1,34.313124,8.413496
17,5,1,74,1,518,396,600,3,201,204,396,600,0,0,389,6,1,396,0,False,1,1,4,82,40,17,Gafsa,5,Métlaoui,1,74,E.P.METLAOUI MINE 2 METLAOUI CENTRE,1,34.324153,8.404626
17,5,2,75,1,557,403,600,1,196,197,402,599,1,1,386,11,5,402,0,False,3,9,2,114,53,17,Gafsa,5,Métlaoui,2,75,E.P.METLAOUI GARE,1,34.314135,8.412362
17,5,2,75,2,557,416,600,1,184,185,415,600,0,1,408,5,2,415,0,False,1,6,9,131,47,17,Gafsa,5,Métlaoui,2,75,E.P.METLAOUI GARE,2,34.314135,8.412362
17,5,2,75,3,557,371,600,1,228,229,371,600,0,0,367,1,3,371,0,True,2,10,7,133,30,17,Gafsa,5,Métlaoui,2,75,E.P.METLAOUI GARE,3,34.314135,8.412362
17,5,2,75,4,557,290,600,0,310,310,290,600,0,0,289,0,1,290,0,True,1,13,10,94,21,17,Gafsa,5,Métlaoui,2,75,E.P.METLAOUI GARE,4,34.314135,8.412362
17,5,2,76,1,592,441,700,0,259,259,441,700,0,0,413,16,12,441,0,False,4,3,5,96,141,17,Gafsa,5,Métlaoui,2,76,E.P.PL.LA REPUBLIQUE METLAOUI,1,34.31481,8.403529
17,5,2,76,2,592,458,700,1,241,242,458,700,0,0,448,6,3,457,1,False,1,2,5,111,131,17,Gafsa,5,Métlaoui,2,76,E.P.PL.LA REPUBLIQUE METLAOUI,2,34.31481,8.403529
17,5,2,76,3,592,432,700,1,267,268,432,700,0,0,426,2,4,432,0,False,1,6,8,129,119,17,Gafsa,5,Métlaoui,2,76,E.P.PL.LA REPUBLIQUE METLAOUI,3,34.31481,8.403529
17,5,2,76,4,589,320,700,0,380,380,320,700,0,0,316,3,1,320,0,False,0,10,10,73,86,17,Gafsa,5,Métlaoui,2,76,E.P.PL.LA REPUBLIQUE METLAOUI,4,34.31481,8.403529
17,5,2,77,1,561,444,600,3,155,158,442,600,0,2,434,4,4,442,442,False,3,3,4,157,89,17,Gafsa,5,Métlaoui,2,77,E.P.CITE THALJA METLAOUI Gare,1,34.314694,8.394187
17,5,2,77,2,561,417,600,0,183,183,417,600,0,0,408,4,5,417,0,False,2,4,5,161,50,17,Gafsa,5,Métlaoui,2,77,E.P.CITE THALJA METLAOUI Gare,2,34.314694,8.394187
17,5,2,77,3,561,309,600,2,289,291,309,600,0,0,303,3,3,309,0,False,1,14,5,95,39,17,Gafsa,5,Métlaoui,2,77,E.P.CITE THALJA METLAOUI Gare,3,34.314694,8.394187
17,5,2,78,1,564,442,600,3,155,158,442,600,0,0,415,14,13,442,0,True,0,4,10,127,77,17,Gafsa,5,Métlaoui,2,78,E.P.CITE ESSAADA METLAOUI Gare,1,34.307882,8.413293
17,5,2,78,2,564,420,600,0,180,180,420,600,0,0,414,4,2,420,0,False,0,4,9,110,77,17,Gafsa,5,Métlaoui,2,78,E.P.CITE ESSAADA METLAOUI Gare,2,34.307882,8.413293
17,5,2,78,3,564,323,600,1,277,277,323,600,1,0,322,0,0,322,0,False,0,9,7,73,71,17,Gafsa,5,Métlaoui,2,78,E.P.CITE ESSAADA METLAOUI Gare,3,34.307882,8.413293
17,5,2,79,1,475,383,500,1,116,117,383,500,0,0,371,6,6,383,0,False,0,5,9,134,79,17,Gafsa,5,Métlaoui,2,79,E.P.RTE TOZEUR METLAOUI Gare,1,34.312366,8.38749
17,5,2,79,2,475,341,500,1,158,159,341,500,0,0,333,5,2,340,5,False,1,9,7,127,43,17,Gafsa,5,Métlaoui,2,79,E.P.RTE TOZEUR METLAOUI Gare,2,34.312366,8.38749
17,5,2,79,3,475,264,500,1,235,236,264,500,0,0,262,2,0,264,0,False,0,14,8,83,46,17,Gafsa,5,Métlaoui,2,79,E.P.RTE TOZEUR METLAOUI Gare,3,34.312366,8.38749
17,5,3,80,1,479,347,600,1,253,254,346,600,0,1,336,7,3,346,0,False,0,2,0,60,44,17,Gafsa,5,Métlaoui,3,80,E.P.2 MARS 34 OUED LARTAH Meziraa,1,34.33877056,8.39827935
17,5,3,80,2,479,324,600,1,275,276,324,600,0,0,319,4,1,324,0,False,1,3,5,66,39,17,Gafsa,5,Métlaoui,3,80,E.P.2 MARS 34 OUED LARTAH Meziraa,2,34.33877056,8.39827935
17,5,3,80,3,479,264,600,1,335,336,264,600,0,0,264,0,0,264,0,False,0,2,3,38,32,17,Gafsa,5,Métlaoui,3,80,E.P.2 MARS 34 OUED LARTAH Meziraa,3,34.33877056,8.39827935
17,5,3,81,1,460,315,500,4,186,190,310,500,0,5,280,19,11,310,0,False,0,1,2,116,59,17,Gafsa,5,Métlaoui,3,81,E.P.M'ZIRAA METLAOUI,1,34.32136,8.382671
17,5,3,81,2,460,331,502,0,171,171,331,502,0,0,323,4,4,331,0,True,0,3,7,123,80,17,Gafsa,5,Métlaoui,3,81,E.P.M'ZIRAA METLAOUI,2,34.32136,8.382671
17,5,3,81,3,460,295,500,0,205,205,295,500,0,0,292,2,1,295,0,True,0,2,3,102,62,17,Gafsa,5,Métlaoui,3,81,E.P.M'ZIRAA METLAOUI,3,34.32136,8.382671
17,5,3,81,4,460,229,500,0,271,271,229,500,0,0,219,7,3,229,0,True,2,9,3,71,39,17,Gafsa,5,Métlaoui,3,81,E.P.M'ZIRAA METLAOUI,4,34.32136,8.382671
17,5,5,83,1,570,393,700,0,307,307,393,700,0,0,367,12,14,393,0,False,5,9,2,94,26,17,Gafsa,5,Métlaoui,5,83,E.P. C. ENNOUHOUDH METLAOUI -C. AMEL EST,1,34.319569,8.410931
17,5,5,83,2,570,446,600,1,153,154,446,600,0,0,426,14,6,446,0,False,6,5,9,137,24,17,Gafsa,5,Métlaoui,5,83,E.P. C. ENNOUHOUDH METLAOUI -C. AMEL EST,2,34.319569,8.410931
17,5,5,83,3,570,371,600,3,227,230,370,600,0,1,365,2,3,370,0,False,2,7,2,98,24,17,Gafsa,5,Métlaoui,5,83,E.P. C. ENNOUHOUDH METLAOUI -C. AMEL EST,3,34.319569,8.410931
17,5,5,83,4,570,331,600,0,269,269,331,600,0,0,323,6,2,331,0,True,0,12,4,78,30,17,Gafsa,5,Métlaoui,5,83,E.P. C. ENNOUHOUDH METLAOUI -C. AMEL EST,4,34.319569,8.410931
17,5,5,84,1,481,359,600,5,239,244,356,600,0,3,335,8,13,356,0,True,0,2,2,46,30,17,Gafsa,5,Métlaoui,5,84,E.P.CITE EL AMEL METLAOUI,1,34.336324,8.405141
17,5,5,84,2,481,317,600,3,280,283,317,600,0,0,309,3,5,317,0,False,0,1,2,49,16,17,Gafsa,5,Métlaoui,5,84,E.P.CITE EL AMEL METLAOUI,2,34.336324,8.405141
17,5,5,84,3,479,264,600,1,335,336,264,600,0,0,262,1,1,264,0,False,0,0,3,40,17,17,Gafsa,5,Métlaoui,5,84,E.P.CITE EL AMEL METLAOUI,3,34.336324,8.405141
17,7,1,93,1,372,174,400,0,226,226,174,400,0,0,164,6,4,174,0,True,0,3,0,24,43,17,Gafsa,7,Moularès,1,93,E.P.OUM LAKSAB OM LAARAESS,1,34.695488,8.390584
17,7,1,94,1,240,77,300,0,223,223,77,300,0,0,73,3,1,77,0,False,1,1,0,14,14,17,Gafsa,7,Moularès,1,94,E.P.OGLET AHMED OM LARAESS,1,34.708625,8.360718
17,7,2,95,1,364,229,402,0,173,173,229,402,0,0,215,13,1,229,0,False,4,4,4,4,84,17,Gafsa,7,Moularès,2,95,E.P.SIDI BOUBAKER OM LAARAESS,1,34.666475,8.459451
17,7,2,95,2,364,152,400,0,248,248,152,400,0,0,148,1,3,152,0,False,0,8,1,40,56,17,Gafsa,7,Moularès,2,95,E.P.SIDI BOUBAKER OM LAARAESS,2,34.666475,8.459451
17,7,2,96,1,121,60,200,0,140,140,60,200,0,0,54,5,1,60,0,True,0,0,0,6,12,17,Gafsa,7,Moularès,2,96,E.P.IBN EL WALID Sidi boubaker,1,34.723122,8.322586
17,7,2,97,1,381,268,500,0,232,232,268,500,0,0,246,10,12,268,0,False,0,7,2,61,86,17,Gafsa,7,Moularès,2,97,E.P.EL KODIA Sidi boubaker,1,34.635866,8.485553
17,7,2,98,1,179,101,300,0,199,199,101,300,0,0,82,4,15,101,0,False,0,0,0,11,11,17,Gafsa,7,Moularès,2,98,E.P.AOULED SAII Sidi boubaker,1,34.636271,8.429158
17,7,3,99,1,543,394,600,1,205,206,394,600,0,0,371,15,8,394,0,True,5,5,13,89,68,17,Gafsa,7,Moularès,3,99,E.P.OM LAAREES GARE,1,34.488065,8.2747059
17,7,3,99,3,543,329,600,0,271,271,329,600,0,0,328,1,0,329,0,False,0,9,14,102,40,17,Gafsa,7,Moularès,3,99,E.P.OM LAAREES GARE,3,34.488065,8.2747059
17,7,3,99,4,542,263,600,0,37,37,263,300,300,0,258,5,0,263,0,False,0,15,14,66,42,17,Gafsa,7,Moularès,3,99,E.P.OM LAAREES GARE,4,34.488065,8.2747059
17,7,3,100,1,510,361,628,0,268,268,360,628,0,1,328,22,10,360,0,True,2,3,7,62,63,17,Gafsa,7,Moularès,3,100,E.P.KOUSSEILA OM LAARAESS,1,34.492596,8.260272
17,7,3,100,2,510,407,600,1,194,194,406,600,1,1,386,11,9,406,0,True,0,7,23,108,51,17,Gafsa,7,Moularès,3,100,E.P.KOUSSEILA OM LAARAESS,2,34.492596,8.260272
17,7,3,100,3,510,350,614,0,264,264,350,614,0,0,347,1,2,350,0,False,1,7,20,97,36,17,Gafsa,7,Moularès,3,100,E.P.KOUSSEILA OM LAARAESS,3,34.492596,8.260272
17,7,3,100,4,509,268,600,1,333,334,266,600,0,2,264,2,0,266,0,False,2,7,13,60,27,17,Gafsa,7,Moularès,3,100,E.P.KOUSSEILA OM LAARAESS,4,34.492596,8.260272
17,7,3,101,1,92,63,100,0,37,37,63,100,0,0,59,2,2,63,0,False,0,0,0,16,12,17,Gafsa,7,Moularès,3,101,E.P.HACHANA OM LAARAESS,1,34.530872,8.2153043
