circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, الإصلاح والتنمية,آفاق تونس,أحرار باجة,إرادة الحياة,اتحاد القوى الشبابية,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,الارادة,الانتفتاح و الوفاء,البناء الوطني,التحالف الديمقراطي,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الجبهة الوطنية للإنقاذ,الحركة الدستورية,الحزب الجمهوري,الشعب يريد ,الطريق المستقيم,الطموح و الاصلاح,الفلاح,القوة العمّالية,المؤتمر من أجل الجمهورية,المبادرة,المستقبل,المستقلون الاحرار,النور الديمقراطي و التنمية,تونس العزيزة,تونس للجميع,تيار المحبة,حركة التونسي,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الخضر للتقدم,حزب العدالة و التنمية,حزب الغد ,حزب اللقاء الدستوري,حزب المجد,حزب المحافظون التونسيّون الجدد,قائمة التحدّي,قائمة الحزب الاسلامي التونسي,observers
10,9,2,125,3,564,449,599,1,149,150,449,599,0,0,439,8,2,449,0,False,"18,51",22,1,2,0,0,0,9,0,3,0,0,0,0,16,0,0,1,0,0,0,0,1,0,1,2,0,1,1,0,0,0,1,0,175,155,63,2,2,1,0,0,0,2,0,0,حركة النهضة:  حركة الشعب:  الحركة الدستورية:  الارادة:  
10,9,2,125,2,564,466,600,0,135,135,465,600,0,1,423,14,28,465,0,False,1800,2140,1,1,1,0,0,9,0,2,1,1,2,2,12,0,0,2,0,0,0,0,2,0,0,1,1,0,3,1,2,1,1,0,137,149,80,5,1,3,0,1,1,0,0,0,حركة الشعب:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
10,9,2,125,1,564,478,600,10,119,129,471,600,0,7,426,13,32,471,0,False,1845,2137,0,2,2,0,0,4,0,3,0,2,4,1,14,2,0,4,3,1,1,0,2,0,2,4,27,0,0,3,1,4,2,0,111,133,104,0,0,4,2,1,1,1,3,2,حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  حركة الشعب:1  
10,9,1,124,2,511,349,600,3,248,251,349,600,0,0,341,8,0,349,0,False,1800,2135,0,4,0,0,0,17,1,0,0,1,3,0,13,0,0,3,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,159,77,55,0,0,0,0,0,1,0,0,1,الحركة الدستورية:2  الحزب الجمهوري:1  
10,9,1,124,1,512,425,600,0,175,175,425,600,0,0,388,23,14,425,0,False,1800,2247,1,0,2,0,0,10,1,0,0,2,1,1,8,1,0,4,1,0,2,0,2,0,2,3,0,1,1,2,2,5,0,1,147,110,68,2,2,4,0,2,0,0,0,0,حزب اللقاء الدستوري:1  حركة النهضة:1  
10,9,1,123,3,599,346,700,0,354,354,346,700,0,0,337,2,7,346,0,False,18h,20h,0,0,0,0,1,14,1,0,0,0,0,1,13,0,1,4,1,0,1,0,0,0,2,1,0,0,1,1,1,1,0,0,149,60,81,1,0,1,0,0,0,1,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:1  
10,9,1,123,2,600,471,700,0,229,229,471,700,0,229,430,36,5,471,0,False,18h30,20h35,0,2,0,1,0,4,2,1,0,0,0,0,14,0,0,1,2,0,0,0,0,0,1,1,1,0,3,1,1,1,1,0,197,119,74,0,1,1,0,0,0,0,0,1,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة الشعب:1  
10,9,1,123,1,600,471,700,2,227,229,471,700,0,0,399,58,14,471,0,False,18.29,22.00,2,1,0,0,1,5,2,1,0,2,1,1,2,1,1,5,2,1,1,0,8,0,1,2,1,0,4,1,1,3,2,1,174,66,90,0,3,3,1,5,0,1,2,1,حركة الشعب:1  حركة النهضة:1  
10,8,14,122,2,560,433,600,3,165,168,432,600,0,1,424,3,5,432,0,False,,,8,2,0,0,0,34,3,2,1,2,1,5,11,1,0,6,6,0,1,0,0,0,13,9,1,0,0,2,3,1,0,0,8,119,176,3,0,3,0,0,0,0,3,0,حركة النهضة:1  حركة الشعب:1  
10,8,14,122,1,560,445,600,4,155,159,441,600,0,4,421,12,8,441,0,False,1839,2046,6,3,3,1,1,28,3,5,0,0,1,2,13,5,3,9,3,0,1,1,9,2,7,3,0,0,0,5,1,2,3,0,9,67,207,5,1,3,0,2,0,1,3,3,حركة النهضة:1  حركة نداء تونس:1  
10,8,14,121,4,460,286,500,0,214,214,286,500,0,0,282,2,2,286,0,True,1840,2100,6,7,0,0,0,39,2,0,1,0,0,7,10,0,1,0,3,0,0,0,2,0,9,1,1,0,0,4,0,3,0,0,4,41,140,1,0,0,0,0,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
10,8,14,121,3,462,314,500,1,185,186,314,500,0,0,301,8,5,314,0,False,1832,2137,4,5,1,1,0,25,2,0,0,2,2,5,6,2,1,1,6,0,1,0,3,0,9,2,0,1,0,2,0,1,0,1,8,92,112,3,1,0,0,0,0,0,0,2,حركة النهضة:1  المبادرة:1  
10,8,14,121,2,462,358,517,0,159,159,358,517,0,0,340,10,8,358,0,False,1845,2101,4,5,3,0,0,31,2,3,2,0,2,1,2,1,2,5,3,1,2,1,1,0,5,3,0,0,0,2,1,2,3,1,9,95,136,6,1,1,0,0,1,0,2,1,حركة النهضة:1  المبادرة:1  حركة نداء تونس:1  
10,8,14,121,1,462,358,500,0,142,142,358,500,0,0,304,46,8,358,0,True,1830,2130,5,1,4,0,0,15,1,3,0,1,2,4,1,1,1,4,4,2,0,0,9,0,5,0,5,1,1,1,6,1,1,1,9,54,146,3,2,1,2,2,1,1,3,0,حركة النهضة:1  حركة نداء تونس:1  حركة الشعب:1  
10,8,13,120,1,325,201,400,0,199,199,201,400,0,0,192,6,3,201,0,False,1820,2025,4,3,0,2,0,10,5,0,0,0,5,1,4,2,0,2,1,0,2,0,0,0,9,4,0,0,1,2,1,3,1,0,2,43,70,5,0,5,1,0,0,2,1,1,حركة النهضة:1  حركة نداء تونس:1  تيار المحبة:1  المبادرة:1  
10,8,12,119,7,533,333,600,0,267,267,333,600,0,0,329,2,2,333,0,False,1900,2133,1,11,0,0,0,52,3,0,0,1,2,8,24,0,0,5,3,0,0,0,0,0,12,6,1,0,0,4,0,1,1,0,7,41,143,1,0,0,1,0,0,0,0,1,الاتحاد الوطني الحر:1  حركة الشعب:1  حركة نداء تونس:1  
10,8,12,119,6,533,355,600,0,245,245,355,600,0,0,350,1,4,355,0,False,1900,2055,3,8,0,0,0,37,1,1,0,2,1,8,10,0,0,4,4,0,0,0,1,0,13,6,0,1,0,5,0,0,0,2,6,50,179,2,1,0,0,0,3,1,1,0,الاتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
10,8,12,119,5,533,399,600,0,201,201,399,600,0,0,390,0,9,399,0,False,1859,2130,5,5,0,0,0,19,3,0,1,5,1,8,16,0,0,3,3,0,3,0,0,0,15,5,0,0,0,6,0,0,0,0,8,105,171,2,0,1,0,0,2,0,3,0,حركة النهضة:1  حركة نداء تونس:1  
10,8,12,119,4,533,404,600,3,193,196,404,600,0,0,392,4,8,404,0,False,1840,2134,5,5,2,0,0,31,4,1,0,0,1,8,12,0,1,5,4,1,0,0,3,0,8,2,0,0,0,6,0,0,0,0,12,98,172,1,0,0,1,0,2,0,5,1,حركة النهضة:1  حركة نداء تونس:1  حركة الشعب:1  
10,8,12,119,3,533,440,600,2,158,160,440,600,0,0,426,14,0,440,0,False,1845,2130,11,5,2,2,0,35,4,1,2,1,2,2,6,1,2,13,2,0,0,0,3,0,14,4,1,0,2,2,1,1,1,0,12,111,172,2,1,2,0,1,0,2,2,1,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  المبادرة:1  
10,8,12,119,2,533,387,600,0,212,212,388,600,0,1,351,14,23,388,0,False,1821,2045,10,1,2,2,0,20,3,3,1,1,0,0,8,0,2,3,5,1,1,1,3,1,8,5,2,0,1,2,4,2,1,1,14,60,171,2,0,0,2,2,1,0,4,1,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
10,8,12,119,1,533,438,600,1,161,162,438,600,0,0,412,22,4,438,0,False,19.00,22.00,6,5,1,0,0,21,8,1,0,1,2,2,10,1,0,8,3,0,1,0,5,0,8,5,1,2,2,6,1,1,3,0,15,78,200,3,1,3,2,1,0,2,2,1,البناء الوطني:1  حركة نداء تونس:1  حركة الشعب:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
10,8,11,118,1,143,72,200,0,128,128,72,200,0,0,63,5,4,72,0,False,1800,1930,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,4,0,0,0,0,2,25,20,0,1,0,0,0,0,0,0,0,حركة نداء تونس:1  
10,8,10,117,2,453,239,500,0,261,261,239,500,0,0,235,2,2,239,0,False,1820,1947,1,2,0,1,0,14,1,0,0,1,0,4,14,0,0,0,2,0,0,1,0,0,5,19,2,0,0,6,1,2,2,1,5,60,80,1,1,0,2,0,0,6,1,0,حركة النهضة:1  حركة نداء تونس:1  حركة الشعب:1  
10,8,10,117,1,454,333,500,1,166,167,333,500,0,0,296,17,80,333,0,True,1815,2050,5,6,2,0,2,14,4,1,1,0,1,3,14,2,0,1,7,1,1,1,4,0,3,17,1,0,1,3,2,3,3,0,5,72,95,2,1,5,3,0,1,8,0,1,حركة نداء تونس:1  حركة النهضة:1  
10,8,10,116,1,81,29,100,0,71,71,29,100,0,0,26,3,0,29,0,False,18:00,20:00,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,2,2,14,0,0,0,0,0,0,0,0,0,حركة النهضة:  حركة نداء تونس:  
10,8,9,115,2,301,191,400,3,206,209,191,400,0,0,188,3,0,191,0,False,18:25,19:35,2,0,1,1,1,18,0,0,0,1,0,3,6,0,0,4,5,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,5,40,91,0,1,2,0,0,1,0,1,0,الحركة الدستورية:  حركة النهضة:  حركة نداء تونس:  
10,8,9,115,1,302,237,400,0,163,163,237,400,0,0,205,25,7,237,0,False,18:30,20:05,3,2,1,0,0,8,1,1,0,2,1,1,2,1,2,3,2,0,0,0,5,0,2,2,0,0,0,0,1,0,0,1,7,37,111,1,1,2,0,0,0,1,3,1,الحركة الدستورية:  حركة نداء تونس:  
10,8,8,114,1,130,101,200,0,99,99,101,200,0,0,89,5,7,101,0,False,1835,2030,2,1,0,0,0,7,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,2,3,0,0,0,0,1,1,0,0,2,21,41,0,0,0,0,0,0,0,2,0,حركة النهضة:1  حركة نداء تونس:2  
10,8,8,113,2,371,195,500,0,305,305,195,500,0,0,194,1,0,195,0,False,18.20,20.30,8,9,0,0,0,31,1,0,1,1,0,2,3,1,1,0,5,1,0,0,0,0,6,2,0,1,0,0,0,1,0,0,4,66,40,8,0,0,0,0,0,0,2,0,حركة النهضة:1  آفاق تونس:1  حركة نداء تونس:1  
10,8,8,113,1,372,236,400,0,164,164,236,400,0,0,192,25,19,236,0,False,1837,2045,27,9,4,1,0,17,4,2,1,0,0,0,4,2,2,3,1,0,1,1,4,0,4,4,0,1,0,2,2,4,4,1,3,41,35,2,0,1,0,0,0,1,3,1,حركة النهضة:1  حركة نداء تونس:1  حركة الشعب:1  
10,8,7,112,1,445,250,600,0,350,350,250,600,0,0,224,16,10,250,0,False,1830,2000,4,5,1,2,1,19,2,3,3,1,3,6,9,0,2,7,2,0,1,1,5,0,1,2,0,0,0,1,0,0,3,0,22,52,53,6,1,0,0,1,1,0,1,3,حركة النهضة:1  حركة الشعب:1  تيار المحبة:1  حركة نداء تونس:1  
10,8,6,111,2,325,156,400,1,243,244,156,400,0,0,153,2,1,156,0,False,1830,1935,4,4,1,2,0,8,0,0,1,1,2,1,4,0,0,1,5,0,0,0,1,0,10,10,0,0,0,0,0,2,0,1,3,37,48,5,1,0,0,0,0,0,1,0,حركة النهضة:1  المبادرة:1  حركة نداء تونس:1  
10,8,6,111,1,326,209,400,0,191,191,209,400,0,0,196,10,3,209,0,False,1815,2005,5,1,1,0,0,1,1,1,1,0,2,1,7,4,0,6,1,0,2,4,5,0,0,6,1,0,0,0,4,2,2,0,3,54,69,5,0,1,1,0,1,0,1,3,حركة نداء تونس:1  حركة النهضة:1  تيار المحبة:1  
10,8,5,110,2,365,184,400,1,215,216,184,400,0,0,179,2,3,184,0,True,18.15,19.42,1,2,2,1,1,15,0,0,0,1,0,1,3,2,0,0,1,1,1,0,2,0,1,2,0,0,0,0,0,1,3,0,38,61,33,1,1,2,0,0,0,0,0,2,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:2  المبادرة:1  حركة الشعب:1  
10,8,5,110,1,365,249,400,0,151,151,249,400,0,0,230,10,9,249,0,False,1820,2052,3,3,5,2,0,15,2,2,0,1,4,4,1,0,2,2,3,0,1,1,5,1,2,4,1,0,1,2,0,1,2,0,37,87,30,0,0,1,0,0,0,2,1,2,حركة النهضة:1  حركة نداء تونس:1  
10,8,4,109,1,43,23,100,0,77,77,23,100,0,0,21,1,1,23,0,False,1800,1835,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,1,0,حركة نداء تونس:1  
10,8,4,108,1,472,279,500,0,221,221,279,500,0,0,250,25,4,279,0,False,1830,2014,2,1,2,0,0,19,1,0,1,0,4,0,3,4,1,2,0,3,0,1,1,0,4,7,0,1,0,1,2,2,1,1,4,56,109,6,3,3,2,1,0,1,1,0,حركة النهضة:1  الاتحاد الوطني الحر:1  تيار المحبة:1  حركة نداء تونس:1  حركة الشعب:1  
10,8,3,107,2,321,181,400,0,219,219,181,400,0,0,174,3,4,181,0,True,18:20,19:50,2,1,0,0,0,13,0,0,0,0,1,0,1,0,0,1,4,1,0,0,1,0,5,6,0,0,0,0,0,0,0,0,0,89,41,3,4,0,0,0,0,0,0,1,حركة النهضة:  حركة نداء تونس:  
10,8,3,107,1,322,229,400,0,171,171,229,400,0,0,202,10,17,229,0,False,18:20,20:35,1,2,1,1,0,16,0,7,0,0,1,1,3,0,1,1,8,0,0,0,6,0,4,6,2,1,1,1,4,1,1,0,2,76,39,5,0,1,0,1,1,5,2,0,حركة النهضة:  الاتحاد الوطني الحر:  المبادرة:  
10,8,2,106,3,510,347,600,1,253,254,346,600,0,1,340,3,3,346,0,False,18:20,20:50,1,7,0,0,0,30,1,0,1,0,2,9,13,0,0,4,2,2,0,0,3,0,12,15,0,0,0,1,0,2,1,0,9,95,123,2,1,1,0,0,0,0,2,1,حركة النهضة:  حركة نداء تونس:  حركة الشعب:  
10,8,2,106,2,510,381,591,4,206,210,381,591,0,0,351,27,3,381,0,True,18:48,22:40,2,5,3,0,0,21,0,2,0,2,2,4,4,1,0,7,2,0,0,2,5,0,12,15,1,0,1,1,1,1,3,0,9,90,142,1,2,2,1,2,0,0,2,3,حركة النهضة:  حركة نداء تونس:  :  
10,8,2,106,1,510,374,600,1,226,227,373,600,0,1,299,64,10,373,0,False,19:30,21:30,2,4,3,0,0,20,5,1,1,1,2,0,3,2,0,10,1,1,1,1,7,0,3,8,2,0,5,2,2,3,2,0,14,50,121,5,1,2,5,0,4,0,2,3,حركة النهضة:  المبادرة:  حركة نداء تونس:  
10,8,1,105,3,536,302,600,0,298,298,302,600,0,0,298,2,2,302,0,False,1830,2100,2,6,0,1,0,34,1,0,0,0,1,8,12,0,1,2,2,0,0,0,1,0,9,3,0,0,0,0,0,0,1,1,7,57,141,3,0,0,0,0,0,1,4,0,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
10,8,1,105,2,538,390,600,2,209,211,389,600,0,1,381,7,1,389,0,False,1850,2111,5,1,0,0,0,35,1,0,0,2,1,11,10,0,1,5,11,0,0,0,4,0,5,6,0,0,1,4,1,2,1,1,9,80,174,1,2,0,0,0,1,0,5,1,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  المبادرة:1  
10,8,1,105,1,538,431,600,0,169,169,431,600,0,0,402,22,7,431,0,False,18.30,21.00,7,7,2,0,0,30,2,0,0,1,2,3,12,1,2,10,2,1,0,1,2,1,9,2,1,1,1,4,1,2,3,2,10,71,195,2,3,0,2,0,1,2,4,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  حركة الشعب:1  المبادرة:1  
10,7,7,104,2,361,165,500,0,335,335,165,500,0,0,153,3,9,165,0,True,18h15,,0,2,2,0,0,18,1,2,0,1,0,1,6,2,0,0,3,0,1,0,1,1,7,2,2,1,0,0,1,2,0,1,4,34,39,0,1,1,1,0,0,16,0,0,حركة النهضة:1  
10,7,7,104,1,362,231,400,2,168,170,230,400,0,1,180,37,13,230,0,False,18h06,20h,4,1,1,0,0,13,5,1,0,2,1,2,6,3,0,0,1,0,2,1,8,3,9,3,2,4,3,3,2,3,0,0,4,18,43,5,1,7,2,1,3,10,1,2,حركة النهضة:1  
10,7,6,103,1,266,109,300,0,191,191,109,300,0,0,103,5,1,109,0,False,18:20,19:24,0,0,4,0,1,8,0,1,1,0,1,2,8,0,0,0,2,0,0,1,2,0,4,2,0,1,0,2,0,1,1,0,2,28,20,2,1,0,1,2,1,4,0,0,حركة النهضة:  الاتحاد الوطني الحر:  المبادرة:  
10,7,5,102,1,203,107,300,1,192,193,107,300,0,0,99,3,5,107,0,False,1816,1923,2,5,2,0,0,5,0,0,1,1,1,1,3,1,0,1,0,2,1,0,1,0,4,0,1,0,2,2,2,12,1,0,1,10,32,3,0,0,1,0,0,0,0,1,حركة النهضة:1  الفلاح:1  
10,7,5,101,1,365,215,400,0,185,185,215,400,0,0,195,7,13,215,0,False,1810,2005,2,5,4,1,0,39,1,3,2,2,1,3,8,1,0,1,5,1,0,1,2,0,2,1,4,1,1,2,3,1,2,1,16,25,37,3,1,1,2,0,0,7,1,2,حركة النهضة:1  المبادرة:1  
10,7,5,100,1,153,67,200,0,133,133,67,200,0,0,59,7,1,67,0,False,1800,1914,1,1,0,1,0,6,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,1,4,0,0,0,15,10,2,0,1,0,0,2,1,2,1,حركة النهضة:1  
10,7,4,99,1,56,30,100,0,70,70,30,100,0,0,28,2,0,30,0,False,1800,1820,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,3,9,1,0,1,0,0,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  
10,7,4,98,1,577,276,600,0,24,24,276,300,300,0,248,27,1,276,0,False,1800,2010,1,4,2,4,0,25,3,0,0,2,3,2,7,3,0,3,3,0,2,1,5,1,6,1,3,0,0,1,2,2,0,0,7,53,72,5,1,2,7,1,2,4,0,8,حركة النهضة:1  الاتحاد الوطني الحر:1  
10,7,3,97,1,497,286,600,0,314,314,286,600,0,0,223,26,37,286,0,False,1830,2024,5,4,4,1,2,24,0,1,3,0,7,2,5,2,0,5,4,2,0,1,8,0,3,6,1,0,1,4,5,5,2,0,4,27,59,5,1,2,2,1,1,8,3,3,حركة النهضة:1  المبادرة:1  
10,7,2,96,1,236,88,300,0,212,212,88,300,0,0,74,8,6,88,0,False,1830,1918,1,2,2,0,1,3,0,2,0,0,1,1,4,0,0,2,1,0,0,0,1,1,5,1,0,0,0,0,0,1,0,1,0,22,12,2,0,0,0,1,0,2,5,0,حركة النهضة:1  
10,7,1,95,3,466,137,500,1,362,363,137,500,0,0,124,9,4,137,0,False,1805,1930,0,1,0,0,0,16,0,0,0,0,1,4,6,1,1,1,1,0,0,1,1,0,6,0,0,1,0,2,1,0,0,0,1,27,41,1,0,0,0,0,0,8,1,1,حركة النهضة:1  
10,7,1,95,2,466,218,500,0,282,282,218,500,0,0,197,17,4,218,0,False,1845,1940,0,3,0,2,0,15,0,2,1,1,3,3,5,0,1,3,1,2,0,0,0,0,6,3,0,0,0,1,0,2,2,0,2,43,73,3,0,1,0,1,0,15,2,1,الاتحاد الوطني الحر:1  حركة النهضة:1  
10,7,1,95,1,466,266,500,1,234,235,265,500,0,1,210,40,15,265,0,False,1800,1935,1,3,3,0,0,13,2,4,0,0,4,2,4,0,1,1,0,3,2,2,2,0,4,5,3,1,0,0,2,3,1,0,3,26,68,5,0,2,3,0,3,31,0,3,حركة النهضة:1  
10,1,9,13,1,458,266,500,1,234,235,265,500,0,1,221,40,4,265,0,False,"18,05","20,30",1,2,2,0,0,13,1,1,0,2,0,2,5,3,0,2,7,0,2,1,2,0,3,13,0,2,0,0,0,5,2,0,0,80,62,3,0,2,1,0,0,2,1,0,المبادرة:  حركة النهضة:  حركة نداء تونس:2  الاتحاد الوطني الحر:2  
10,1,8,12,1,231,137,300,0,163,0,137,137,163,0,125,9,3,137,0,True,1800,1915,0,1,0,1,0,4,0,3,1,0,2,0,0,0,0,0,9,0,3,0,2,0,0,12,1,0,1,0,1,3,0,1,1,29,44,0,1,1,0,3,0,0,0,1,الاتحاد الوطني الحر:1  حركة النهضة:1  المبادرة:1  
10,1,8,11,1,169,96,200,0,104,104,96,200,0,0,82,2,12,96,0,False,1805,1900,1,1,3,0,0,2,0,0,0,0,0,0,1,2,0,2,15,0,1,0,1,0,3,5,1,1,0,0,2,1,0,0,0,9,26,3,0,0,0,0,0,0,2,0,حركة النهضة:1  الاتحاد الوطني الحر:1  
10,1,7,10,2,324,147,400,0,253,253,147,400,0,0,136,9,2,147,147,False,1822,1955,1,0,2,0,0,5,0,0,0,0,0,3,3,0,1,0,33,0,5,0,2,0,1,3,1,0,0,0,1,1,0,0,1,36,37,0,0,0,0,0,0,0,0,0,الاتحاد الوطني الحر:1  الحزب الجمهوري:1  
10,1,7,10,1,324,233,400,0,167,167,233,400,0,0,213,16,4,233,0,False,1817,2010,1,2,1,0,0,4,2,2,2,1,2,3,5,0,1,0,54,1,15,0,5,1,0,5,1,0,1,2,3,4,0,0,2,29,55,3,1,2,0,0,0,0,0,3,الاتحاد الوطني الحر:1  الحركة الدستورية:1  الحزب الجمهوري:1  حركة النهضة:1  
10,1,6,9,2,341,118,400,0,282,282,118,400,0,0,112,2,4,118,0,False,1705,2035,0,4,0,0,0,14,0,0,1,0,0,0,2,0,0,21,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,23,41,1,0,0,0,0,0,0,0,0,الحركة الدستورية:1  الحزب الجمهوري:1  المبادرة:1  حركة النهضة:1  
10,1,6,9,1,341,196,400,1,203,204,196,400,0,0,170,25,1,196,0,True,1811,2136,1,2,1,1,0,14,0,2,1,1,0,3,1,1,1,27,2,1,1,0,2,1,3,4,0,0,0,2,4,0,0,1,3,33,47,2,0,0,1,1,0,2,2,2,التحالف الديمقراطي:1  الحركة الدستورية:1  المبادرة:1  
10,1,5,8,1,468,218,500,1,282,283,217,500,0,1,189,11,17,217,0,False,1800,2004,0,1,2,1,0,20,1,0,0,0,0,1,3,1,1,3,8,1,23,1,3,0,1,2,1,2,1,2,1,5,1,0,2,17,73,3,1,1,0,0,1,1,3,1,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
10,1,5,7,3,458,182,500,0,318,318,182,500,0,0,175,7,0,182,0,False,1830,2000,0,2,1,0,0,22,1,0,0,1,1,1,9,0,0,3,51,1,3,0,0,0,3,1,0,0,0,0,0,0,0,1,0,33,40,1,0,0,0,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
10,1,5,7,2,459,300,500,0,200,200,300,500,0,0,283,15,2,300,0,False,1820,2017,1,2,0,0,1,22,1,1,0,0,0,2,5,0,2,6,69,0,8,0,0,0,2,4,1,0,0,0,2,0,2,3,1,58,87,2,0,0,0,0,0,0,0,1,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  
10,1,5,7,1,459,331,500,1,169,170,330,500,0,1,269,53,8,330,0,False,1840,2210,0,2,0,1,0,19,1,4,3,1,2,1,4,2,5,4,51,1,13,1,4,1,5,2,2,1,0,0,2,1,2,0,0,46,83,1,0,3,0,0,0,0,1,0,حركة النهضة:1  الاتحاد الوطني الحر:1  
10,1,4,6,2,525,327,600,0,273,273,327,600,0,0,312,7,8,327,0,True,1840,2020,0,1,2,0,0,34,2,2,0,0,0,0,9,1,1,0,2,1,2,0,1,0,3,17,1,1,1,2,1,2,1,4,3,82,130,1,2,2,0,0,0,0,0,1,حركة النهضة:1  حركة الشعب:1  الجبهة الشعبية:1  
10,1,4,6,1,525,377,600,0,223,223,373,596,4,4,316,29,28,373,0,False,1800,2100,0,0,1,0,0,4,0,3,1,1,2,1,2,2,1,0,6,0,4,1,9,1,3,27,0,0,0,0,2,1,3,8,2,67,152,4,1,2,0,1,0,1,0,3,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
10,1,3,5,2,513,291,600,1,309,310,290,600,0,1,274,15,1,290,0,False,"18,50","21,15",0,3,0,0,0,34,1,0,0,0,0,2,12,1,2,2,4,0,1,1,4,0,3,1,1,0,0,0,0,2,0,0,4,43,142,7,0,2,0,0,0,1,1,0,حركة النهضة:  حركة نداء تونس:  
10,1,3,5,1,513,387,600,0,213,213,387,600,0,0,342,38,7,387,0,False,19,"21,30",1,1,3,3,1,10,0,3,0,4,1,5,10,1,1,7,4,1,4,2,12,1,2,7,3,0,2,1,7,2,2,0,6,39,184,4,0,5,1,1,0,0,0,1,الحركة الدستورية:  حركة النهضة:  
10,1,3,4,5,555,288,600,0,312,312,288,600,0,0,266,11,11,288,0,False,1820,2040,0,0,1,1,1,38,1,1,0,0,1,10,12,1,0,0,10,0,1,0,0,0,3,6,1,1,0,0,1,0,1,0,6,47,116,1,0,2,0,1,0,1,0,1,حركة نداء تونس:1  حركة النهضة:1  المبادرة:1  حركة الشعب:1  
10,1,3,4,4,559,337,601,0,264,264,337,601,0,0,315,13,9,337,0,False,18:50,21:15,0,3,1,0,0,26,2,2,0,0,1,20,9,0,0,0,7,0,4,0,2,1,2,15,1,0,0,0,3,1,1,0,2,75,125,2,1,6,0,0,1,0,0,0,الحزب الجمهوري:  حزب المجد:  المبادرة:  
10,1,3,4,3,559,403,600,1,197,198,402,600,0,1,355,38,9,402,0,True,19h,21h,1,2,0,1,0,15,1,1,0,0,0,11,8,1,0,1,4,0,0,1,1,0,3,16,1,0,0,0,3,0,3,1,4,80,188,3,1,2,1,0,0,0,0,1,حركة النهضة:1  المبادرة:1  
10,1,3,4,2,559,413,600,3,188,191,410,601,1,3,344,59,7,410,0,True,18h34,21h25,1,6,1,0,0,15,1,0,1,0,2,9,9,3,2,1,9,0,0,0,5,0,5,5,2,1,2,1,7,2,2,1,5,84,143,4,2,4,1,1,0,1,0,6,حركة النهضة:1  المبادرة:1  
10,1,3,4,1,559,437,600,1,162,163,436,599,1,1,357,55,24,436,0,True,18h,21h10,2,3,3,1,0,12,7,2,0,1,5,6,8,0,0,2,8,1,1,2,20,2,4,10,3,1,1,3,4,0,6,2,2,59,158,2,1,6,2,0,1,4,0,2,حركة النهضة:1  حركة نداء تونس:1  المبادرة:1  
